Geneid	Ctrl_R1	Ctrl_R2	Ctrl_R3	0_R1	0_R2	0_R3	2_R1	2_R2	2_R3	5_R1	5_R2	5_R3	10_R1	10_R2	10_R3	20_R1	20_R2	20_R3	30_R1	30_R2	30_R3	Entity	Symbol
gene-SAURSH1000_RS00045	898	1311	960	1610	741	1075	1958	719	1183	1967	935	919	1847	1846	638	543	659	222	307	509	129	host	serS
gene-SAURSH1000_RS02570	1059	2926	1092	1398	3900	1118	1891	3131	1399	1607	2847	722	1247	1437	651	451	413	212	256	334	152	host	hchA
gene-SAURSH1000_RS02780	19	19	21	23	28	9	33	27	28	34	33	17	15	33	2	9	6	2	3	8	1	host	hypR
gene-SAURSH1000_RS08415	57	54	87	103	38	87	89	48	74	120	70	34	119	86	34	21	38	15	13	36	4	host	gene-SAURSH1000_RS08415
gene-SAURSH1000_RS08600	24	14	12	37	25	15	29	35	18	29	55	11	11	16	2	5	8	1	9	9	2	host	gene-SAURSH1000_RS08600
gene-CPT_phageK_gp156	0	0	0	42	3	2	67	8	20	1507	290	1588	4763	2687	2762	2660	3057	3383	3657	3534	2132	phage	gene-CPT_phageK_gp156
gene-CPT_phageK_gp081	0	0	0	24	1	1	62	13	19	2036	231	2381	8757	4091	5639	4387	4295	3796	2248	2054	1270	phage	gene-CPT_phageK_gp081
gene-SAURSH1000_RS06930	733	552	780	1077	648	732	1276	769	746	857	905	569	390	920	235	163	181	100	150	187	57	host	cmk
gene-SAURSH1000_RS04085	151	74	122	340	110	153	361	190	160	404	410	120	126	274	37	37	63	8	37	57	5	host	gene-SAURSH1000_RS04085
gene-SAURSH1000_RS11340	49	24	27	48	23	26	54	32	29	49	56	26	27	54	12	13	11	12	10	23	4	host	gene-SAURSH1000_RS11340
gene-SAURSH1000_RS10390	858	1315	902	1414	1116	1076	1484	985	1018	1506	1003	465	799	904	218	217	314	129	174	304	79	host	gene-SAURSH1000_RS10390
gene-SAURSH1000_RS04435	242	374	274	351	309	293	395	206	326	363	236	148	256	247	58	70	96	30	50	95	18	host	gene-SAURSH1000_RS04435
gene-SAURSH1000_RS01510	49	121	89	57	93	70	64	70	52	72	58	21	79	97	27	26	39	16	10	28	7	host	gene-SAURSH1000_RS01510
gene-SAURSH1000_RS00735	171	137	423	141	31	389	134	30	130	193	48	112	306	111	93	90	98	51	49	183	30	host	gene-SAURSH1000_RS00735
gene-SAURSH1000_RS00685	28	24	21	29	31	31	39	37	40	43	43	15	20	48	5	13	13	1	5	7	1	host	argJ
gene-SAURSH1000_RS11205	38	98	35	49	59	42	60	57	29	52	39	20	25	49	16	8	15	5	4	20	3	host	gene-SAURSH1000_RS11205
gene-SAURSH1000_RS11140	1846	1260	2004	3030	919	2161	2770	975	1805	3607	1118	1121	1571	937	487	345	281	211	352	258	112	host	gene-SAURSH1000_RS11140
gene-SAURSH1000_RS02185	293	310	258	303	278	331	322	446	212	331	615	147	167	384	69	48	96	27	41	102	20	host	rsmA
gene-SAURSH1000_RS13260	5599	3738	3314	8654	4611	2679	7624	4976	4264	5550	6333	2470	2568	3498	796	1418	1009	395	1533	1148	264	host	rpmH
gene-SAURSH1000_RS01030	395	480	492	698	588	513	822	624	549	843	612	316	462	555	169	131	163	81	84	169	39	host	gene-SAURSH1000_RS01030
gene-SAURSH1000_RS02135	823	922	721	1139	759	622	1251	743	772	1061	819	446	635	966	219	252	250	94	152	208	54	host	gene-SAURSH1000_RS02135
gene-SAURSH1000_RS08820	219	320	263	544	183	242	530	221	295	627	260	149	419	364	102	101	127	32	74	87	21	host	gene-SAURSH1000_RS08820
gene-SAURSH1000_RS06380	4	14	2	6	7	7	6	4	3	3	9	1	4	4	2	1	2	4	0	3	0	host	trpC
gene-CPT_phageK_gp099	0	0	1	10	0	0	91	9	37	993	158	1259	2937	1675	2309	1126	1043	1567	842	771	1141	phage	gene-CPT_phageK_gp099
gene-SAURSH1000_RS07185	482	428	434	666	496	610	739	649	502	854	701	214	374	513	116	106	143	43	64	143	27	host	gene-SAURSH1000_RS07185
gene-SAURSH1000_RS09970	1881	2582	1854	2275	3254	1876	2669	2950	1989	2155	2832	902	1462	2136	670	552	704	250	359	571	132	host	murA
gene-SAURSH1000_RS10080	2854	2799	3252	3463	3212	3137	4213	3154	3025	2642	2954	1288	1232	2308	570	570	650	242	481	749	153	host	rho
gene-SAURSH1000_RS01615	49	80	106	110	81	127	194	127	116	176	151	48	132	157	46	32	52	15	29	60	4	host	gene-SAURSH1000_RS01615
gene-CPT_phageK_gp212	0	1	1	74	1	3	21	7	6	775	129	1267	3829	2644	3145	4667	4136	5252	7746	4292	3529	phage	gene-CPT_phageK_gp212
gene-SAURSH1000_RS02325	3379	1808	1517	1714	1598	836	1790	2058	1519	1246	3027	1079	586	1277	323	603	215	246	368	430	134	host	gene-SAURSH1000_RS02325
gene-SAURSH1000_RS04100	462	185	364	810	265	503	890	502	443	1289	903	313	342	683	110	82	125	44	93	125	36	host	dltC
gene-SAURSH1000_RS01800	67	98	70	43	83	62	63	61	68	58	52	34	24	57	17	24	21	16	11	22	5	host	gene-SAURSH1000_RS01800
gene-SAURSH1000_RS01960	86	98	76	119	133	97	92	106	106	102	73	45	97	175	26	26	35	7	25	39	1	host	gene-SAURSH1000_RS01960
gene-CPT_phageK_gp215	0	0	0	47	0	1	73	10	21	1271	155	1669	5222	2232	3268	3886	3905	4967	3547	2893	1423	phage	gene-CPT_phageK_gp215
gene-SAURSH1000_RS02065	2399	2603	3421	2907	594	3472	3338	454	2086	3777	552	1509	2925	2022	1024	663	1012	446	443	1304	279	host	treC
gene-SAURSH1000_RS11135	393	586	291	530	437	352	577	426	335	671	495	182	440	517	89	120	170	44	110	114	34	host	gene-SAURSH1000_RS11135
gene-SAURSH1000_RS01745	146	245	123	180	159	139	226	173	127	242	220	69	223	202	54	64	95	32	36	89	22	host	gene-SAURSH1000_RS01745
gene-SAURSH1000_RS09395	60	35	102	61	24	66	65	23	43	90	19	41	70	49	36	23	22	9	13	24	8	host	gene-SAURSH1000_RS09395
gene-SAURSH1000_RS02010	2130	2999	2262	2946	4419	2132	3420	4158	2509	2368	3810	1333	862	1827	411	574	605	195	481	741	116	host	aaa
gene-SAURSH1000_RS09085	578	185	269	253	210	52	301	171	166	307	241	163	147	400	83	150	64	76	106	79	58	host	gene-SAURSH1000_RS09085
gene-SAURSH1000_RS05730	361	1200	395	450	737	412	446	618	290	506	530	180	372	445	128	105	172	45	59	127	22	host	xerC
gene-CPT_phageK_gp228	0	3	0	9	0	1	96	14	53	1223	206	1494	2800	1934	1914	1380	1162	1331	675	762	433	phage	gene-CPT_phageK_gp228
gene-SAURSH1000_RS12090	5	5	3	4	6	7	5	3	6	11	7	3	7	6	0	1	2	0	0	1	0	host	sarU
gene-CPT_phageK_gp039	0	0	0	6	2	2	192	17	154	1303	199	538	1249	617	345	205	163	274	139	95	145	phage	gene-CPT_phageK_gp039
gene-SAURSH1000_RS11005	42	25	54	67	18	50	54	18	52	44	18	14	22	21	10	5	5	5	5	7	5	host	ureE
gene-SAURSH1000_RS09405	68	88	84	108	76	105	105	70	84	151	90	61	153	129	67	23	51	14	15	48	10	host	gene-SAURSH1000_RS09405
gene-SAURSH1000_RS13130	68	54	60	124	46	69	131	70	57	194	61	51	109	120	24	34	39	8	41	32	9	host	gene-SAURSH1000_RS13130
gene-CPT_phageK_gp166	1	0	0	1800	5	3	37	23	17	421	97	675	1973	2051	1790	31857	15369	109888	187560	128930	245203	phage	gene-CPT_phageK_gp166
gene-SAURSH1000_RS03855	10	6	11	13	5	12	11	13	10	10	18	9	5	11	3	2	4	3	3	3	1	host	gene-SAURSH1000_RS03855
gene-SAURSH1000_RS04630	31	22	18	32	28	19	31	37	26	28	44	15	30	31	3	9	8	6	4	10	2	host	gene-SAURSH1000_RS04630
gene-SAURSH1000_RS04350	30	35	20	43	47	23	51	33	27	61	35	15	38	33	3	6	9	0	9	10	1	host	gene-SAURSH1000_RS04350
gene-SAURSH1000_RS08320	549	778	659	737	539	838	673	547	624	938	613	308	842	665	291	184	278	135	103	243	63	host	gene-SAURSH1000_RS08320
gene-SAURSH1000_RS10540	17	19	21	44	30	29	32	35	29	48	50	11	25	21	8	6	8	4	8	5	1	host	gene-SAURSH1000_RS10540
gene-SAURSH1000_RS09980	2	4	2	1	2	0	3	2	0	4	3	0	1	0	0	0	0	0	0	0	0	host	gene-SAURSH1000_RS09980
gene-SAURSH1000_RS12155	333	475	295	441	347	289	375	286	267	361	199	138	225	230	44	84	89	26	79	77	17	host	gene-SAURSH1000_RS12155
gene-SAURSH1000_RS01395	26	28	96	56	13	59	50	21	37	37	24	18	29	30	12	9	18	5	5	13	4	host	gene-SAURSH1000_RS01395
gene-SAURSH1000_RS07015	911	1782	1090	1545	777	971	1813	663	966	2096	755	637	2181	1935	714	778	813	297	439	713	138	host	srrA
gene-SAURSH1000_RS00550	7	18	17	26	13	13	16	14	13	18	19	5	20	31	4	5	9	2	6	6	2	host	cap8G
gene-SAURSH1000_RS07770	326	480	341	459	530	367	564	737	346	523	957	178	266	544	89	95	163	37	69	151	25	host	gene-SAURSH1000_RS07770
gene-SAURSH1000_RS08370	1183	918	853	2664	708	796	2605	891	920	2976	1112	598	2268	1400	352	739	557	213	645	520	138	host	gene-SAURSH1000_RS08370
gene-SAURSH1000_RS10030	2088	3373	2063	2829	2480	2453	3132	2491	1897	3804	2686	1300	2839	2909	851	928	973	487	578	959	242	host	wecB
gene-SAURSH1000_RS05605	335	545	381	423	526	356	523	386	412	355	368	178	228	345	99	90	127	39	53	121	18	host	recG
gene-SAURSH1000_RS03075	1514	1259	1281	2344	856	1228	2377	960	1292	2589	1341	831	1552	1967	446	626	571	214	528	447	106	host	gene-SAURSH1000_RS03075
gene-SAURSH1000_RS03870	89	89	140	148	89	137	119	68	143	192	52	52	245	97	65	48	64	21	40	39	9	host	gene-SAURSH1000_RS03870
gene-SAURSH1000_RS11305	220	224	262	346	190	256	356	144	266	322	168	112	174	182	53	57	65	26	46	58	11	host	gene-SAURSH1000_RS11305
gene-SAURSH1000_RS02595	392	228	270	728	286	324	737	347	428	506	494	228	218	388	54	106	85	38	98	116	22	host	gene-SAURSH1000_RS02595
gene-SAURSH1000_RS03345	67	63	43	97	70	35	102	71	53	95	81	35	75	129	24	40	34	23	21	32	5	host	ybaK
gene-SAURSH1000_RS05240	54	55	77	71	45	34	77	39	40	80	59	23	54	61	15	28	17	5	26	31	7	host	gene-SAURSH1000_RS05240
gene-SAURSH1000_RS07530	211	190	198	297	182	268	291	295	185	367	310	106	129	219	42	46	60	25	35	68	17	host	yhbY
gene-SAURSH1000_RS10565	2	3	1	0	2	0	3	2	1	2	1	0	1	2	0	0	1	0	0	1	0	host	gene-SAURSH1000_RS10565
gene-SAURSH1000_RS11590	68	94	58	114	82	47	96	69	62	92	82	51	45	65	16	18	23	8	21	20	5	host	gene-SAURSH1000_RS11590
gene-SAURSH1000_RS07385	4038	3108	3845	5822	2986	3414	6180	3225	4300	5562	3995	2599	2767	4229	1116	986	920	608	832	927	392	host	gene-SAURSH1000_RS07385
gene-CPT_phageK_gp201	0	0	1	20	2	0	89	8	43	1692	198	1670	5741	2681	3489	2409	2980	3281	1464	1643	1027	phage	gene-CPT_phageK_gp201
gene-SAURSH1000_RS08020	4012	9214	3344	5019	6804	3842	6200	7223	4447	5861	8899	2683	4506	12435	1754	2472	3870	908	1391	3052	519	host	pyk
gene-SAURSH1000_RS01755	674	437	510	1008	629	630	1110	1183	733	978	1599	379	478	1325	109	203	248	62	153	243	27	host	xpt
gene-SAURSH1000_RS04460	251	233	239	401	241	265	450	246	278	440	377	168	261	344	91	103	104	27	73	94	26	host	gene-SAURSH1000_RS04460
gene-SAURSH1000_RS07795	215	228	274	427	250	312	469	309	306	518	360	193	232	294	75	72	97	33	52	89	13	host	mreD
gene-SAURSH1000_RS05680	174	235	207	312	180	213	303	170	239	406	223	134	276	223	70	71	88	30	74	80	14	host	yfhO
gene-SAURSH1000_RS05200	3986	3133	5180	3749	1739	4319	5269	1581	3159	4809	1687	2346	2795	2378	1890	836	971	656	494	924	383	host	sdhA
gene-SAURSH1000_RS06910	1625	2665	1753	1839	2309	1673	2437	2309	1567	1846	2110	786	912	1598	334	384	455	186	263	486	89	host	der
gene-SAURSH1000_RS01740	741	1014	735	965	782	688	1251	798	566	965	1025	445	717	1139	288	276	412	90	146	310	65	host	gene-SAURSH1000_RS01740
gene-SAURSH1000_RS07630	568	814	612	1076	897	903	1163	925	736	1075	908	381	625	716	219	161	253	89	126	222	68	host	ruvX
gene-SAURSH1000_RS10370	186	261	140	285	434	152	246	419	164	211	507	134	177	249	62	89	92	43	96	93	36	host	lmrS
gene-SAURSH1000_RS10830	939	1130	706	1243	1901	694	1342	1702	926	1372	1752	482	704	1294	238	277	258	73	209	199	36	host	gene-SAURSH1000_RS10830
gene-SAURSH1000_RS01280	21	44	36	69	61	40	56	55	32	99	60	17	64	48	7	9	19	7	9	13	0	host	gene-SAURSH1000_RS01280
gene-SAURSH1000_RS07635	410	516	410	618	509	485	682	518	452	533	563	249	316	429	128	92	146	50	71	154	36	host	gene-SAURSH1000_RS07635
gene-SAURSH1000_RS11175	1767	602	2702	2680	180	1940	2684	153	1177	2990	173	1065	2732	814	867	669	455	334	432	554	183	host	gene-SAURSH1000_RS11175
gene-SAURSH1000_RS12665	13224	12074	12253	14955	9765	10310	19238	10731	11685	15489	14377	9606	9917	18546	6127	4990	4586	2674	2758	4258	1362	host	lqo
gene-SAURSH1000_RS07250	7	7	5	12	4	6	12	3	2	10	7	1	0	9	1	3	1	2	2	3	0	host	gene-SAURSH1000_RS07250
gene-SAURSH1000_RS12640	316	906	348	604	433	299	732	304	371	714	350	294	838	1313	235	679	873	147	438	1155	85	host	gene-SAURSH1000_RS12640
gene-SAURSH1000_RS07225	1142	1088	1032	2515	644	1039	2367	744	1200	2162	988	673	1237	923	294	357	306	138	347	329	87	host	gene-SAURSH1000_RS07225
gene-CPT_phageK_gp117	0	1	0	95	0	2	28	9	7	1178	199	2232	8554	5751	8111	9993	11121	12883	9683	10218	4886	phage	gene-CPT_phageK_gp117
gene-SAURSH1000_RS05250	14	35	64	24	18	39	25	42	20	35	71	7	33	59	11	27	47	9	13	51	13	host	efb
gene-SAURSH1000_RS08970	10386	3331	4432	6291	3252	1637	6430	3722	4227	6932	5852	4520	3512	4961	1810	2407	651	1087	1381	1115	1680	host	gene-SAURSH1000_RS08970
gene-SAURSH1000_RS02145	349	500	393	484	483	455	567	577	360	534	618	164	283	502	89	106	148	30	69	145	27	host	gene-SAURSH1000_RS02145
gene-SAURSH1000_RS09095	680	1385	607	1372	1232	674	1257	1276	685	1294	1353	467	939	1110	223	418	329	181	370	299	104	host	perR
gene-SAURSH1000_RS04865	2814	2930	2618	3640	1844	2099	4777	1691	2900	3749	2331	2010	2818	3746	1379	1360	1254	706	698	1196	326	host	gene-SAURSH1000_RS04865
gene-SAURSH1000_RS10765	15565	9964	10316	13737	9984	9205	13509	16110	7965	13059	22668	5433	4953	11759	3234	1618	2185	1398	1235	2454	881	host	rpsC
gene-SAURSH1000_RS06890	733	1025	831	879	908	989	974	909	708	976	942	386	631	852	201	187	239	75	108	250	41	host	gene-SAURSH1000_RS06890
gene-SAURSH1000_RS02715	174	182	187	196	149	220	268	164	177	233	231	97	91	224	44	30	44	16	20	50	7	host	gene-SAURSH1000_RS02715
gene-SAURSH1000_RS09485	155	76	125	267	151	169	265	176	133	377	198	86	159	169	41	39	60	16	42	54	7	host	pmtB
gene-SAURSH1000_RS01015	140	540	170	166	284	161	208	171	149	319	160	91	320	327	91	76	139	30	36	135	16	host	gene-SAURSH1000_RS01015
gene-SAURSH1000_RS05800	1415	1261	1420	1905	1523	1355	2084	1927	1469	1676	2512	707	763	1905	302	356	447	141	224	476	94	host	gene-SAURSH1000_RS05800
gene-SAURSH1000_RS01375	3	8	10	11	13	14	14	7	6	15	12	6	8	14	3	2	5	5	4	9	4	host	gene-SAURSH1000_RS01375
gene-SAURSH1000_RS00930	68	304	86	115	143	71	105	77	110	108	88	44	114	253	31	42	107	25	20	90	6	host	nikA
gene-SAURSH1000_RS05630	14724	5764	9094	17375	4522	5607	18983	4653	8990	14770	7190	8787	9682	9390	4965	5148	2800	2993	3577	2477	1381	host	gene-SAURSH1000_RS05630
gene-SAURSH1000_RS08510	48	38	49	82	48	29	86	39	60	78	56	29	35	59	7	19	20	2	24	13	4	host	tnpA
gene-CPT_phageK_gp065	0	3	0	24	1	1	136	12	56	3440	477	3993	10332	7000	7269	4040	5004	4107	1963	2253	1240	phage	gene-CPT_phageK_gp065
gene-SAURSH1000_RS06375	12	27	16	23	21	20	17	31	17	21	24	6	7	12	8	2	11	3	6	10	2	host	trpD
gene-CPT_phageK_gp223	0	0	0	11	1	0	49	5	7	1152	151	1188	4639	2296	2675	1712	2350	1672	948	1185	448	phage	gene-CPT_phageK_gp223
gene-SAURSH1000_RS00135	7	26	19	21	23	20	29	16	23	36	23	7	41	21	8	4	7	4	2	8	3	host	gene-SAURSH1000_RS00135
gene-SAURSH1000_RS08875	100	112	110	153	154	145	170	152	108	147	167	59	102	152	24	25	51	7	23	45	1	host	gene-SAURSH1000_RS08875
gene-SAURSH1000_RS01665	8	6	20	16	10	9	15	6	11	21	9	8	17	10	4	4	9	1	2	8	2	host	selX
gene-SAURSH1000_RS09890	682	794	800	1940	565	795	1137	706	771	1136	939	394	589	975	237	178	240	107	139	266	70	host	gene-SAURSH1000_RS09890
gene-SAURSH1000_RS00040	105	32	139	114	25	89	132	30	80	102	34	43	54	30	30	19	17	16	13	14	12	host	hutH
gene-SAURSH1000_RS09410	438	723	445	652	810	337	657	716	471	621	640	266	384	617	126	129	142	43	73	129	26	host	gene-SAURSH1000_RS09410
gene-SAURSH1000_RS00255	6	14	11	14	28	15	12	29	10	26	26	4	15	16	4	6	5	4	6	8	2	host	gene-SAURSH1000_RS00255
gene-SAURSH1000_RS11845	140	216	191	255	199	236	315	153	259	297	202	105	183	198	69	58	68	43	35	58	18	host	gene-SAURSH1000_RS11845
gene-SAURSH1000_RS01500	549	115	644	664	52	521	739	49	411	769	95	352	473	489	196	175	97	72	149	153	34	host	glpT
gene-SAURSH1000_RS06635	118	78	144	154	69	204	201	101	170	261	181	88	194	190	75	43	60	26	23	50	9	host	gene-SAURSH1000_RS06635
gene-SAURSH1000_RS02700	252	222	118	367	187	96	337	122	141	230	159	124	165	159	75	105	41	75	95	57	52	host	vraX
gene-SAURSH1000_RS11010	85	49	78	97	29	87	89	43	83	86	43	42	38	47	16	8	13	13	10	18	4	host	gene-SAURSH1000_RS11010
gene-SAURSH1000_RS07640	1418	1170	1433	1806	988	1557	1990	1608	1168	1927	2148	741	1059	1972	479	287	511	220	229	504	154	host	alaS
gene-SAURSH1000_RS07625	907	953	817	1292	918	844	1353	921	831	1244	944	524	697	774	240	209	257	130	186	256	64	host	gene-SAURSH1000_RS07625
gene-SAURSH1000_RS08920	30	708	27	34	37	34	38	42	36	78	52	28	249	2416	45	71	143	35	35	69	10	host	gene-SAURSH1000_RS08920
gene-SAURSH1000_RS02475	252	428	270	304	269	283	357	369	208	457	416	107	334	330	87	83	113	42	53	123	25	host	gene-SAURSH1000_RS02475
gene-SAURSH1000_RS10015	2176	1237	1880	2604	926	1820	2829	1018	1432	3162	1451	1142	1816	1966	649	613	552	281	419	698	172	host	atpE
gene-SAURSH1000_RS08410	218	162	190	324	172	241	301	254	191	280	391	106	148	263	53	38	58	27	30	66	10	host	ribD
gene-SAURSH1000_RS10515	7	4	9	5	1	8	6	0	8	7	1	1	11	5	3	1	3	0	0	1	0	host	lacB
gene-SAURSH1000_RS10495	23	15	26	26	13	33	35	21	35	41	10	17	20	22	10	7	7	11	7	6	5	host	gene-SAURSH1000_RS10495
gene-SAURSH1000_RS10210	1829	2075	1615	3402	1786	1800	3047	1431	1937	3443	1323	1061	1828	1267	420	441	420	174	417	335	112	host	gene-SAURSH1000_RS10210
gene-SAURSH1000_RS08035	682	656	582	1030	771	717	1224	1012	757	1001	1279	407	470	986	159	174	306	97	135	343	44	host	accD
gene-SAURSH1000_RS00465	15	9	9	18	13	13	25	6	17	21	26	7	8	16	3	6	5	1	6	11	1	host	phnE
gene-SAURSH1000_RS11050	848	2805	906	1365	1529	805	1015	1356	984	1595	1312	576	2021	1334	403	923	746	442	1047	737	303	host	gene-SAURSH1000_RS11050
gene-SAURSH1000_RS12735	68	425	74	74	98	55	79	78	66	73	89	27	145	723	26	75	209	15	40	132	9	host	nrdD
gene-SAURSH1000_RS13015	2	2	2	3	2	5	4	2	2	7	6	2	0	2	0	0	0	1	1	0	0	host	icaD
gene-SAURSH1000_RS10505	11	4	11	9	2	11	18	5	7	13	5	2	5	8	1	3	3	1	0	3	3	host	lacD
gene-SAURSH1000_RS06370	18	18	22	8	23	22	13	29	14	20	8	5	7	18	2	4	5	1	2	7	0	host	gene-SAURSH1000_RS06370
gene-SAURSH1000_RS08665	10	9	6	13	9	6	17	12	8	16	20	3	7	7	2	2	5	3	3	8	3	host	gene-SAURSH1000_RS08665
gene-SAURSH1000_RS11995	149	325	134	272	172	204	281	141	188	369	142	107	256	242	72	163	147	42	115	147	24	host	gene-SAURSH1000_RS11995
gene-SAURSH1000_RS08760	2235	1077	1014	1228	921	581	1245	896	954	930	1401	794	545	1175	285	434	227	143	322	321	126	host	gene-SAURSH1000_RS08760
gene-SAURSH1000_RS13155	19	22	36	22	9	28	18	9	24	41	9	4	56	34	19	13	16	4	2	13	1	host	gene-SAURSH1000_RS13155
gene-SAURSH1000_RS01550	78	84	50	67	136	44	68	142	57	50	97	35	32	47	11	14	20	1	8	13	4	host	gene-SAURSH1000_RS01550
gene-SAURSH1000_RS04455	655	607	748	883	608	668	1168	582	751	940	804	456	607	844	261	253	261	130	150	298	70	host	gene-SAURSH1000_RS04455
gene-SAURSH1000_RS08675	21	50	32	46	27	52	38	22	31	70	15	10	94	36	24	8	34	3	4	16	4	host	gene-SAURSH1000_RS08675
gene-SAURSH1000_RS09005	2510	905	1073	1013	983	557	1005	926	1128	817	1308	705	215	602	409	689	123	258	614	209	160	host	gene-SAURSH1000_RS09005
gene-SAURSH1000_RS10040	2968	5166	3063	3064	3379	3144	3725	3500	2382	4187	3563	1576	3054	3842	1198	873	1120	564	469	1163	291	host	glyA
gene-SAURSH1000_RS00670	140	127	124	220	90	165	169	107	148	177	148	78	102	144	35	26	45	20	27	61	10	host	gene-SAURSH1000_RS00670
gene-SAURSH1000_RS08180	913	787	1001	1247	728	1099	1549	714	932	1295	921	549	676	1011	283	281	290	141	192	366	63	host	gene-SAURSH1000_RS08180
gene-SAURSH1000_RS13045	11	75	6	11	13	13	12	15	12	11	21	8	6	73	1	5	6	5	4	12	3	host	hisA
gene-SAURSH1000_RS03425	36	23	42	50	22	29	69	24	44	48	50	18	37	44	12	6	11	4	8	21	3	host	gene-SAURSH1000_RS03425
gene-SAURSH1000_RS01040	1586	1648	1555	2360	1979	1884	2641	2311	1871	2756	2484	918	1383	2048	472	391	533	240	283	554	116	host	tarL
gene-SAURSH1000_RS00630	3	11	2	5	13	2	4	20	3	9	16	0	2	8	1	2	0	0	0	1	1	host	gene-SAURSH1000_RS00630
gene-SAURSH1000_RS07230	3434	1446	4129	4104	950	4357	4300	1005	3476	3951	1114	1577	1690	1497	946	475	458	458	298	548	289	host	gcvPB
gene-SAURSH1000_RS03845	34	30	30	37	42	23	42	31	29	46	30	15	30	26	12	13	5	1	9	11	3	host	emp
gene-SAURSH1000_RS07165	1266	1121	1054	1605	1122	1244	1688	1588	941	1755	1848	580	671	1201	297	209	314	92	189	338	62	host	gene-SAURSH1000_RS07165
gene-SAURSH1000_RS03325	161	123	124	236	176	160	220	184	187	207	238	74	154	149	33	48	63	10	26	42	6	host	gene-SAURSH1000_RS03325
gene-SAURSH1000_RS07200	3578	2607	3151	7430	2235	3058	17300	2634	3586	6808	3649	2909	4473	3890	1651	1573	1340	771	1358	1052	373	host	efp
gene-SAURSH1000_RS07480	1324	1339	1467	2075	1900	1566	2385	2118	1520	1865	2338	682	1107	1639	320	425	505	165	314	569	102	host	lepA
gene-SAURSH1000_RS05845	7998	6061	5049	10395	5517	3835	11369	6572	5416	7763	9543	4689	3860	6235	1980	2022	1511	996	1655	1499	442	host	rpsO
gene-SAURSH1000_RS11385	38	44	49	81	41	53	63	38	55	81	47	21	69	50	8	28	18	5	15	18	4	host	gene-SAURSH1000_RS11385
gene-CPT_phageK_gp090	0	3	0	18	0	2	201	21	92	3897	553	4104	9572	6442	5649	2037	2594	2347	1254	1162	1311	phage	gene-CPT_phageK_gp090
gene-SAURSH1000_RS01600	23	31	26	23	42	16	37	38	24	21	42	13	25	46	10	16	14	2	5	10	2	host	gene-SAURSH1000_RS01600
gene-CPT_phageK_gp020	0	1	1	8	2	1	251	46	196	1606	634	1383	1890	1792	1501	557	627	1193	331	394	656	phage	gene-CPT_phageK_gp020
gene-CPT_phageK_gp012	0	0	0	1	0	5	102	10	61	755	101	149	453	149	97	48	45	72	49	31	53	phage	gene-CPT_phageK_gp012
gene-SAURSH1000_RS12450	117	206	227	91	71	198	77	44	130	201	41	67	487	265	162	71	138	24	35	100	17	host	crtQ
gene-SAURSH1000_RS07495	61	82	48	107	114	81	105	112	70	122	80	39	84	86	13	32	36	11	29	23	3	host	gene-SAURSH1000_RS07495
gene-SAURSH1000_RS09200	505	734	636	1090	485	736	923	334	705	1058	367	407	951	838	339	251	314	125	146	274	72	host	gene-SAURSH1000_RS09200
gene-SAURSH1000_RS02965	113	107	189	226	94	188	135	47	135	360	31	70	521	95	130	52	43	32	31	37	13	host	gene-SAURSH1000_RS02965
gene-SAURSH1000_RS03010	2516	4294	3208	4102	2872	3493	5355	1672	4379	3490	819	1419	1479	911	642	493	330	363	398	522	235	host	gene-SAURSH1000_RS03010
gene-SAURSH1000_RS03700	448	547	515	671	597	612	834	663	561	954	743	286	545	702	142	154	203	69	137	195	48	host	gene-SAURSH1000_RS03700
gene-SAURSH1000_RS09520	29	28	28	29	32	24	39	30	30	31	32	12	18	47	7	14	21	3	14	28	8	host	sph
gene-SAURSH1000_RS05930	426	515	475	608	852	508	735	1332	556	626	1411	333	295	685	167	147	175	82	109	180	38	host	gene-SAURSH1000_RS05930
gene-SAURSH1000_RS01215	12	8	13	20	16	15	13	12	7	34	24	5	17	39	3	1	8	3	3	3	0	host	esaC
gene-SAURSH1000_RS07465	2984	858	3593	3757	1038	4449	2692	987	2568	2656	1086	1346	1394	762	828	351	316	495	226	407	349	host	grpE
gene-SAURSH1000_RS05030	775	1180	498	977	487	556	1017	581	536	1275	657	323	834	1282	177	305	383	99	232	379	50	host	gene-SAURSH1000_RS05030
gene-SAURSH1000_RS02175	792	677	755	1025	724	836	1320	1048	841	1218	1362	563	613	1319	306	240	332	147	158	295	72	host	gene-SAURSH1000_RS02175
gene-SAURSH1000_RS12160	61	109	78	121	77	83	89	66	76	92	61	36	61	63	17	14	24	9	24	25	5	host	gene-SAURSH1000_RS12160
gene-SAURSH1000_RS01320	43	44	61	83	34	67	65	74	55	115	92	23	60	61	15	9	25	2	6	21	1	host	gene-SAURSH1000_RS01320
gene-SAURSH1000_RS06685	524	664	544	778	661	558	867	693	556	860	782	324	496	761	178	139	210	74	108	190	47	host	gene-SAURSH1000_RS06685
gene-SAURSH1000_RS01240	587	637	687	1208	541	911	1206	602	799	1599	636	496	962	544	250	169	191	79	130	148	44	host	gene-SAURSH1000_RS01240
gene-CPT_phageK_gp050	0	0	0	4	0	0	79	3	30	1299	252	1485	2639	2140	1639	467	690	502	254	216	264	phage	gene-CPT_phageK_gp050
