Geneid	5_R1	5_R2	5_R3	15_R1	15_R2	15_R3	30_R1	30_R2	30_R3	Entity	Symbol
gene-Saur515_RS00475	130	135	120	36	39	39	49	43	31	host	gene-Saur515_RS00475
gene-Saur515_RS08370	309	352	366	129	108	167	132	131	72	host	gene-Saur515_RS08370
gene-Saur515_RS12055	399	433	502	132	114	148	132	120	57	host	folK
gene-Saur515_RS12970	1173	1358	1384	409	394	558	540	446	256	host	cozEa
gene-Saur515_RS02570	20	26	27	9	4	14	5	7	4	host	bioA
gene-Saur515_RS07315	85	96	79	14	22	25	23	18	13	host	lpl8
gene-Saur515_RS05985	625	637	592	186	228	308	314	194	134	host	gene-Saur515_RS05985
gene-Saur515_RS06455	268	283	293	50	55	69	73	60	30	host	gene-Saur515_RS06455
gene-Saur515_RS12375	1377	1339	1474	466	490	732	574	253	231	host	addA
gene-Saur515_RS11200	3774	3836	3903	990	1063	1564	1384	939	547	host	gene-Saur515_RS11200
gene-Saur515_RS13870	93	78	90	51	53	71	174	39	46	host	gene-Saur515_RS13870
gene-Saur515_RS00740	1	1	0	0	0	2	3	0	0	host	gene-Saur515_RS00740
gene-Saur515_RS10610	2770	2634	3042	1624	2117	3743	3303	2988	1923	host	tdcB
gene-Saur515_RS05895	2147	2343	2304	534	543	817	837	436	335	host	gene-Saur515_RS05895
gene-Saur515_RS01540	73	80	88	25	34	50	80	58	39	host	lip1
gene-Saur515_RS01570	6	8	7	2	2	6	3	2	1	host	gene-Saur515_RS01570
gene-Saur515_RS12695	173	176	218	43	42	71	53	66	30	host	gene-Saur515_RS12695
gene-Saur515_RS13360	1362	1272	1539	476	407	761	984	684	437	host	gene-Saur515_RS13360
gene-Saur515_RS02590	22	8	10	1	5	8	7	7	2	host	gene-Saur515_RS02590
gene-Saur515_RS09765	5622	5759	6026	1769	1793	2645	2114	893	997	host	gene-Saur515_RS09765
gene-Saur515_RS14265	1187	1107	1213	400	389	679	645	489	330	host	gene-Saur515_RS14265
gene-Saur515_RS00025	225	223	235	53	55	71	108	90	44	host	rbsD
gene-Saur515_RS13300	4636	5493	5388	1703	1773	2700	2663	1917	1138	host	qac
gene-Saur515_RS05815	15	15	11	2	1	5	9	3	1	host	dprA
gene-Saur515_RS09630	281	313	315	74	49	90	60	37	35	host	ribB
gene-Saur515_RS06535	11	8	9	2	2	2	5	2	0	host	gene-Saur515_RS06535
gene-Saur515_RS00490	523	610	547	194	249	392	243	188	99	host	gene-Saur515_RS00490
gene-Saur515_RS02215	1419	1721	1621	592	545	855	799	488	324	host	gene-Saur515_RS02215
gene-phage515_00116	1792	1784	1839	1713	1554	2547	7683	4224	3582	phage	gene-phage515_00116
gene-Saur515_RS02845	510	485	648	168	124	278	267	217	109	host	gene-Saur515_RS02845
gene-Saur515_RS09210	4158	4837	4722	1230	1121	1718	1741	1056	737	host	gene-Saur515_RS09210
gene-Saur515_RS08905	976	978	1041	217	174	329	316	259	127	host	gene-Saur515_RS08905
gene-Saur515_RS13640	3	5	11	2	2	3	1	0	1	host	opp4A
gene-Saur515_RS00870	595	687	699	163	161	252	284	192	121	host	gene-Saur515_RS00870
gene-Saur515_RS07035	0	1	1	0	2	1	0	0	0	host	gene-Saur515_RS07035
gene-Saur515_RS07955	79	66	103	33	32	46	39	35	22	host	gene-Saur515_RS07955
gene-Saur515_RS08340	1250	1512	1575	310	266	433	345	295	142	host	ftsW
gene-Saur515_RS13205	123	159	154	58	56	113	114	69	41	host	lukH
gene-Saur515_RS00585	10	15	12	1	7	6	10	4	2	host	cap8G
gene-Saur515_RS00505	241	254	299	75	95	141	56	71	40	host	gene-Saur515_RS00505
gene-Saur515_RS04905	1863	2017	2031	622	557	874	721	493	305	host	gene-Saur515_RS04905
gene-Saur515_RS05625	427	499	563	137	124	208	187	145	100	host	coaBC
gene-Saur515_RS06590	2248	2451	2544	641	624	1058	995	788	465	host	gene-Saur515_RS06590
gene-Saur515_RS08065	9582	10335	10470	4095	3686	5770	7413	4272	2668	host	qoxC
gene-Saur515_RS02475	748	902	874	285	300	393	485	313	172	host	gene-Saur515_RS02475
gene-Saur515_RS14305	527	420	499	300	278	381	701	347	311	host	gene-Saur515_RS14305
gene-phage515_00094	488	532	493	1808	2529	3225	39115	14130	17664	phage	prt
gene-Saur515_RS14100	50	53	80	52	46	42	61	29	28	host	gene-Saur515_RS14100
gene-phage515_00091	1908	2358	1816	16714	22927	29832	172358	90686	75380	phage	mbpF
gene-Saur515_RS12620	914	968	1059	268	222	431	380	325	146	host	gene-Saur515_RS12620
gene-Saur515_RS07710	9	11	14	3	1	7	3	6	2	host	efeO
gene-Saur515_RS00440	19	24	10	5	4	2	6	4	4	host	rocD
gene-Saur515_RS03475	3252	3990	3930	1212	1124	1622	1593	834	638	host	gene-Saur515_RS03475
gene-Saur515_RS00730	9	7	16	4	2	7	7	3	0	host	gene-Saur515_RS00730
gene-Saur515_RS07460	29	12	25	4	4	9	5	8	5	host	gene-Saur515_RS07460
gene-Saur515_RS01680	5116	6282	6028	1017	1138	1487	1581	919	676	host	manA
gene-Saur515_RS01525	23	23	32	33	30	35	12	7	6	host	hisA
gene-phage515_00197	4306	5020	4511	12212	11584	17398	17925	12815	9218	phage	gene-phage515_00197
gene-Saur515_RS07865	5	4	5	0	1	2	4	0	2	host	gene-Saur515_RS07865
gene-Saur515_RS01605	52	67	65	18	12	16	16	16	11	host	gene-Saur515_RS01605
gene-Saur515_RS00140	14	7	13	3	5	3	7	0	3	host	gene-Saur515_RS00140
gene-Saur515_RS10515	755	767	778	223	206	322	273	183	126	host	gene-Saur515_RS10515
gene-Saur515_RS01670	2174	2397	2501	540	512	855	760	499	346	host	gene-Saur515_RS01670
gene-Saur515_RS10765	83	103	106	22	13	29	28	15	14	host	scpA
gene-Saur515_RS02315	655	764	752	286	236	414	332	253	180	host	gene-Saur515_RS02315
gene-Saur515_RS03795	497	625	640	136	153	278	173	131	76	host	lacG
gene-Saur515_RS05715	2816	3031	2987	1035	943	1683	1350	885	586	host	plsX
gene-Saur515_RS07355	18	13	32	9	12	14	13	10	14	host	spn
gene-Saur515_RS07455	6	6	8	0	3	1	2	1	1	host	gene-Saur515_RS07455
gene-Saur515_RS00085	4866	5303	5170	1163	1171	1901	1715	1058	683	host	tarS
gene-Saur515_RS03200	1020	1285	1084	259	258	371	356	214	144	host	gene-Saur515_RS03200
gene-Saur515_RS11320	16	21	9	1	2	4	1	7	1	host	gene-Saur515_RS11320
gene-Saur515_RS02395	475	469	689	155	126	247	268	260	126	host	gene-Saur515_RS02395
gene-Saur515_RS07150	100	108	120	50	43	93	131	67	54	host	gene-Saur515_RS07150
gene-Saur515_RS03425	1666	1885	1983	409	398	649	536	393	231	host	femX
gene-Saur515_RS01550	20	35	34	4	4	10	8	4	5	host	icaB
gene-Saur515_RS07605	41	46	48	7	14	19	22	33	11	host	gene-Saur515_RS07605
gene-Saur515_RS03980	199	209	229	78	42	99	78	57	42	host	gene-Saur515_RS03980
gene-Saur515_RS11375	153	162	142	35	36	51	42	58	21	host	gene-Saur515_RS11375
gene-Saur515_RS01310	3432	3509	4872	1076	716	1513	1525	876	513	host	rpmH
gene-Saur515_RS00400	409	475	426	98	140	177	171	101	82	host	gene-Saur515_RS00400
gene-Saur515_RS02470	331	355	379	218	231	417	385	302	188	host	gene-Saur515_RS02470
gene-Saur515_RS03995	603	590	608	191	209	317	250	202	113	host	gene-Saur515_RS03995
gene-Saur515_RS11875	244	253	279	74	51	101	80	67	40	host	gene-Saur515_RS11875
gene-Saur515_RS07495	458	512	506	133	145	210	235	223	114	host	gene-Saur515_RS07495
gene-Saur515_RS02810	926	803	1152	489	351	755	613	828	380	host	gene-Saur515_RS02810
gene-Saur515_RS06205	30	31	25	13	10	20	19	9	13	host	gene-Saur515_RS06205
gene-phage515_00092	71	61	55	193	225	318	2294	1447	1393	phage	mbpE
gene-Saur515_RS07010	1	0	2	1	2	2	2	2	0	host	gene-Saur515_RS07010
gene-Saur515_RS06880	8	3	7	5	1	11	11	5	5	host	gene-Saur515_RS06880
gene-Saur515_RS03810	349	354	418	109	109	135	114	130	58	host	gene-Saur515_RS03810
gene-Saur515_RS09025	981	1198	1150	321	249	427	388	296	176	host	cdaA
gene-Saur515_RS07335	36	40	32	8	5	13	19	4	11	host	lpl4
gene-Saur515_RS06905	2	0	0	0	0	3	5	0	0	host	gene-Saur515_RS06905
gene-Saur515_RS06665	1081	1307	1299	266	264	472	371	288	156	host	brxB
gene-Saur515_RS07600	4533	5142	5148	954	867	1211	2011	1067	611	host	rpsF
gene-Saur515_RS08935	1480	1591	1675	381	341	686	625	572	291	host	gene-Saur515_RS08935
gene-Saur515_RS03605	1733	1771	1928	540	443	671	759	370	312	host	rpmJ
gene-phage515_00077	85	109	98	333	302	410	1512	747	612	phage	gene-phage515_00077
gene-Saur515_RS11315	38	31	34	7	4	6	5	5	5	host	gene-Saur515_RS11315
gene-Saur515_RS03815	802	783	852	427	405	529	576	562	352	host	gene-Saur515_RS03815
gene-Saur515_RS01520	19	21	21	14	19	39	7	4	6	host	hisH
gene-Saur515_RS13315	356	386	442	126	126	186	152	129	89	host	blaI
gene-Saur515_RS05790	259	315	267	95	95	119	92	70	30	host	gene-Saur515_RS05790
gene-Saur515_RS08970	1147	1357	1315	352	380	581	565	411	255	host	cls
gene-Saur515_RS13570	118	105	106	71	73	94	174	57	72	host	gene-Saur515_RS13570
gene-Saur515_RS12190	3071	3186	3900	1017	807	1423	1055	953	491	host	traP
gene-Saur515_RS02295	1607	1511	1879	678	497	1250	1848	1217	705	host	gene-Saur515_RS02295
gene-Saur515_RS02040	64	55	56	18	28	23	25	24	9	host	gene-Saur515_RS02040
gene-Saur515_RS09335	3183	3663	3510	1497	1401	2336	2266	1377	977	host	gene-Saur515_RS09335
gene-Saur515_RS11995	749	744	809	220	184	329	295	128	93	host	gene-Saur515_RS11995
gene-Saur515_RS02500	844	968	977	153	146	239	277	180	112	host	gene-Saur515_RS02500
gene-Saur515_RS01030	53	38	60	16	28	30	28	34	9	host	gene-Saur515_RS01030
gene-Saur515_RS13705	225	203	243	56	61	96	80	80	45	host	hfq
gene-Saur515_RS11790	1672	1957	1879	307	271	480	559	399	217	host	brnQ
gene-Saur515_RS08625	35	21	33	7	5	9	11	7	8	host	phoU
gene-Saur515_RS11925	1239	1433	1377	482	446	677	649	356	232	host	gene-Saur515_RS11925
gene-Saur515_RS01185	575	690	642	155	159	201	234	145	89	host	adsA
gene-Saur515_RS12045	229	239	267	68	53	102	108	72	44	host	folP
gene-Saur515_RS00130	7	8	6	3	2	4	4	4	2	host	gene-Saur515_RS00130
gene-Saur515_RS01750	215	206	220	52	53	97	88	75	43	host	gene-Saur515_RS01750
gene-Saur515_RS10070	0	0	0	0	0	0	0	0	0	host	gene-Saur515_RS10070
gene-Saur515_RS12815	21	20	22	10	8	13	9	2	9	host	gene-Saur515_RS12815
gene-Saur515_RS10230	287	284	278	46	43	85	99	31	28	host	sdrE
gene-Saur515_RS08385	374	403	465	87	102	137	135	132	61	host	gene-Saur515_RS08385
gene-Saur515_RS04855	2044	2588	2363	486	463	675	1007	521	345	host	gene-Saur515_RS04855
gene-Saur515_RS03775	260	219	248	58	51	103	101	54	37	host	lacC
gene-Saur515_RS09640	487	477	484	155	184	340	350	359	172	host	gene-Saur515_RS09640
gene-Saur515_RS09460	4	8	8	4	3	6	2	0	2	host	kdpA
gene-Saur515_RS04220	317	341	357	108	80	148	125	123	62	host	gene-Saur515_RS04220
gene-Saur515_RS12080	76	90	86	19	19	33	60	21	29	host	gene-Saur515_RS12080
gene-Saur515_RS05585	2145	2754	2134	729	762	705	969	331	354	host	carB
gene-Saur515_RS03465	32	23	33	7	3	6	11	4	2	host	gene-Saur515_RS03465
gene-Saur515_RS13275	233	278	294	72	51	102	82	79	34	host	gene-Saur515_RS13275
gene-Saur515_RS12995	1721	1807	1804	431	427	720	721	569	301	host	gene-Saur515_RS12995
gene-Saur515_RS10500	225	258	281	65	46	97	93	93	52	host	gene-Saur515_RS10500
gene-Saur515_RS08845	285	332	305	94	74	162	94	79	43	host	gene-Saur515_RS08845
gene-Saur515_RS00990	124	147	151	49	47	76	76	63	38	host	gene-Saur515_RS00990
gene-Saur515_RS09010	0	0	0	0	0	0	0	0	0	host	gene-Saur515_RS09010
gene-Saur515_RS13095	217	227	276	81	45	111	103	77	38	host	gene-Saur515_RS13095
gene-Saur515_RS14190	59	89	81	22	34	54	48	29	25	host	gene-Saur515_RS14190
gene-Saur515_RS13155	1929	2210	2131	678	606	991	919	598	355	host	gene-Saur515_RS13155
gene-phage515_00186	4154	4492	4162	5863	5568	7787	4945	4052	2700	phage	gene-phage515_00186
gene-Saur515_RS01055	35	21	34	11	2	9	18	7	3	host	gene-Saur515_RS01055
gene-Saur515_RS10145	282	351	365	72	60	117	96	74	48	host	gene-Saur515_RS10145
gene-Saur515_RS07450	8	18	20	2	7	16	14	11	5	host	gene-Saur515_RS07450
gene-Saur515_RS04715	722	693	806	294	269	469	393	339	169	host	gene-Saur515_RS04715
gene-Saur515_RS04970	524	571	566	210	207	314	192	197	109	host	tagD
gene-Saur515_RS13025	3852	4298	4098	1138	1064	1573	1454	767	574	host	pepF
gene-Saur515_RS12890	4	3	6	1	0	3	1	0	2	host	gene-Saur515_RS12890
gene-phage515_00008	953	1239	991	3853	3029	5108	3752	3237	1862	phage	gene-phage515_00008
gene-Saur515_RS06530	3	8	6	1	2	3	3	3	2	host	comGD
gene-Saur515_RS11430	509	485	520	101	95	137	149	106	77	host	gene-Saur515_RS11430
gene-Saur515_RS09555	128	157	172	24	23	35	38	16	22	host	crcB
gene-Saur515_RS03145	1083	1137	1164	216	237	326	337	227	119	host	gene-Saur515_RS03145
gene-Saur515_RS03155	27	17	22	6	5	6	8	8	5	host	gene-Saur515_RS03155
gene-Saur515_RS00525	1346	1459	1512	179	198	360	286	227	112	host	gene-Saur515_RS00525
gene-Saur515_RS01385	7	15	16	2	0	1	6	0	1	host	vraH
gene-Saur515_RS05405	53	57	52	9	10	15	22	27	22	host	arcC
gene-Saur515_RS02720	6278	6116	6178	2316	2531	3775	1403	1015	714	host	nirB
gene-Saur515_RS04710	250	269	286	74	76	88	118	73	43	host	gene-Saur515_RS04710
gene-Saur515_RS07885	1569	1593	1699	276	258	526	512	467	223	host	gene-Saur515_RS07885
gene-Saur515_RS02730	3764	3788	4134	1820	1712	2765	1068	978	628	host	cobA
gene-Saur515_RS13650	8	9	15	1	2	4	5	2	1	host	gene-Saur515_RS13650
gene-Saur515_RS09985	2112	2130	2222	791	755	1198	988	629	458	host	gene-Saur515_RS09985
gene-Saur515_RS09525	2853	3509	3257	975	861	1415	1112	1138	659	host	sigB
gene-Saur515_RS04810	1016	1139	1118	334	334	545	403	344	205	host	gene-Saur515_RS04810
gene-Saur515_RS13325	909	974	942	351	289	517	593	473	254	host	blaZ
gene-Saur515_RS09960	985	1075	1175	256	267	428	414	421	199	host	gene-Saur515_RS09960
gene-Saur515_RS04685	88	83	105	35	26	45	43	48	26	host	ybaK
gene-Saur515_RS11445	30	36	19	16	14	19	11	21	6	host	gene-Saur515_RS11445
gene-Saur515_RS09245	2197	2139	3042	914	662	1264	957	540	390	host	gene-Saur515_RS09245
gene-Saur515_RS07675	197	218	230	73	95	152	132	103	69	host	gene-Saur515_RS07675
gene-Saur515_RS01280	5087	5565	5472	1487	1449	2345	2263	1342	856	host	gyrA
gene-Saur515_RS10850	38	32	44	13	13	22	23	22	20	host	gene-Saur515_RS10850
gene-Saur515_RS00825	665	737	704	106	95	179	198	81	66	host	spa
gene-Saur515_RS02180	179	182	181	44	46	76	57	32	23	host	farE
gene-phage515_00194	2795	3438	2582	15492	16597	23595	24926	21982	14344	phage	gene-phage515_00194
gene-Saur515_RS00575	22	30	24	5	3	10	11	5	3	host	gene-Saur515_RS00575
gene-Saur515_RS12000	1087	1149	1178	306	296	475	414	187	182	host	gene-Saur515_RS12000
gene-Saur515_RS09745	1245	1349	1372	435	414	715	589	504	296	host	gene-Saur515_RS09745
gene-Saur515_RS13730	908	1175	994	167	182	242	391	199	122	host	gene-Saur515_RS13730
gene-Saur515_RS05920	523	491	514	168	161	222	187	43	73	host	gene-Saur515_RS05920
gene-Saur515_RS06405	1125	1067	1145	332	318	499	429	332	196	host	recO
gene-Saur515_RS07285	140	140	168	55	37	74	93	74	39	host	gene-Saur515_RS07285
gene-Saur515_RS03865	1135	1296	1214	547	561	822	639	561	290	host	mnhE1
gene-Saur515_RS08120	628	690	623	427	333	436	403	157	204	host	purL
gene-Saur515_RS05315	1183	1319	1344	325	252	440	354	264	158	host	gene-Saur515_RS05315
gene-Saur515_RS11050	1467	1556	1565	460	377	679	728	642	350	host	gene-Saur515_RS11050
gene-Saur515_RS05875	2628	2948	2831	691	615	1050	1061	578	405	host	frr
gene-phage515_00157	480	535	369	7489	8778	11420	21153	11237	11617	phage	sig
gene-Saur515_RS04575	8701	9375	9839	2413	2183	3724	3638	2715	1513	host	ltaS
gene-Saur515_RS00250	40	47	72	30	15	32	34	15	22	host	gene-Saur515_RS00250
gene-Saur515_RS14460	29	23	26	15	18	27	20	20	9	host	gene-Saur515_RS14460
gene-Saur515_RS10290	8644	8656	9778	2321	1849	3409	2919	3107	1303	host	hchA
gene-Saur515_RS05455	1313	1384	1529	490	405	717	660	542	293	host	bshC
gene-Saur515_RS01580	19	14	27	2	7	2	15	4	2	host	gene-Saur515_RS01580
gene-Saur515_RS02835	667	767	842	205	202	333	363	310	160	host	gene-Saur515_RS02835
gene-Saur515_RS00460	1819	1670	1912	730	708	1363	1535	1329	606	host	gene-Saur515_RS00460
gene-Saur515_RS08975	165	158	153	47	41	60	53	50	28	host	gene-Saur515_RS08975
gene-Saur515_RS06225	92	90	84	50	39	43	73	33	33	host	gene-Saur515_RS06225
gene-phage515_00045	2564	2700	2246	9015	9935	13381	10235	8845	5524	phage	mbpR
gene-Saur515_RS13905	354	331	384	216	231	304	519	167	198	host	gene-Saur515_RS13905
gene-Saur515_RS00915	78	79	79	13	17	21	21	14	5	host	gene-Saur515_RS00915
gene-Saur515_RS11295	1220	1314	1660	390	277	562	491	284	215	host	yajC
gene-Saur515_RS00745	585	634	697	496	477	899	863	767	441	host	gene-Saur515_RS00745
gene-Saur515_RS08680	3572	3839	4096	863	692	1230	1124	970	569	host	femA
gene-Saur515_RS07500	2513	2781	2754	516	463	752	872	627	343	host	gene-Saur515_RS07500
gene-Saur515_RS10620	1968	2093	2123	1169	1427	2383	1896	1447	926	host	norB
gene-Saur515_RS10740	1571	1741	1788	603	555	904	643	578	348	host	gene-Saur515_RS10740
gene-Saur515_RS03670	480	432	484	122	114	186	178	128	95	host	gene-Saur515_RS03670
gene-Saur515_RS09285	2703	2749	2841	1139	1190	1784	1377	809	658	host	upp
gene-Saur515_RS02490	503	581	576	130	125	231	205	190	112	host	gene-Saur515_RS02490
gene-Saur515_RS14215	25	51	43	15	11	21	31	5	13	host	gene-Saur515_RS14215
gene-Saur515_RS07020	4	3	5	2	1	3	3	1	1	host	gene-Saur515_RS07020
gene-Saur515_RS04515	543	645	635	81	114	162	189	126	74	host	gene-Saur515_RS04515
gene-Saur515_RS13270	448	510	614	162	149	210	223	191	89	host	gene-Saur515_RS13270
gene-Saur515_RS08190	27773	30249	29398	11460	12518	18949	19704	13295	8278	host	ptsP
gene-phage515_00171	735	832	640	4822	5559	7351	9761	5367	5080	phage	gene-phage515_00171
gene-Saur515_RS09515	1141	1361	1248	350	297	531	400	350	207	host	gene-Saur515_RS09515
gene-Saur515_RS04930	174	171	181	124	77	120	127	90	56	host	gene-Saur515_RS04930
gene-Saur515_RS09620	318	370	393	59	51	78	68	52	32	host	ribD
gene-Saur515_RS02435	153	176	173	60	60	105	129	66	63	host	gene-Saur515_RS02435
gene-Saur515_RS08080	2	10	6	2	1	2	4	1	1	host	gene-Saur515_RS08080
gene-Saur515_RS09540	50	35	46	8	6	13	17	10	7	host	gene-Saur515_RS09540
gene-Saur515_RS08055	498	554	619	142	92	214	152	134	79	host	fmtA
gene-Saur515_RS13760	19	9	25	7	5	8	6	7	1	host	gene-Saur515_RS13760
gene-Saur515_RS07275	26	39	38	4	2	7	7	3	2	host	gene-Saur515_RS07275
gene-phage515_00112	572	663	599	2087	2563	2998	28107	6490	14219	phage	tmpC
gene-Saur515_RS02400	314	296	367	82	58	163	117	135	67	host	gene-Saur515_RS02400
gene-Saur515_RS05710	1333	1340	1441	436	382	668	535	407	234	host	fapR
gene-Saur515_RS11080	452	430	488	145	148	270	249	161	104	host	nrdR
gene-Saur515_RS08685	83	105	101	20	19	37	27	21	9	host	trpA
gene-Saur515_RS06765	483	567	619	159	152	216	194	195	93	host	gene-Saur515_RS06765
gene-Saur515_RS04660	2153	2475	2380	626	584	934	788	458	298	host	gene-Saur515_RS04660
gene-Saur515_RS00365	167	194	217	42	31	43	38	34	20	host	gene-Saur515_RS00365
gene-Saur515_RS04880	284	325	369	87	86	132	106	80	51	host	graR
gene-phage515_00070	5055	5966	5317	17500	16800	27932	29452	24780	15393	phage	mbpV
gene-Saur515_RS07045	43	44	32	34	18	29	25	19	10	host	gene-Saur515_RS07045
gene-Saur515_RS07770	70	82	76	16	26	27	22	29	12	host	gene-Saur515_RS07770
gene-Saur515_RS06075	628	760	704	232	208	348	339	212	141	host	dtd
gene-Saur515_RS08920	136	157	164	26	33	55	68	31	22	host	gene-Saur515_RS08920
gene-Saur515_RS01925	555	673	641	152	111	197	245	157	87	host	gene-Saur515_RS01925
gene-Saur515_RS00415	3703	3840	4078	724	878	1502	1625	940	596	host	ptsG
gene-Saur515_RS04555	1564	1723	1796	670	582	840	689	592	365	host	gene-Saur515_RS04555
gene-Saur515_RS03295	10	9	7	0	4	1	2	4	6	host	gene-Saur515_RS03295
gene-Saur515_RS12130	43	56	68	13	13	19	30	15	12	host	gene-Saur515_RS12130
gene-phage515_00066	3454	3630	3544	7441	8087	11473	12082	11656	7221	phage	gene-phage515_00066
gene-Saur515_RS13655	24	22	26	6	4	8	7	5	3	host	opp4B
gene-Saur515_RS09585	71	77	70	9	27	21	19	20	17	host	sigS
gene-Saur515_RS13590	205	215	219	48	47	89	75	86	32	host	gene-Saur515_RS13590
gene-Saur515_RS09910	37	30	33	8	11	15	16	9	2	host	gene-Saur515_RS09910
gene-Saur515_RS08180	1009	1000	1124	442	393	626	544	544	315	host	gene-Saur515_RS08180
gene-Saur515_RS14365	1211	1196	1262	536	522	712	1706	674	553	host	gene-Saur515_RS14365
gene-Saur515_RS01795	10	10	13	1	5	3	3	5	2	host	gene-Saur515_RS01795
gene-Saur515_RS01905	23566	29198	26635	9102	9467	13593	15134	7747	5637	host	lqo
gene-Saur515_RS11150	169	217	223	54	45	102	51	54	29	host	yihA
gene-Saur515_RS03250	232	202	259	111	53	176	98	132	67	host	gene-Saur515_RS03250
gene-Saur515_RS10535	853	865	930	219	185	327	292	294	141	host	nth
gene-Saur515_RS12285	1116	1224	1252	360	303	596	472	496	294	host	gene-Saur515_RS12285
gene-Saur515_RS05640	1204	1170	1731	665	554	1215	1242	1115	729	host	gene-Saur515_RS05640
gene-Saur515_RS06835	3	4	5	2	1	2	6	3	0	host	gene-Saur515_RS06835
gene-Saur515_RS00655	10	27	30	4	2	12	7	3	3	host	gene-Saur515_RS00655
gene-Saur515_RS05360	265	319	331	65	78	117	110	94	47	host	gene-Saur515_RS05360
gene-Saur515_RS09200	338	377	431	110	103	179	155	122	65	host	gene-Saur515_RS09200
gene-phage515_00036	2876	3329	2949	7982	8541	11293	8437	8599	4867	phage	gene-phage515_00036
gene-Saur515_RS12550	49	45	54	17	11	36	13	15	10	host	gene-Saur515_RS12550
gene-Saur515_RS11275	485	562	524	203	180	250	266	167	113	host	ruvA
gene-Saur515_RS03020	571	593	611	171	156	255	287	145	89	host	gene-Saur515_RS03020
gene-Saur515_RS11580	1498	1895	2208	706	1096	1433	2780	1188	1772	host	gene-Saur515_RS11580
gene-Saur515_RS06270	595	611	580	199	163	282	238	129	130	host	nadD
gene-phage515_00034	1973	2379	1934	7318	7484	10356	8711	7695	5042	phage	gene-phage515_00034
gene-Saur515_RS08580	142	142	157	42	34	55	28	39	22	host	gene-Saur515_RS08580
gene-Saur515_RS07165	406	476	491	101	94	146	180	110	69	host	gene-Saur515_RS07165
gene-Saur515_RS07305	704	758	761	179	197	297	210	166	132	host	lpl10
gene-Saur515_RS04900	176	226	232	45	22	44	42	41	26	host	gene-Saur515_RS04900
gene-Saur515_RS09135	292	329	344	100	70	137	119	103	62	host	gene-Saur515_RS09135
gene-Saur515_RS03970	868	943	948	230	226	424	316	272	139	host	gene-Saur515_RS03970
gene-Saur515_RS10020	51	38	72	14	2	20	16	11	5	host	gene-Saur515_RS10020
gene-phage515_00190A	5132	5893	4847	15766	17338	22632	16354	14950	10031	phage	gene-phage515_00190A
gene-Saur515_RS07705	11	26	27	5	5	6	5	6	5	host	efeB
gene-Saur515_RS12430	827	905	976	222	189	290	297	305	143	host	gene-Saur515_RS12430
gene-Saur515_RS09565	2797	2779	3367	510	401	890	1093	1038	369	host	gene-Saur515_RS09565
gene-Saur515_RS06250	402	471	450	129	93	188	156	106	61	host	gene-Saur515_RS06250
gene-Saur515_RS01255	26	44	44	12	7	14	13	10	8	host	gene-Saur515_RS01255
gene-Saur515_RS06965	26	44	36	9	8	21	14	12	3	host	gene-Saur515_RS06965
gene-Saur515_RS11210	8	8	13	3	2	1	3	5	3	host	gene-Saur515_RS11210
gene-Saur515_RS04795	134	150	169	21	25	42	24	33	10	host	gene-Saur515_RS04795
