Geneid	0_R1	0_R2	0_R3	30_R1	30_R2	30_R3	60_R1	60_R2	60_R3	Entity	Symbol	relative changes	negligible changes	Outlier
gene-VC_RS05240	502	712	664	795	823	796	1295	1418	1010	host	gene-VC_RS05240	0.31602389310282536	0	1
gene-VC_RS02220	234	342	342	439	691	497	614	661	431	host	folA	0.3137732454802906	0	1
gene-VC_RS11165	733	1230	975	976	1259	979	1198	1627	3769	host	mltA	0.6107532111510685	0	1
gene-VC_RS13475	1047	1817	1411	1187	1695	1190	677	913	557	host	gene-VC_RS13475	0.344581121771755	0	1
gene-VC_RS14070	580	768	684	1270	1272	1156	1227	1435	988	host	def	0.2725415053963373	0	1
gene-VC_RS09590	356	463	479	432	515	382	388	475	325	host	gene-VC_RS09590	0.1428011000247944	0	1
gene-VC_RS17780	181	239	214	233	313	298	275	366	211	host	gene-VC_RS17780	0.21402414063510503	0	1
gene-VC_RS10850	60	115	119	109	178	128	118	137	90	host	rnhB	0.2591991464976089	0	1
gene-VC_RS10240	97	99	100	70	113	93	76	88	71	host	gene-VC_RS10240	0.15453241405818977	0	1
gene-VC_RS10485	914	1229	1177	1192	1743	1265	1177	1430	865	host	pth	0.20127456315223957	0	1
gene-VC_RS03925	1766	2569	2195	1357	1959	1459	1242	5338	875	host	gene-VC_RS03925	0.5992558887607969	0	1
gene-VC_RS02070	1345	2112	1686	1921	2955	2014	2119	2880	1491	host	gene-VC_RS02070	0.2548440222142056	0	1
gene-VC_RS00785	697	961	848	915	1051	928	1012	1198	804	host	vexR	0.14746330176135822	0	1
gene-VC_RS04715	478	751	669	709	819	621	657	734	501	host	rlmH	0.16089569320686853	0	1
gene-VC_RS15540	162	215	160	145	240	202	346	434	266	host	gene-VC_RS15540	0.3738216353397706	0	1
gene-VC_RS11280	994	1575	1278	1402	1819	1336	1407	1579	987	host	radA	0.1857276371655712	0	1
gene-VC_RS16815	330	498	443	542	705	514	1016	1279	798	host	gene-VC_RS16815	0.4226561968369777	0	1
gene-VC_RS06660	644	881	802	827	1187	977	1736	2001	1395	host	gene-VC_RS06660	0.37558741946881063	0	1
gene-VC_RS09965	1603	2664	2239	2195	3265	2293	2130	2743	1596	host	flhF	0.21877980528883278	0	1
gene-VC_RS07065	10	14	20	15	20	10	20	17	15	host	ace	0.23882919490046434	0	1
gene-VC_RS06215	262	314	290	155	286	201	216	251	125	host	gene-VC_RS06215	0.25889876675753287	0	1
gene-VC_RS06100	72	141	109	61	107	88	84	97	67	host	gene-VC_RS06100	0.2569610808328224	0	1
gene-VC_RS04265	19482	30398	25182	10735	18835	11154	5856	5282	4676	host	dnaK	0.5996358622205809	0	1
gene-VC_RS02630	4252	7159	5737	4659	6963	4660	3410	3920	2619	host	rpoD	0.30082413034172484	0	1
gene-VC_RS11785	304	470	427	460	557	434	398	477	324	host	gene-VC_RS11785	0.17237072671378584	0	1
gene-VC_RS10735	550	742	710	275	437	337	100	127	89	host	gene-VC_RS10735	0.6373894858454343	0	1
gene-VC_RS11870	348	544	493	267	484	358	299	332	187	host	gene-VC_RS11870	0.2998393639807765	0	1
gene-VC_RS03195	726	1163	1043	1046	1241	945	875	1062	630	host	dacB	0.19286058760467512	0	1
gene-VC_RS13865	577	929	812	1029	1150	1005	1484	1679	1108	host	gene-VC_RS13865	0.28849275152377046	0	1
gene-VC_RS04685	640	919	820	1030	1359	1112	1607	1742	1094	host	lipB	0.29697398120978846	0	1
gene-VC_RS15935	618	856	705	931	1129	970	1157	1300	857	host	gene-VC_RS15935	0.21863119537860848	0	1
gene-VC_RS18435	844	1272	1097	742	1143	785	726	880	595	host	gene-VC_RS18435	0.2350697904721077	0	1
gene-VC_RS11285	2588	3663	3347	2675	3091	2471	1992	2160	1533	host	gene-VC_RS11285	0.24374002131455688	0	1
gene-VC_RS03340	2360	3833	3324	3646	4460	3683	3963	4835	3118	host	prfC	0.18574300911667815	0	1
gene-VC_RS00250	254	365	287	381	433	357	449	532	265	host	hemF	0.235652168233718	0	1
gene-VC_RS10505	3877	4306	3747	3126	5113	3156	525	656	371	host	gene-VC_RS10505	0.6097845617290365	0	1
gene-VC_RS11415	1042	1416	1218	1376	1790	1473	1456	1714	1175	host	arcB	0.16271633767150073	0	1
gene-VC_RS07535	259	405	347	375	481	344	568	665	449	host	gene-VC_RS07535	0.2717419210798162	0	1
gene-VC_RS04995	400	544	493	404	546	433	409	534	349	host	rsxG	0.15184369984486207	0	1
gene-VC_RS06380	226	320	304	259	329	262	265	324	224	host	rimJ	0.13896047536834832	0	1
gene-VC_RS10235	1590	2323	2009	2840	3245	2804	2324	2785	1661	host	gene-VC_RS10235	0.22353725698682977	0	1
gene-VC_RS00850	527	857	751	795	1027	862	1070	1238	933	host	gene-VC_RS00850	0.2156986338811972	0	1
gene-VC_RS11955	2047	2789	2459	1741	2389	1846	1140	1358	982	host	ilvN	0.31493445128927455	0	1
gene-VC_RS17750	319	478	463	334	457	406	674	751	460	host	rlmC	0.2806198701658058	0	1
gene-VC_RS18565	32	44	50	50	63	44	65	93	66	host	gene-VC_RS18565	0.29786302837049033	0	1
gene-VC_RS03415	77	135	143	181	212	171	271	271	221	host	gene-VC_RS03415	0.3236364452043892	0	1
gene-VC_RS16655	335	352	416	392	348	444	448	475	301	host	gene-VC_RS16655	0.14384071542827073	0	1
gene-VC_RS14090	133	279	244	131	184	123	124	118	83	host	gene-VC_RS14090	0.38794781987278126	0	1
gene-VC_RS16135	638	970	797	433	919	599	368	434	244	host	yciH	0.3985073792472468	0	1
gene-VC_RS18300	109	164	133	203	284	224	266	298	179	host	gene-VC_RS18300	0.30478323441289934	0	1
gene-VC_RS14180	456	766	641	498	751	485	417	498	318	host	gene-VC_RS14180	0.2662271495950649	0	1
gene-VC_RS01145	490	754	627	443	588	441	1611	318	247	host	gene-VC_RS01145	0.6224605292513123	0	1
gene-VC_RS01650	859	1235	1120	973	1165	998	850	979	669	host	gene-VC_RS01650	0.1686455993497621	0	1
gene-VC_RS01455	703	953	884	1126	1593	1274	1147	1289	787	host	gene-VC_RS01455	0.24474424544087559	0	1
gene-VC_RS06210	77	98	98	77	108	103	155	193	131	host	gene-VC_RS06210	0.31063199083129006	0	1
gene-VC_RS15050	719	807	863	1580	1523	1514	1768	1832	1342	host	gene-VC_RS15050	0.3015652361745652	0	1
gene-VC_RS15320	100	133	135	170	239	177	356	439	331	host	gene-VC_RS15320	0.4817629154021766	0	1
gene-VC_RS16115	622	1020	818	693	878	684	593	784	476	host	vxrB	0.21183896606513886	0	1
gene-VC_RS17755	520	753	735	663	808	681	736	824	531	host	gene-VC_RS17755	0.14776197578735695	0	1
gene-VC_RS17895	693	918	812	972	1158	1001	2201	2445	1636	host	gene-VC_RS17895	0.45364625979887313	0	1
gene-VPVV882_gp14	792	1031	763	10175	14888	12228	33119	36578	23935	phage	gene-VPVV882_gp14	0.87148206211818	0	0
gene-VC_RS03735	3394	4853	4437	6755	8572	6909	8511	10659	6960	host	suhB	0.3183570083004075	0	1
gene-VC_RS02095	2592	3471	3200	4401	2982	2191	4692	2835	2195	host	gene-VC_RS02095	0.2639548029044539	0	1
gene-VC_RS01540	151	216	175	227	272	223	290	306	203	host	gene-VC_RS01540	0.21264833489216822	0	1
gene-VC_RS12670	3463	5305	4528	3499	5006	8095	4069	5283	3233	host	gene-VC_RS12670	0.29856680252065504	0	1
gene-VC_RS07915	400	630	576	579	776	639	868	984	567	host	gene-VC_RS07915	0.2503097000545235	0	1
gene-VC_RS03500	841	1258	1125	862	1025	852	708	834	652	host	gene-VC_RS03500	0.20278315230917157	0	1
gene-VC_RS00560	492	866	702	793	1035	749	698	843	474	host	hemC	0.226333781784406	0	1
gene-VC_RS12165	1729	2708	2145	28694	3256	2447	2788	3466	2296	host	mlaF	1.492726558086749	0	1
gene-VC_RS01990	934	1353	1280	1028	1399	1129	979	1059	695	host	gene-VC_RS01990	0.19239394177315122	0	1
gene-VC_RS07060	67	71	53	80	104	91	111	135	88	host	zot	0.26555955076027676	0	1
gene-VC_RS12205	199	245	209	200	284	194	120	148	76	host	hpf	0.3201057967235402	0	1
gene-VC_RS14165	574	841	746	652	837	665	744	748	586	host	gene-VC_RS14165	0.12974598675732282	0	1
gene-VC_RS14765	1099	1725	1375	988	1573	1149	844	1200	674	host	gene-VC_RS14765	0.26829051354173	0	1
gene-VC_RS15735	190	252	249	259	360	264	366	456	342	host	gene-VC_RS15735	0.2543265808167618	0	1
gene-VC_RS00150	1050	1658	1327	1602	2331	1689	1652	2086	1306	host	gene-VC_RS00150	0.2270521493229907	0	1
gene-VC_RS18075	75	94	121	117	151	152	162	214	118	host	gene-VC_RS18075	0.2904887716400334	0	1
gene-VC_RS09545	274	456	402	438	490	414	479	628	415	host	rnd	0.1983204418720647	0	1
gene-VC_RS11340	697	983	896	902	1260	931	946	1091	755	host	yaaA	0.16774510961840824	0	1
gene-VC_RS15580	563	671	658	781	1055	926	2210	2451	1576	host	gene-VC_RS15580	0.5492993213450796	0	1
gene-VC_RS09605	421	620	676	481	764	558	336	358	205	host	gene-VC_RS09605	0.34509484004088853	0	1
gene-VC_RS06790	859	1355	1041	730	975	648	570	640	471	host	gene-VC_RS06790	0.3225259631910984	0	1
gene-VC_RS00515	479	777	651	801	1025	791	776	977	564	host	yihA	0.2191604286184492	0	1
gene-VC_RS11135	1086	1546	1379	1592	2308	1702	1536	1830	1117	host	gene-VC_RS11135	0.2239941862734682	0	1
gene-VC_RS14080	42	60	44	40	49	42	33	36	29	host	mnhG	0.20645580640902306	0	1
gene-VC_RS16730	228	266	224	279	357	274	505	606	377	host	gene-VC_RS16730	0.3587456709600474	0	1
gene-VC_RS11005	4143	5859	5355	7462	8748	7323	11432	14662	7633	host	gene-VC_RS11005	0.37867466767128055	0	1
gene-VC_RS06820	112	138	111	130	194	143	235	272	161	host	vceC	0.31932007787422956	0	1
gene-VC_RS00225	778	1154	977	868	1091	874	731	868	610	host	gene-VC_RS00225	0.1828025106050669	0	1
gene-VC_RS10575	2363	3739	2972	5007	5224	4350	3581	4207	4838	host	gene-VC_RS10575	0.22419373647340668	0	1
gene-VC_RS13410	1753	2744	2300	1782	2359	1812	1220	1416	1040	host	gene-VC_RS13410	0.28947144386274126	0	1
gene-VC_RS10430	221	344	290	248	346	300	288	322	215	host	ybaK	0.1614376890962233	0	1
gene-VC_RS00180	401	557	464	627	735	641	571	610	406	host	gene-VC_RS00180	0.19156919009362264	0	1
gene-VC_RS14695	120	194	141	144	233	206	210	232	149	host	gene-VC_RS14695	0.22293500384722603	0	1
gene-VC_RS15455	469	639	593	494	674	501	625	726	492	host	gene-VC_RS15455	0.15173980341570803	0	1
gene-VC_RS15960	640	1051	818	526	882	570	500	573	334	host	gene-VC_RS15960	0.31900246372939844	0	1
gene-VC_RS04300	152	226	235	365	387	386	622	674	457	host	gene-VC_RS04300	0.4256609609843687	0	1
gene-VC_RS16660	118	191	163	209	243	196	228	276	203	host	fbpC	0.21161252799457486	0	1
gene-VC_RS16855	40	28	32	57	72	78	63	83	36	host	gene-VC_RS16855	0.3634678096588619	0	1
gene-VC_RS05480	58	68	90	76	80	111	144	153	102	host	gene-VC_RS05480	0.3172213224126269	0	1
gene-VC_RS08825	826	1233	1170	2156	2420	2050	5307	6192	4155	host	gene-VC_RS08825	0.6414283730627859	0	1
gene-VC_RS14335	1971	2784	2666	5334	4430	3644	1767	1769	1070	host	nadE	0.4660451023452296	0	1
gene-VC_RS17250	900	1586	990	708	1323	701	314	431	233	host	gene-VC_RS17250	0.5361818070707518	0	1
gene-VC_RS11010	783	1187	929	1129	1500	1119	1378	1574	1025	host	gene-VC_RS11010	0.20900743503967387	0	1
gene-VC_RS06080	318	456	421	397	504	391	638	718	503	host	btuD	0.24672326207975875	0	1
gene-VC_RS16545	696	1202	972	1110	1369	1049	1073	1378	824	host	gene-VC_RS16545	0.19944049540473913	0	1
gene-VC_RS17100	249	388	351	277	392	326	320	407	272	host	fabV	0.16349868344533763	0	1
gene-VC_RS17855	90	180	157	160	276	231	322	331	199	host	ppiC	0.35277108661623	0	1
gene-VC_RS10095	761	1107	957	1200	1505	1301	1225	1564	969	host	seqA	0.20918780002266613	0	1
gene-VC_RS09110	208	294	271	352	400	378	954	974	720	host	gene-VC_RS09110	0.5538154804802867	0	1
gene-VC_RS04535	291	400	378	321	362	262	193	172	105	host	gene-VC_RS04535	0.34703681250123963	0	1
gene-VC_RS07080	35	49	45	28	45	45	50	58	37	host	gene-VC_RS07080	0.19424642674287218	0	1
gene-VC_RS14530	73	99	91	94	123	96	128	137	91	host	gene-VC_RS14530	0.19076396278855576	0	1
gene-VC_RS00700	493	660	612	616	776	657	624	738	494	host	fabR	0.14239588477710907	0	1
gene-VC_RS13355	160	257	223	257	319	281	280	292	180	host	punC	0.1988082128865148	0	1
gene-VC_RS14195	860	1180	1024	1817	2411	1878	1615	1993	1290	host	gene-VC_RS14195	0.3072869238111064	0	1
gene-VC_RS12475	3562	5088	3723	3566	5554	3649	4460	4645	2810	host	rpsQ	0.1999208565964009	0	1
gene-VC_RS17990	151	201	159	221	279	201	271	281	171	host	gene-VC_RS17990	0.225654640603538	0	1
gene-VC_RS00885	4444	1943	1658	2738	4094	2912	1630	1968	1203	host	dncV	0.4259369321780421	0	1
gene-VC_RS05470	465	686	569	354	548	342	181	228	137	host	bioD	0.4585053867888241	0	1
gene-VC_RS11400	410	579	465	336	464	344	393	387	232	host	gene-VC_RS11400	0.22928592122218366	0	1
gene-VC_RS14430	781	1420	1092	1274	1827	1256	2179	2668	1715	host	vctG	0.3482990615364898	0	1
gene-VPVV882_gp30	489	746	575	7314	7271	7116	20488	23240	15232	phage	gene-VPVV882_gp30	0.8867769936168715	0	0
gene-VC_RS15510	385	567	515	511	704	531	804	795	679	host	gene-VC_RS15510	0.22057796870134905	0	1
gene-VC_RS07465	552	948	678	834	1204	898	612	765	441	host	gene-VC_RS07465	0.2837032789414933	0	1
gene-VC_RS13810	404	555	485	408	605	435	469	485	291	host	gene-VC_RS13810	0.1868699177152989	0	1
gene-VC_RS10070	1439	2042	1790	1783	2335	1748	1223	1438	942	host	sdhC	0.24436017362987258	0	1
gene-VC_RS17630	234	306	276	245	293	190	322	334	196	host	gene-VC_RS17630	0.18710029855923252	0	1
gene-VC_RS12580	1271	1712	1603	1593	1789	1533	1626	1841	1290	host	gene-VC_RS12580	0.11784165375187468	0	1
gene-VC_RS05735	503	717	661	410	690	480	299	356	236	host	trpB	0.34191330891887217	0	1
gene-VPVV882_gp33	356	552	349	1634	1692	1623	5150	5402	3483	phage	gene-VPVV882_gp33	0.8256674938686949	0	0
gene-VC_RS11145	177	281	280	270	409	333	350	383	223	host	gene-VC_RS11145	0.23537292946972185	0	1
gene-VC_RS15565	359	464	397	429	550	413	772	847	518	host	gene-VC_RS15565	0.3060538407099959	0	1
gene-VC_RS03110	22	45	28	39	51	32	51	57	28	host	gene-VC_RS03110	0.29776052903050226	0	1
gene-VC_RS04360	52	43	50	32	52	42	31	37	20	host	ykgO	0.25822793726633514	0	1
gene-VC_RS12885	554	913	693	575	873	570	290	302	206	host	hslV	0.4284166230761937	0	1
gene-VC_RS17705	185	324	277	499	515	496	688	731	670	host	gene-VC_RS17705	0.3724114454802229	0	1
gene-VC_RS04110	307	495	362	267	481	398	532	453	277	host	tcpP	0.2355323570608424	0	1
gene-VPVV882_gp15	1458	1926	1342	19730	26123	21537	54212	65536	40953	phage	gene-VPVV882_gp15	0.8577996029218227	0	0
gene-VPVV882_gp37	870	1309	1067	16968	14884	15705	51337	56285	39517	phage	gene-VPVV882_gp37	0.9307454437439338	0	0
gene-VC_RS08215	292	340	310	263	336	268	243	256	182	host	gene-VC_RS08215	0.16894126956447159	0	1
gene-VC_RS12345	2365	3758	3204	1316	1897	1495	213	297	197	host	cobA	0.7496955782781823	0	1
gene-VC_RS10700	3986	5351	3999	3445	15855	3233	3068	3312	2242	host	gene-VC_RS10700	0.7969354916229222	0	1
gene-VC_RS03615	386	488	468	482	538	470	856	889	850	host	gene-VC_RS03615	0.3136370194720667	0	1
gene-VC_RS17660	1197	2212	1567	3056	4359	3141	3256	4340	2739	host	hutW	0.3590028916964693	0	1
gene-VC_RS12000	2602	4244	3386	1894	2924	1846	1373	2064	1082	host	leuC	0.39997256787974617	0	1
gene-VC_RS10765	5584	6085	5421	4320	6824	5312	4670	5552	3608	host	purN	0.17116304738085533	0	1
gene-VC_RS01790	692	1004	867	776	1072	840	609	795	493	host	gene-VC_RS01790	0.21580123727043612	0	1
gene-VC_RS12890	1017	1476	1291	933	1450	1135	1489	1615	945	host	gene-VC_RS12890	0.19475385739835552	0	1
gene-VC_RS00540	1001	1872	1360	1700	1994	1480	1141	1436	924	host	hemN	0.2456599072317968	0	1
gene-VC_RS06205	70	66	70	76	72	65	126	133	103	host	gene-VC_RS06205	0.29106166311574105	0	1
gene-VC_RS03320	471	662	544	467	652	505	430	522	274	host	gene-VC_RS03320	0.21940761532341665	0	1
gene-VC_RS17235	1702	2596	1985	3137	4084	3018	3508	4266	2589	host	speA	0.2756130787972286	0	1
gene-VC_RS17900	397	479	477	588	809	603	1951	2444	1542	host	gene-VC_RS17900	0.6885538455267367	0	1
gene-VC_RS05525	698	1170	923	859	1303	906	1345	1721	1028	host	hflD	0.2671063354529964	0	1
gene-VC_RS08885	162	233	191	292	346	276	320	348	236	host	cydX	0.23424657225411022	0	1
gene-VC_RS09530	721	1155	1034	970	1241	997	988	1121	755	host	gene-VC_RS09530	0.16252726028719014	0	1
gene-VC_RS10940	526	689	578	479	556	429	742	916	608	host	pgpA	0.22923483241462983	0	1
gene-VC_RS01035	923	1358	1068	776	1060	820	786	995	574	host	lpxN	0.22884466455926247	0	1
gene-VC_RS12335	3688	9819	4439	1979	3082	1868	286	384	278	host	cysN	0.9915021079001163	0	1
gene-VC_RS11070	4000	5717	4237	2177	3242	2236	1077	1752	2169	host	gene-VC_RS11070	0.46708141970931627	0	1
gene-VC_RS06420	347	446	510	747	781	714	1301	1340	980	host	gene-VC_RS06420	0.4186568981047504	0	1
gene-VC_RS07360	219	271	261	247	303	291	353	408	271	host	gene-VC_RS07360	0.18609427441716386	0	1
gene-VC_RS09180	3658	5361	4664	4391	5463	4473	5838	6198	3944	host	ftsK	0.16769330110812786	0	1
gene-VC_RS05635	1966	3029	2599	2194	2510	2208	2194	2437	1659	host	panP	0.16038406705151798	0	1
gene-VC_RS04665	141	192	182	504	691	582	800	959	575	host	gene-VC_RS04665	0.5318686454049042	0	1
gene-VC_RS00680	590	910	747	646	958	684	509	611	335	host	ftsE	0.27206632198062647	0	1
gene-VC_RS05560	775	1224	1099	780	820	755	2377	658	464	host	hisC	0.5353084190791374	0	1
gene-VC_RS18030	88	116	134	155	184	146	267	354	201	host	gene-VC_RS18030	0.42648872023352863	0	1
gene-VC_RS00295	7646	6368	6784	5941	6259	4680	2576	2872	1716	host	gene-VC_RS00295	0.40037331288956257	0	1
gene-VC_RS04125	150	191	185	244	324	255	390	410	276	host	tcpB	0.3171361915852224	0	1
gene-VC_RS14480	325	425	406	453	580	445	699	755	467	host	gene-VC_RS14480	0.2651690864446935	0	1
gene-VC_RS17815	654	926	852	654	799	725	470	570	349	host	malF	0.2607023377415717	0	1
gene-VC_RS03920	89	142	129	163	203	148	264	261	160	host	gene-VC_RS03920	0.3206824867630845	0	1
gene-VC_RS01125	771	1259	1067	633	853	691	289	379	224	host	gene-VC_RS01125	0.4808455931359584	0	1
gene-VC_RS18445	932	1363	1057	781	889	739	670	756	509	host	gene-VC_RS18445	0.27248642864080846	0	1
gene-VC_RS08285	108	196	183	113	197	125	95	98	74	host	gene-VC_RS08285	0.33659793292664975	0	1
gene-VC_RS12050	1230	1533	1353	1274	1675	1550	1667	1578	1221	host	gene-VC_RS12050	0.11963260111215333	0	1
gene-VC_RS12140	208	258	215	218	382	245	193	238	141	host	ibaG	0.2645681412194723	0	1
gene-VC_RS03425	531	841	679	725	1076	813	664	910	494	host	gene-VC_RS03425	0.2318029580718559	0	1
gene-VC_RS14505	15	16	14	44	38	36	60	82	39	host	gene-VC_RS14505	0.554966148188769	0	1
gene-VC_RS13715	106	164	161	150	159	133	154	180	142	host	gene-VC_RS13715	0.13348569884285155	0	1
gene-VC_RS11505	8609	14905	10598	6689	13421	6070	8616	5276	2225	host	carB	0.4452789739361982	0	1
gene-VC_RS05190	1452	2267	1572	830	1408	925	630	797	419	host	recR	0.4755391342333332	0	1
gene-VC_RS15475	148	242	177	218	396	263	410	472	285	host	gene-VC_RS15475	0.36322267278522563	0	1
gene-VC_RS11075	1910	2974	2211	1459	2230	1514	761	820	519	host	gene-VC_RS11075	0.4779793998340666	0	1
gene-VC_RS00600	540	716	597	526	572	435	429	473	800	host	yigB	0.20854978668880456	0	1
gene-VC_RS09280	211	358	262	259	430	250	225	290	168	host	gene-VC_RS09280	0.27396179095587075	0	1
gene-VC_RS09370	163	222	241	242	348	253	388	449	283	host	gene-VC_RS09370	0.29559673279240145	0	1
gene-VC_RS13245	723	1069	969	820	1079	790	1140	1214	738	host	gene-VC_RS13245	0.1844833285483626	0	1
gene-VC_RS07440	600	754	719	617	828	638	466	474	330	host	gene-VC_RS07440	0.24617788540437946	0	1
gene-VC_RS11500	62	107	84	153	190	146	224	190	134	host	gene-VC_RS11500	0.34888371782987065	0	1
gene-VC_RS18400	993	1615	1377	1362	1525	1351	2019	2390	1607	host	putA	0.24384485239093118	0	1
gene-VC_RS04585	103	167	155	153	227	166	228	255	179	host	vpsG	0.24488210995150275	0	1
gene-VC_RS04930	683	960	794	943	1152	896	1181	1515	889	host	truA	0.23346758370539047	0	1
gene-VPVV882_gp68	2396	3187	2587	7662	13387	9097	10062	12381	7109	phage	gene-VPVV882_gp68	0.5165370089231641	0	0
gene-VC_RS13745	458	684	620	661	770	620	1124	1173	814	host	gene-VC_RS13745	0.29106251423132845	0	1
gene-VC_RS13365	3478	5289	3842	3333	4170	2864	950	1077	760	host	gene-VC_RS13365	0.526244293185654	0	1
gene-VC_RS16125	1852	2498	2142	2227	2851	2221	2522	2980	1953	host	gene-VC_RS16125	0.15332154617718313	0	1
gene-VC_RS16960	166	145	181	204	169	154	102	71	45	host	gene-VC_RS16960	0.3652856789774379	0	1
gene-VC_RS14820	535	883	746	591	858	688	810	872	561	host	gene-VC_RS14820	0.1800249371811193	0	1
gene-VC_RS06320	4537	7309	6101	5448	7282	5763	5697	7133	4506	host	asnS	0.17167896202044472	0	1
gene-VC_RS10990	353	443	428	352	508	440	239	316	183	host	crl	0.2724837348880295	0	1
gene-VC_RS04720	628	871	701	553	828	628	393	534	310	host	rsfS	0.28648737463147494	0	1
gene-VC_RS13075	752	1116	896	847	1125	819	653	829	514	host	gene-VC_RS13075	0.22125203488804568	0	1
gene-VC_RS05270	444	638	570	577	802	590	4697	1036	736	host	arsJ	1.1367778312199797	0	1
gene-VC_RS10155	598	961	798	813	1124	860	989	1202	754	host	mnmC	0.19778793865764696	0	1
gene-VC_RS18080	107	213	181	157	239	194	243	302	207	host	gene-VC_RS18080	0.25573029718101536	0	1
gene-VC_RS16465	123	150	139	129	176	130	179	178	122	host	gene-VC_RS16465	0.15530318825095485	0	1
gene-VC_RS06620	1371	1906	1642	1766	2460	1870	2015	2457	1602	host	gene-VC_RS06620	0.18337880279548846	0	1
gene-VC_RS18695	64	75	78	85	125	97	119	143	76	host	gene-VC_RS18695	0.26708853766000457	0	1
gene-VC_RS01805	282	371	367	426	621	496	1067	740	552	host	tusB	0.4151789322725146	0	1
gene-VC_RS08055	502	742	636	561	701	542	747	858	592	host	gene-VC_RS08055	0.16816876476127252	0	1
gene-VC_RS11530	4226	6985	5349	4204	6133	4062	16823	3326	3760	host	secA	0.6487008119330768	0	1
gene-VC_RS11300	744	1084	863	1010	1322	1015	888	1134	646	host	deoD	0.20139564747148442	0	1
gene-VC_RS11305	359	505	451	377	546	366	402	521	311	host	gene-VC_RS11305	0.18261394310074947	0	1
gene-VC_RS16835	248	396	411	356	433	362	414	517	330	host	gene-VC_RS16835	0.18259614034129565	0	1
gene-VC_RS12275	404	694	571	497	588	547	473	542	380	host	gene-VC_RS12275	0.17434588631914577	0	1
gene-VC_RS15945	80	129	105	105	117	104	183	219	125	host	gene-VC_RS15945	0.31849644455948245	0	1
gene-VC_RS01695	784	1132	835	790	1020	655	429	319	202	host	gene-VC_RS01695	0.4321828101130043	0	1
gene-VC_RS12735	3192	4846	3925	2033	2932	1862	512	558	430	host	argH	0.6660205651397698	0	1
gene-VC_RS02430	164	284	201	465	724	517	592	838	469	host	gene-VC_RS02430	0.45571966997357527	0	1
gene-VC_RS03550	1128	1507	1399	1676	1935	1674	1613	1788	1269	host	pheA	0.15488524132560139	0	1
gene-VC_RS03720	1568	2647	1939	1575	2752	1849	879	20834	744	host	yajC	1.560952069025338	0	1
