Geneid	0_R1	0_R2	0_R3	30_R1	30_R2	30_R3	60_R1	60_R2	60_R3	Entity	Symbol	relative changes	negligible changes	Outlier
gene-VC_RS02770	1212	1327	1567	1067	1329	1236	993	949	1073	host	gene-VC_RS02770	0.154915029171394	0	1
gene-VC_RS08965	448	401	459	364	413	404	360	513	530	host	rsmS	0.1314052850751659	0	1
gene-VC_RS07695	270	298	377	160	232	214	236	238	267	host	gene-VC_RS07695	0.22284391790798658	0	1
gene-VC_RS13140	281	270	345	205	225	255	197	251	253	host	gspI	0.1650704884665201	0	1
gene-VC_RS13950	341	397	460	191	188	152	114	152	145	host	gene-VC_RS13950	0.5029166395149269	0	1
gene-VC_RS02495	108	110	139	125	167	84	157	207	192	host	gene-VC_RS02495	0.26945009853418067	0	1
gene-VC_RS10040	3270	4076	4515	1905	1796	1570	1577	1037	1179	host	sucC	0.5231139463057924	0	1
gene-VC_RS00465	557	620	822	584	639	506	562	758	716	host	ubiA	0.15377123656095296	0	1
gene-VC_RS13435	202	234	304	198	193	176	255	235	282	host	gene-VC_RS13435	0.17631800743556628	0	1
gene-VC_RS00425	262	262	344	255	391	276	2091	389	275	host	tatA	1.115044329674022	0	1
gene-VC_RS10135	2532	2700	3421	2492	2492	2090	1959	2034	2288	host	fcrX	0.17163548871727285	0	1
gene-VC_RS11040	926	912	1038	858	910	698	658	708	785	host	gene-VC_RS11040	0.1444934264550869	0	1
gene-VC_RS07975	263	289	336	223	276	225	330	336	303	host	gene-VC_RS07975	0.14493200784841	0	1
gene-VC_RS00575	547	520	703	528	729	602	324	395	377	host	gene-VC_RS00575	0.25313514147353866	0	1
gene-VC_RS07615	256	341	330	286	272	193	315	323	304	host	yqfB	0.14931617723978205	0	1
gene-VC_RS13710	724	996	929	451	517	475	735	709	828	host	gene-VC_RS13710	0.25990560939708335	0	1
gene-VC_RS15410	142	140	215	196	254	145	251	364	355	host	gene-VC_RS15410	0.3535159697834099	0	1
gene-VC_RS04970	881	979	1176	1143	1679	1167	1599	2033	2201	host	gene-VC_RS04970	0.31036105987168106	0	1
gene-VC_RS02985	2458	3000	4161	2400	2925	2789	2445	2423	2802	host	can	0.1847974931757076	0	1
gene-VC_RS02340	386	381	443	300	456	310	316	351	367	host	gene-VC_RS02340	0.14285654305955367	0	1
gene-VC_RS14770	1390	1514	1945	1122	1296	1109	713	780	848	host	gene-VC_RS14770	0.3129714272975884	0	1
gene-VC_RS08275	885	957	1153	623	748	618	390	487	546	host	gene-VC_RS08275	0.3258723240586739	0	1
gene-VC_RS09905	922	874	1180	816	861	812	823	999	961	host	ccmB	0.1222126479857059	0	1
gene-VC_RS12950	462	581	636	504	582	428	556	683	626	host	fieF	0.14077071138648953	0	1
gene-VC_RS07125	86	68	96	73	81	86	99	133	118	host	gene-VC_RS07125	0.21237241067597867	0	1
gene-VC_RS14550	63	75	107	63	73	44	51	62	64	host	gene-VC_RS14550	0.25169265067992536	0	1
gene-VC_RS09285	990	1055	1229	691	883	692	600	718	731	host	gene-VC_RS09285	0.23395866654768213	0	1
gene-VC_RS10905	2797	3470	3415	5946	4368	3065	2319	2981	3136	host	frr	0.28928363004078933	0	1
gene-VC_RS11280	1344	1508	1747	1180	1387	1208	1178	1501	1483	host	radA	0.12810637112498455	0	1
gene-VC_RS14020	242	235	290	218	301	232	328	336	397	host	glpQ	0.19775182659191334	0	1
gene-VC_RS12755	1091	1297	1628	719	884	591	442	522	490	host	argE	0.4551829005699412	0	1
gene-VC_RS01395	30	44	60	57	64	54	83	83	76	host	gene-VC_RS01395	0.27318647061024176	0	1
gene-VC_RS06790	1069	1289	1595	695	882	765	520	532	575	host	gene-VC_RS06790	0.3981511953090473	0	1
gene-VC_RS04400	245	274	309	255	399	276	386	500	506	host	truC	0.2752298565252369	0	1
gene-VC_RS10345	1334	2143	1457	1503	1296	1345	2341	1079	1629	host	gene-VC_RS10345	0.2481958032334214	0	1
gene-VC_RS12365	312	374	398	257	303	259	380	375	382	host	gene-VC_RS12365	0.15499251612707518	0	1
gene-VC_RS01490	1770	1900	2286	1380	1739	1391	1099	1450	18354	host	ubiD	1.5111573312083986	0	1
gene-VC_RS15945	105	102	127	111	109	91	120	191	186	host	gene-VC_RS15945	0.2706020200230282	0	1
gene-VC_RS16750	133	130	170	135	129	124	154	218	195	host	pyk	0.20431138520387848	0	1
gene-VC_RS01865	1709	1953	2289	1760	1927	1640	1690	1665	2141	host	gene-VC_RS01865	0.1164764110965522	0	1
gene-VC_RS13130	648	860	941	452	509	517	1368	461	411	host	gspK	0.4358530086413814	0	1
gene-VC_RS05000	1409	1627	1863	958	1055	957	1017	1072	1216	host	rsxD	0.24589114634069617	0	1
gene-VC_RS04390	2483	2990	3000	2062	1822	1180	915	840	854	host	gene-VC_RS04390	0.4691530992444667	0	1
gene-VC_RS08095	761	872	941	547	666	490	506	634	628	host	vexK	0.22194334072572972	0	1
gene-VC_RS05755	1356	1364	1684	679	597	527	208	251	246	host	gene-VC_RS05755	0.6846961184313135	0	1
gene-VC_RS07890	3460	3743	4666	2955	3013	2496	3361	3512	3621	host	gene-VC_RS07890	0.16704011384468126	0	1
gene-VC_RS05070	338	394	434	290	308	279	482	595	637	host	gene-VC_RS05070	0.2970843885523657	0	1
gene-VC_RS11200	125	151	178	133	158	99	139	165	166	host	gene-VC_RS11200	0.15854023314390156	0	1
gene-VC_RS16190	393	380	484	363	413	320	417	499	534	host	gene-VC_RS16190	0.155606159789338	0	1
gene-VC_RS08905	747	928	1092	956	1115	874	1281	1227	1311	host	ruvA	0.17371232162172798	0	1
gene-VC_RS13330	1127	1153	1474	1023	1178	1045	959	1228	1229	host	gene-VC_RS13330	0.12279655005456272	0	1
gene-VC_RS06210	85	107	126	94	87	82	129	130	143	host	gene-VC_RS06210	0.20020800762351681	0	1
gene-VC_RS05165	660	767	1031	519	684	477	507	541	598	host	gene-VC_RS05165	0.2550190472308074	0	1
gene-VC_RS08445	447	532	675	468	604	468	768	809	848	host	gene-VC_RS08445	0.2367315754738631	0	1
gene-VC_RS09595	2488	2725	3152	2306	2697	2651	2331	2846	2803	host	sppA	0.09400676117249182	0	1
gene-VC_RS06195	1387	1550	1621	1287	1326	1148	1565	1771	1845	host	gene-VC_RS06195	0.14506703431325962	0	1
gene-VC_RS07430	740	731	956	659	750	646	750	840	833	host	gene-VC_RS07430	0.11843814374938362	0	1
gene-VC_RS07435	1053	908	1200	1012	950	902	788	849	876	host	gene-VC_RS07435	0.12319326889036822	0	1
gene-VC_RS11675	275	278	284	214	248	186	283	303	369	host	pilB	0.18240237436985082	0	1
gene-VC_RS15080	384	366	407	540	438	454	695	705	709	host	gene-VC_RS15080	0.2609523887081114	0	1
gene-VC_RS07670	1334	1454	1809	1396	1754	1615	924	1342	1426	host	gene-VC_RS07670	0.17102658323631745	0	1
gene-VC_RS02105	2125	2530	3223	1637	1892	1518	1103	1396	1452	host	mreC	0.33244684126172447	0	1
gene-VPVV882_gp16	1911	1440	1667	10555	11471	10808	31837	28999	30104	phage	gene-VPVV882_gp16	0.8353376086749617	0	0
gene-VC_RS01795	320	406	493	282	417	311	592	445	376	host	tusD	0.22781271814022266	0	1
gene-VC_RS18750	238	466	370	251	183	172	506	253	382	host	gene-VC_RS18750	0.3661061870730959	0	1
gene-VC_RS08725	166	243	216	167	178	130	286	278	313	host	gene-VC_RS08725	0.2735707294231045	0	1
gene-VC_RS04645	88	88	104	62	64	66	62	61	74	host	vpsN	0.196082610843726	0	1
gene-VC_RS12725	217	198	245	161	218	191	204	253	308	host	gene-VC_RS12725	0.1811265554876818	0	1
gene-VC_RS03125	121	123	142	110	134	95	292	143	125	host	gene-VC_RS03125	0.3827907904224404	0	1
gene-VC_RS14630	156	193	188	162	163	188	108	145	171	host	gene-VC_RS14630	0.15240898249273344	0	1
gene-VC_RS17170	342	402	496	414	544	492	877	1159	1240	host	gene-VC_RS17170	0.48472052717954023	0	1
gene-VC_RS14960	788	893	1155	885	1212	825	1070	1225	1314	host	gene-VC_RS14960	0.17785049306772865	0	1
gene-VC_RS04695	2195	2194	2775	1694	1929	1479	1509	2008	1998	host	gene-VC_RS04695	0.19104999186047056	0	1
gene-VC_RS04565	107	130	142	136	136	106	160	185	223	host	vpsC	0.2398884278454647	0	1
gene-VC_RS09265	5014	5142	5535	3924	4412	4052	2198	3719	3115	host	clpX	0.2403374492018437	0	1
gene-VC_RS17895	937	1143	1269	853	1003	928	1835	1952	2212	host	gene-VC_RS17895	0.3588642556760473	0	1
gene-VC_RS14880	320	324	347	213	294	221	381	322	420	host	gene-VC_RS14880	0.20093918813960795	0	1
gene-VC_RS05500	528	508	612	428	462	319	303	487	455	host	gene-VC_RS05500	0.20186276493997418	0	1
gene-VC_RS02455	1696	1935	2209	1929	2007	2003	2606	2549	2605	host	mscS	0.14702230380246037	0	1
gene-VC_RS00985	132	261	269	151	113	130	156	129	148	host	gene-VC_RS00985	0.3305104527260394	0	1
gene-VC_RS09075	626	721	736	675	755	558	897	1022	1067	host	gene-VC_RS09075	0.21021965963582778	0	1
gene-VC_RS14650	2698	5689	3005	2897	3874	1757	1466	1278	1345	host	gcvH	0.5107044512679662	0	1
gene-VC_RS02535	11	8	11	8	11	12	7	17	15	host	gene-VC_RS02535	0.2796426290821913	0	1
gene-VC_RS18180	781	855	1000	800	887	784	773	837	823	host	gene-VC_RS18180	0.08055781960206095	0	1
gene-VC_RS17270	56	29	61	49	54	34	83	86	112	host	gene-VC_RS17270	0.4000339505736844	0	1
gene-VC_RS05060	230	220	211	197	169	141	212	275	226	host	moaD	0.17168671949981357	0	1
gene-VC_RS04205	2056	2153	2657	2232	2595	2416	3600	4144	8432	host	acfD	0.567301079684161	0	1
gene-VC_RS03285	1015	1059	1274	849	1074	876	66299	1130	1117	host	nlpI	2.4708797452223528	0	1
gene-VC_RS09715	1568	1827	2212	1604	1993	2108	1655	1852	1980	host	pabC	0.11449996179960528	0	1
gene-VC_RS12490	6225	8206	10183	5908	8982	4443	16892	3794	6051	host	rpsC	0.47701175047125227	0	1
gene-VC_RS07045	711	891	971	720	813	703	1009	927	1006	host	gene-VC_RS07045_gene_rstR	0.13951605234309553	0	1
gene-VC_RS00320	240	237	337	158	132	91	32	48	42	host	thiS	0.6848048744544741	0	1
gene-VC_RS08590	414	521	683	529	695	554	1062	937	1081	host	siaP	0.3254765352490414	0	1
gene-VC_RS10405	257	290	367	215	210	176	121	190	171	host	arsC	0.3115460872910282	0	1
gene-VC_RS07195	194	184	244	121	205	198	127	176	232	host	gene-VC_RS07195	0.21005555282223393	0	1
gene-VC_RS12730	323	336	366	285	384	283	234	252	282	host	gene-VC_RS12730	0.15651707966105913	0	1
gene-VC_RS16535	2037	1973	2300	1413	1683	1328	1133	1237	1146	host	gene-VC_RS16535	0.2569295795821609	0	1
gene-VC_RS12450	5737	6297	7110	4714	3593	82065	2579	2208	7316	host	rpsH	1.7982538085500364	0	1
gene-VC_RS14490	44	49	66	42	53	31	75	93	79	host	gene-VC_RS14490	0.323690541623307	0	1
gene-VC_RS10660	964	835	1220	1096	1203	887	902	1294	1408	host	gene-VC_RS10660	0.17566569028000062	0	1
gene-VC_RS01950	349	51	69	83	137	111	58	160	110	host	gene-VC_RS01950	0.6875398667399023	0	1
gene-VC_RS13465	81	81	108	116	122	102	111	165	166	host	gene-VC_RS13465	0.2496654500817767	0	1
gene-VC_RS18080	187	193	211	165	160	123	226	245	266	host	gene-VC_RS18080	0.2142408710774609	0	1
gene-VC_RS17815	890	1072	1126	644	697	599	534	509	511	host	malF	0.3092074117228462	0	1
gene-VC_RS11045	137	194	222	167	207	185	206	272	296	host	dinB	0.22193224417657917	0	1
gene-VC_RS07260	936	991	1314	717	777	812	578	721	686	host	gene-VC_RS07260	0.24649911818006492	0	1
gene-VC_RS07660	113	155	150	90	122	105	148	222	196	host	gene-VC_RS07660	0.2809080340244983	0	1
gene-VC_RS07590	71	81	83	64	110	85	133	191	182	host	gene-VC_RS07590	0.403551731504153	0	1
gene-VC_RS04625	64	83	98	72	84	66	91	96	108	host	gene-VC_RS04625	0.1684192884740743	0	1
gene-VC_RS09745	2989	3329	4493	2563	3747	3816	3262	3984	4490	host	plsX	0.17013441280031846	0	1
gene-VC_RS02185	549	645	813	643	737	566	977	992	1038	host	gene-VC_RS02185	0.23172102702140035	0	1
gene-VC_RS07470	730	732	710	800	1052	731	597	780	831	host	gene-VC_RS07470	0.15062339971628588	0	1
gene-VC_RS02875	2291	2259	2580	2267	2702	2368	2045	2589	2389	host	rpsP	0.08075116879794329	0	1
gene-VC_RS09960	1986	2167	2528	1874	1920	1779	1350	1627	1616	host	gene-VC_RS09960	0.17258953296349186	0	1
gene-VC_RS13190	1337	1560	1695	1251	2597	1080	3627	1748	1774	host	gene-VC_RS13190	0.404638151218461	0	1
gene-VC_RS12455	6319	6678	7138	4943	3863	3648	4346	2779	75813	host	rpsN	1.7379952928493907	0	1
gene-VC_RS11290	2170	2256	2540	6174	2251	1753	1529	1933	1907	host	serB	0.5314285963304881	0	1
gene-VC_RS00375	1393	1485	1984	1257	1310	1358	1344	1329	1468	host	gene-VC_RS00375	0.1429519903662214	0	1
gene-VC_RS10740	229	232	259	250	307	245	229	320	271	host	smrA	0.12126237354885189	0	1
gene-VC_RS11945	1420	1452	1600	2002	2226	1914	2001	2431	2423	host	rpiA	0.18722355030739793	0	1
gene-VC_RS13625	1299	1559	1678	872	848	731	653	620	653	host	gene-VC_RS13625	0.3922057631199294	0	1
gene-VC_RS12500	2621	2165	2863	2425	1993	1506	1460	1804	1614	host	rpsS	0.23215822071323874	0	1
gene-VC_RS10145	1882	1940	2046	1712	1906	1618	1747	2091	2187	host	gene-VC_RS10145	0.09272742435387768	0	1
gene-VC_RS11310	272	242	341	224	272	238	310	277	321	host	deoA	0.1355246626768707	0	1
gene-VC_RS12220	65	76	88	57	82	56	76	142	99	host	gene-VC_RS12220	0.30258926220331656	0	1
gene-VC_RS12395	35810	47460	48215	30362	28074	20847	14387	16914	15893	host	rpoA	0.4282364888441665	0	1
gene-VC_RS16810	94	91	119	82	119	74	158	210	190	host	gene-VC_RS16810	0.36524241689493625	0	1
gene-VC_RS15115	706	898	1205	695	1039	897	894	1013	1139	host	gene-VC_RS15115	0.17512471607349778	0	1
gene-VC_RS08115	326	297	400	379	382	336	429	481	498	host	pspB	0.16439518331421185	0	1
gene-VC_RS16110	1611	1830	2202	1313	1408	1269	1416	1414	1686	host	vxrA	0.17904435932668888	0	1
gene-VC_RS04580	313	352	478	384	434	326	480	596	607	host	vpsF	0.23327847444517585	0	1
gene-VC_RS16645	113	120	142	74	110	100	103	117	113	host	gene-VC_RS16645	0.15525502667885852	0	1
gene-VC_RS00620	513	478	540	445	555	452	303	457	438	host	gene-VC_RS00620	0.15017206725052082	0	1
gene-VC_RS00395	632	632	840	579	792	660	1841	762	768	host	gene-VC_RS00395	0.43824680337039557	0	1
gene-VC_RS04600	362	416	506	258	392	281	296	287	349	host	vpsj	0.2146699806183858	0	1
gene-VC_RS12830	12042	12685	11981	9809	10771	6306	5983	2979	2906	host	groL	0.4388426642842344	0	1
gene-VC_RS02400	1115	1074	1265	1067	1026	733	522	506	565	host	gshB	0.3156043063626184	0	1
gene-VC_RS06180	2325	3343	2831	2430	2363	2576	2264	1810	1960	host	gene-VC_RS06180	0.1766878154104123	0	1
gene-VC_RS10755	513	470	537	593	604	522	1363	543	503	host	upp	0.4191063362426464	0	1
gene-VC_RS18840	4	8	7	8	13	16	11	15	11	host	gene-VC_RS18840	0.35921060405354976	0	1
gene-VC_RS15170	234	284	351	244	262	229	273	337	365	host	gene-VC_RS15170	0.17068453321164007	0	1
gene-VC_RS01590	7052	15037	13611	6766	11783	5451	9444	4603	5966	host	nusG	0.40426471490454235	0	1
gene-VC_RS11265	771	817	944	561	607	537	570	578	598	host	gene-VC_RS11265	0.20295311784718695	0	1
gene-VC_RS05455	2265	2397	2443	1347	1350	1014	425	466	465	host	bioB	0.5864285463042916	0	1
gene-VC_RS08755	59	52	65	48	101	62	62	102	90	host	gene-VC_RS08755	0.27504037313731394	0	1
gene-VC_RS00420	2064	2015	2567	1522	1959	1637	2116	1361	1417	host	ubiB	0.2012946670138146	0	1
gene-VC_RS12495	7998	10019	13579	8192	5323	4517	45095	3642	4122	host	rplV	1.0800271746332675	0	1
gene-VC_RS18405	170	211	240	185	314	217	322	561	493	host	gene-VC_RS18405	0.434739155252782	0	1
gene-VC_RS03370	1146	1215	1738	3588	1415	1219	1809	2007	2166	host	vpsR	0.39604854216666696	0	1
gene-VC_RS09380	69	100	92	77	66	48	115	109	109	host	gene-VC_RS09380	0.25152058961904583	0	1
gene-VC_RS14390	362	366	460	303	384	280	412	519	510	host	gene-VC_RS14390	0.19859639731579692	0	1
gene-VC_RS17775	387	415	458	304	357	302	326	377	390	host	gene-VC_RS17775	0.13287217452094646	0	1
gene-VC_RS02350	243	277	305	225	305	204	183	216	251	host	yggU	0.1664866225468012	0	1
gene-VC_RS09815	692	755	966	748	858	619	523	728	697	host	gene-VC_RS09815	0.16468341895270133	0	1
gene-VC_RS16600	120	157	150	90	99	86	120	134	143	host	napF	0.20153813113081936	0	1
gene-VC_RS01120	904	994	1186	534	604	568	302	383	383	host	gene-VC_RS01120	0.4453145969733902	0	1
gene-VC_RS05015	973	996	1238	984	917	873	1432	1385	1379	host	rsxA	0.1876510354203874	0	1
gene-VC_RS10835	438	449	569	415	536	479	542	731	743	host	tilS	0.20878453133678695	0	1
gene-VC_RS14600	175	217	255	142	191	218	221	284	283	host	emrD3	0.20406731247894708	0	1
gene-VC_RS01050	374	335	459	330	418	365	227	379	318	host	gene-VC_RS01050	0.17408507001015067	0	1
gene-VC_RS04200	48	38	62	63	51	45	70	83	104	host	acfA	0.31233868629581274	0	1
gene-VC_RS16510	120	152	177	99	137	97	115	182	187	host	gene-VC_RS16510	0.23751122300143745	0	1
gene-VC_RS00685	659	630	823	478	607	516	402	519	498	host	ftsX	0.20608597169532517	0	1
gene-VPVV882_gp71	1320	1218	1954	32113	36978	37179	122939	99439	109471	phage	gene-VPVV882_gp71	0.934444227585353	0	0
gene-VC_RS04355	73	64	81	64	44	41	59	49	41	host	gene-VC_RS04355	0.2381592924216749	0	1
gene-VC_RS00125	6221	6856	8385	3494	3956	3399	1241	1533	1501	host	ilvD	0.5960681417921222	0	1
gene-VC_RS09360	911	778	1552	769	1267	1526	265	525	441	host	gene-VC_RS09360	0.4922656928835448	0	1
gene-VC_RS01570	3472	2947	3574	2191	3057	2770	1079	2532	1782	host	gene-VC_RS01570	0.29291158626787617	0	1
gene-VC_RS11025	1668	1461	1785	1552	1616	1263	1523	2004	1991	host	gene-VC_RS11025	0.13874538388531832	0	1
gene-VC_RS11670	205	229	267	191	228	186	149	204	174	host	gene-VC_RS11670	0.16025913800188082	0	1
gene-VC_RS15885	209	357	391	232	319	283	340	335	353	host	fruA	0.18168218649152093	0	1
gene-VC_RS16935	181	196	208	172	205	162	207	239	313	host	glpC	0.2032039210933813	0	1
gene-VC_RS17105	322	454	483	363	550	377	904	970	1076	host	gene-VC_RS17105	0.4483807892320342	0	1
gene-VC_RS18325	509	579	598	505	643	537	494	573	609	host	gene-VC_RS18325	0.08770265307165785	0	1
gene-VC_RS11185	1282	1380	1661	945	1042	1020	1202	1619	1595	host	recD	0.19885441791427982	0	1
gene-VC_RS08995	2002	2527	2377	1473	1438	1566	2264	1423	1841	host	gene-VC_RS08995	0.2171188023093221	0	1
gene-VC_RS02860	2569	2689	3055	1837	1820	1522	1345	1604	1937	host	gene-VC_RS02860	0.27182515324549317	0	1
gene-VC_RS08205	1003	1151	1449	1137	1328	1067	1691	1732	1918	host	focA	0.22412958405271188	0	1
gene-VC_RS15625	225	163	255	186	229	211	264	391	414	host	gene-VC_RS15625	0.3153244628434712	0	1
gene-VC_RS06565	966	1178	1410	888	965	847	999	1303	1244	host	gene-VC_RS06565	0.17272276298443678	0	1
gene-VC_RS11445	1516	1659	1723	3739	1085	829	289	363	398	host	gene-VC_RS11445	0.7879344199168823	0	1
gene-VC_RS07335	524	564	377	320	370	272	254	259	273	host	gene-VC_RS07335	0.3056660075887744	0	1
gene-VC_RS14715	12834	14591	15891	8923	8564	8480	3742	3430	3423	host	rplT	0.5088222947746618	0	1
gene-VC_RS07400	277	318	356	292	419	312	322	386	432	host	gene-VC_RS07400	0.15115726669066054	0	1
gene-VC_RS08290	99	106	120	62	76	61	69	61	74	host	gene-VC_RS08290	0.2556569258050954	0	1
gene-VC_RS14150	1886	2188	2352	2874	2791	2384	2726	2961	2727	host	gene-VC_RS14150	0.13318462542532086	0	1
gene-VC_RS14450	109	130	201	372	385	291	135	159	169	host	gene-VC_RS14450	0.46028990881953635	0	1
gene-VC_RS15340	96	81	121	93	122	95	175	235	217	host	gene-VC_RS15340	0.39503051465516964	0	1
gene-VC_RS04290	110	134	183	94	121	103	148	215	209	host	gene-VC_RS04290	0.2945463303005852	0	1
gene-VC_RS12760	5612	5555	6776	3113	3352	2684	1621	1746	1908	host	ppc	0.5018072081036363	0	1
gene-VC_RS15710	381	338	435	356	500	351	647	1035	1000	host	gene-VC_RS15710	0.4656235750943473	0	1
gene-VC_RS17150	1204	1316	1692	1143	1098	1019	1695	1314	1680	host	gene-VC_RS17150	0.1886103866495744	0	1
gene-VC_RS06390	263	272	319	241	296	265	436	485	494	host	gene-VC_RS06390	0.2802464908530808	0	1
gene-VC_RS05065	322	321	362	245	265	225	253	414	342	host	moaE	0.19321423462466	0	1
gene-VC_RS06890	983	988	1262	1096	1363	1008	1058	1276	1366	host	gene-VC_RS06890	0.13087516919279454	0	1
gene-VC_RS12575	490	685	664	437	490	452	586	706	648	host	kefG	0.17566766462338765	0	1
gene-VC_RS14380	130	127	135	138	170	140	286	349	362	host	gene-VC_RS14380	0.45752060277234397	0	1
gene-VC_RS10825	125	117	138	93	146	98	133	157	151	host	gene-VC_RS10825	0.16527604049467962	0	1
gene-VC_RS00690	3011	3061	3938	2432	2397	1734	1919	1797	17736	host	rpoH	1.1417580625066175	0	1
gene-VC_RS03405	905	945	1060	892	1016	783	930	1050	1090	host	lgt	0.0967090588373106	0	1
gene-VC_RS06260	62	51	75	55	41	34	33	49	52	host	gene-VC_RS06260	0.2505964378698074	0	1
gene-VC_RS07385	1222	1241	1355	604	750	693	619	632	673	host	gene-VC_RS07385	0.3383091707903242	0	1
gene-VC_RS16050	906	970	1196	797	819	806	927	1098	1100	host	gene-VC_RS16050	0.1429039429335432	0	1
gene-VC_RS00715	3099	3268	3811	2095	2552	2160	3631	4526	4851	host	btuB	0.27615091119834867	0	1
gene-VC_RS02715	3249	3350	4039	2170	2845	2588	3747	3530	2492	host	rpoS	0.1894970629128941	0	1
gene-VC_RS09795	2679	2845	3344	1855	2270	1855	1567	1871	1896	host	asd	0.24794639561894774	0	1
gene-VC_RS04110	358	369	418	342	407	285	471	461	422	host	tcpP	0.14318525388467448	0	1
gene-VC_RS08505	1019	949	1320	726	878	801	629	873	800	host	gene-VC_RS08505	0.21109001358766022	0	1
gene-VC_RS17910	1458	1446	2089	1110	1055	784	741	917	954	host	gene-VC_RS17910	0.34395059172301906	0	1
gene-VC_RS03465	1037	1261	1473	894	1066	793	1370	1736	1561	host	gene-VC_RS03465	0.24150201687241724	0	1
gene-VC_RS10920	24951	31859	30779	20652	62848	19814	15786	17340	17267	host	rpsB	0.5175091461817724	0	1
gene-VC_RS02890	4073	4150	4681	4243	4353	3646	7824	5260	5678	host	rplS	0.24519258944603384	0	1
gene-VC_RS04620	569	602	754	511	605	500	1333	1201	1265	host	gene-VC_RS04620	0.401537214675961	0	1
gene-VC_RS12895	1093	1213	1326	994	1160	821	2305	1053	1105	host	cytR	0.32731136945413036	0	1
gene-VC_RS00325	776	894	996	563	612	497	155	175	208	host	gene-VC_RS00325	0.5462148816687261	0	1
gene-VC_RS06775	374	385	511	263	296	245	141	181	203	host	gene-VC_RS06775	0.38170116574998	0	1
gene-VC_RS13730	106	138	217	120	140	123	183	201	221	host	pstB	0.2613948505521595	0	1
gene-VC_RS04345	2564	2780	3081	2749	3203	3140	3494	4494	4075	host	gene-VC_RS04345	0.18314543041628	0	1
gene-VC_RS09395	161	213	231	166	212	145	233	268	264	host	gene-VC_RS09395	0.19935575522683216	0	1
gene-VC_RS11515	17	10	16	10	10	3	4	16	7	host	gene-VC_RS11515	0.47189480123638045	0	1
gene-VC_RS11590	857	788	947	643	756	661	666	894	878	host	murE	0.1354281239441774	0	1
gene-VC_RS05440	1305	1420	2667	1036	1242	1120	970	1175	1204	host	gene-VC_RS05440	0.35821287769816496	0	1
gene-VC_RS16735	295	337	401	263	423	337	519	642	613	host	gene-VC_RS16735	0.30385004613151406	0	1
gene-VC_RS16845	1727	1825	2292	1253	1410	1170	926	1212	1154	host	gene-VC_RS16845	0.2798154281351721	0	1
gene-VC_RS08810	166	165	181	118	173	127	239	249	280	host	gene-VC_RS08810	0.277615757943731	0	1
gene-VC_RS14035	129	153	137	120	175	121	167	243	242	host	gene-VC_RS14035	0.2729318936676898	0	1
