Geneid	0_R1	0_R2	0_R3	30_R1	30_R2	30_R3	60_R1	60_R2	60_R3	Entity	Symbol
gene-VC_RS17895	937	1143	1269	853	1003	928	1835	1952	2212	host	gene-VC_RS17895
gene-VC_RS14880	320	324	347	213	294	221	381	322	420	host	gene-VC_RS14880
gene-VC_RS05500	528	508	612	428	462	319	303	487	455	host	gene-VC_RS05500
gene-VC_RS02455	1696	1935	2209	1929	2007	2003	2606	2549	2605	host	mscS
gene-VC_RS00985	132	261	269	151	113	130	156	129	148	host	gene-VC_RS00985
gene-VC_RS09075	626	721	736	675	755	558	897	1022	1067	host	gene-VC_RS09075
gene-VC_RS14650	2698	5689	3005	2897	3874	1757	1466	1278	1345	host	gcvH
gene-VC_RS02535	11	8	11	8	11	12	7	17	15	host	gene-VC_RS02535
gene-VC_RS18180	781	855	1000	800	887	784	773	837	823	host	gene-VC_RS18180
gene-VC_RS17270	56	29	61	49	54	34	83	86	112	host	gene-VC_RS17270
gene-VC_RS05060	230	220	211	197	169	141	212	275	226	host	moaD
gene-VC_RS04205	2056	2153	2657	2232	2595	2416	3600	4144	8432	host	acfD
gene-VC_RS03285	1015	1059	1274	849	1074	876	66299	1130	1117	host	nlpI
gene-VC_RS09715	1568	1827	2212	1604	1993	2108	1655	1852	1980	host	pabC
gene-VC_RS12490	6225	8206	10183	5908	8982	4443	16892	3794	6051	host	rpsC
gene-VC_RS07045	711	891	971	720	813	703	1009	927	1006	host	gene-VC_RS07045_gene_rstR
gene-VC_RS00320	240	237	337	158	132	91	32	48	42	host	thiS
gene-VC_RS08590	414	521	683	529	695	554	1062	937	1081	host	siaP
gene-VC_RS10405	257	290	367	215	210	176	121	190	171	host	arsC
gene-VC_RS07195	194	184	244	121	205	198	127	176	232	host	gene-VC_RS07195
gene-VC_RS12730	323	336	366	285	384	283	234	252	282	host	gene-VC_RS12730
gene-VC_RS16535	2037	1973	2300	1413	1683	1328	1133	1237	1146	host	gene-VC_RS16535
gene-VC_RS12450	5737	6297	7110	4714	3593	82065	2579	2208	7316	host	rpsH
gene-VC_RS14490	44	49	66	42	53	31	75	93	79	host	gene-VC_RS14490
gene-VC_RS10660	964	835	1220	1096	1203	887	902	1294	1408	host	gene-VC_RS10660
gene-VC_RS01950	349	51	69	83	137	111	58	160	110	host	gene-VC_RS01950
gene-VC_RS13465	81	81	108	116	122	102	111	165	166	host	gene-VC_RS13465
gene-VC_RS18080	187	193	211	165	160	123	226	245	266	host	gene-VC_RS18080
gene-VC_RS17815	890	1072	1126	644	697	599	534	509	511	host	malF
gene-VC_RS11045	137	194	222	167	207	185	206	272	296	host	dinB
gene-VC_RS07260	936	991	1314	717	777	812	578	721	686	host	gene-VC_RS07260
gene-VC_RS07660	113	155	150	90	122	105	148	222	196	host	gene-VC_RS07660
gene-VC_RS07590	71	81	83	64	110	85	133	191	182	host	gene-VC_RS07590
gene-VC_RS04625	64	83	98	72	84	66	91	96	108	host	gene-VC_RS04625
gene-VC_RS09745	2989	3329	4493	2563	3747	3816	3262	3984	4490	host	plsX
gene-VC_RS02185	549	645	813	643	737	566	977	992	1038	host	gene-VC_RS02185
gene-VC_RS07470	730	732	710	800	1052	731	597	780	831	host	gene-VC_RS07470
gene-VC_RS02875	2291	2259	2580	2267	2702	2368	2045	2589	2389	host	rpsP
gene-VC_RS09960	1986	2167	2528	1874	1920	1779	1350	1627	1616	host	gene-VC_RS09960
gene-VC_RS13190	1337	1560	1695	1251	2597	1080	3627	1748	1774	host	gene-VC_RS13190
gene-VC_RS12455	6319	6678	7138	4943	3863	3648	4346	2779	75813	host	rpsN
gene-VC_RS11290	2170	2256	2540	6174	2251	1753	1529	1933	1907	host	serB
gene-VC_RS00375	1393	1485	1984	1257	1310	1358	1344	1329	1468	host	gene-VC_RS00375
gene-VC_RS10740	229	232	259	250	307	245	229	320	271	host	smrA
gene-VC_RS11945	1420	1452	1600	2002	2226	1914	2001	2431	2423	host	rpiA
gene-VC_RS13625	1299	1559	1678	872	848	731	653	620	653	host	gene-VC_RS13625
gene-VC_RS12500	2621	2165	2863	2425	1993	1506	1460	1804	1614	host	rpsS
gene-VC_RS10145	1882	1940	2046	1712	1906	1618	1747	2091	2187	host	gene-VC_RS10145
gene-VC_RS11310	272	242	341	224	272	238	310	277	321	host	deoA
gene-VC_RS12220	65	76	88	57	82	56	76	142	99	host	gene-VC_RS12220
gene-VC_RS12395	35810	47460	48215	30362	28074	20847	14387	16914	15893	host	rpoA
gene-VC_RS16810	94	91	119	82	119	74	158	210	190	host	gene-VC_RS16810
gene-VC_RS15115	706	898	1205	695	1039	897	894	1013	1139	host	gene-VC_RS15115
gene-VC_RS08115	326	297	400	379	382	336	429	481	498	host	pspB
gene-VC_RS16110	1611	1830	2202	1313	1408	1269	1416	1414	1686	host	vxrA
gene-VC_RS04580	313	352	478	384	434	326	480	596	607	host	vpsF
gene-VC_RS16645	113	120	142	74	110	100	103	117	113	host	gene-VC_RS16645
gene-VC_RS00620	513	478	540	445	555	452	303	457	438	host	gene-VC_RS00620
gene-VC_RS00395	632	632	840	579	792	660	1841	762	768	host	gene-VC_RS00395
gene-VC_RS04600	362	416	506	258	392	281	296	287	349	host	vpsj
gene-VC_RS12830	12042	12685	11981	9809	10771	6306	5983	2979	2906	host	groL
gene-VC_RS02400	1115	1074	1265	1067	1026	733	522	506	565	host	gshB
gene-VC_RS06180	2325	3343	2831	2430	2363	2576	2264	1810	1960	host	gene-VC_RS06180
gene-VC_RS10755	513	470	537	593	604	522	1363	543	503	host	upp
gene-VC_RS18840	4	8	7	8	13	16	11	15	11	host	gene-VC_RS18840
gene-VC_RS15170	234	284	351	244	262	229	273	337	365	host	gene-VC_RS15170
gene-VC_RS01590	7052	15037	13611	6766	11783	5451	9444	4603	5966	host	nusG
gene-VC_RS11265	771	817	944	561	607	537	570	578	598	host	gene-VC_RS11265
gene-VC_RS05455	2265	2397	2443	1347	1350	1014	425	466	465	host	bioB
gene-VC_RS08755	59	52	65	48	101	62	62	102	90	host	gene-VC_RS08755
gene-VC_RS00420	2064	2015	2567	1522	1959	1637	2116	1361	1417	host	ubiB
gene-VC_RS12495	7998	10019	13579	8192	5323	4517	45095	3642	4122	host	rplV
gene-VC_RS18405	170	211	240	185	314	217	322	561	493	host	gene-VC_RS18405
gene-VC_RS03370	1146	1215	1738	3588	1415	1219	1809	2007	2166	host	vpsR
gene-VC_RS09380	69	100	92	77	66	48	115	109	109	host	gene-VC_RS09380
gene-VC_RS14390	362	366	460	303	384	280	412	519	510	host	gene-VC_RS14390
gene-VC_RS17775	387	415	458	304	357	302	326	377	390	host	gene-VC_RS17775
gene-VC_RS02350	243	277	305	225	305	204	183	216	251	host	yggU
gene-VC_RS09815	692	755	966	748	858	619	523	728	697	host	gene-VC_RS09815
gene-VC_RS16600	120	157	150	90	99	86	120	134	143	host	napF
gene-VC_RS01120	904	994	1186	534	604	568	302	383	383	host	gene-VC_RS01120
gene-VC_RS05015	973	996	1238	984	917	873	1432	1385	1379	host	rsxA
gene-VC_RS10835	438	449	569	415	536	479	542	731	743	host	tilS
gene-VC_RS14600	175	217	255	142	191	218	221	284	283	host	emrD3
gene-VC_RS01050	374	335	459	330	418	365	227	379	318	host	gene-VC_RS01050
gene-VC_RS04200	48	38	62	63	51	45	70	83	104	host	acfA
gene-VC_RS16510	120	152	177	99	137	97	115	182	187	host	gene-VC_RS16510
gene-VC_RS00685	659	630	823	478	607	516	402	519	498	host	ftsX
gene-VPVV882_gp71	1320	1218	1954	32113	36978	37179	122939	99439	109471	phage	gene-VPVV882_gp71
gene-VC_RS04355	73	64	81	64	44	41	59	49	41	host	gene-VC_RS04355
gene-VC_RS00125	6221	6856	8385	3494	3956	3399	1241	1533	1501	host	ilvD
gene-VC_RS09360	911	778	1552	769	1267	1526	265	525	441	host	gene-VC_RS09360
gene-VC_RS01570	3472	2947	3574	2191	3057	2770	1079	2532	1782	host	gene-VC_RS01570
gene-VC_RS11025	1668	1461	1785	1552	1616	1263	1523	2004	1991	host	gene-VC_RS11025
gene-VC_RS11670	205	229	267	191	228	186	149	204	174	host	gene-VC_RS11670
gene-VC_RS15885	209	357	391	232	319	283	340	335	353	host	fruA
gene-VC_RS16935	181	196	208	172	205	162	207	239	313	host	glpC
gene-VC_RS17105	322	454	483	363	550	377	904	970	1076	host	gene-VC_RS17105
gene-VC_RS18325	509	579	598	505	643	537	494	573	609	host	gene-VC_RS18325
gene-VC_RS11185	1282	1380	1661	945	1042	1020	1202	1619	1595	host	recD
gene-VC_RS08995	2002	2527	2377	1473	1438	1566	2264	1423	1841	host	gene-VC_RS08995
gene-VC_RS02860	2569	2689	3055	1837	1820	1522	1345	1604	1937	host	gene-VC_RS02860
gene-VC_RS08205	1003	1151	1449	1137	1328	1067	1691	1732	1918	host	focA
gene-VC_RS15625	225	163	255	186	229	211	264	391	414	host	gene-VC_RS15625
gene-VC_RS06565	966	1178	1410	888	965	847	999	1303	1244	host	gene-VC_RS06565
gene-VC_RS11445	1516	1659	1723	3739	1085	829	289	363	398	host	gene-VC_RS11445
gene-VC_RS07335	524	564	377	320	370	272	254	259	273	host	gene-VC_RS07335
gene-VC_RS14715	12834	14591	15891	8923	8564	8480	3742	3430	3423	host	rplT
gene-VC_RS07400	277	318	356	292	419	312	322	386	432	host	gene-VC_RS07400
gene-VC_RS08290	99	106	120	62	76	61	69	61	74	host	gene-VC_RS08290
gene-VC_RS14150	1886	2188	2352	2874	2791	2384	2726	2961	2727	host	gene-VC_RS14150
gene-VC_RS14450	109	130	201	372	385	291	135	159	169	host	gene-VC_RS14450
gene-VC_RS15340	96	81	121	93	122	95	175	235	217	host	gene-VC_RS15340
gene-VC_RS04290	110	134	183	94	121	103	148	215	209	host	gene-VC_RS04290
gene-VC_RS12760	5612	5555	6776	3113	3352	2684	1621	1746	1908	host	ppc
gene-VC_RS15710	381	338	435	356	500	351	647	1035	1000	host	gene-VC_RS15710
gene-VC_RS17150	1204	1316	1692	1143	1098	1019	1695	1314	1680	host	gene-VC_RS17150
gene-VC_RS06390	263	272	319	241	296	265	436	485	494	host	gene-VC_RS06390
gene-VC_RS05065	322	321	362	245	265	225	253	414	342	host	moaE
gene-VC_RS06890	983	988	1262	1096	1363	1008	1058	1276	1366	host	gene-VC_RS06890
gene-VC_RS12575	490	685	664	437	490	452	586	706	648	host	kefG
gene-VC_RS14380	130	127	135	138	170	140	286	349	362	host	gene-VC_RS14380
gene-VC_RS10825	125	117	138	93	146	98	133	157	151	host	gene-VC_RS10825
gene-VC_RS00690	3011	3061	3938	2432	2397	1734	1919	1797	17736	host	rpoH
gene-VC_RS03405	905	945	1060	892	1016	783	930	1050	1090	host	lgt
gene-VC_RS06260	62	51	75	55	41	34	33	49	52	host	gene-VC_RS06260
gene-VC_RS07385	1222	1241	1355	604	750	693	619	632	673	host	gene-VC_RS07385
gene-VC_RS16050	906	970	1196	797	819	806	927	1098	1100	host	gene-VC_RS16050
gene-VC_RS00715	3099	3268	3811	2095	2552	2160	3631	4526	4851	host	btuB
gene-VC_RS02715	3249	3350	4039	2170	2845	2588	3747	3530	2492	host	rpoS
gene-VC_RS09795	2679	2845	3344	1855	2270	1855	1567	1871	1896	host	asd
gene-VC_RS04110	358	369	418	342	407	285	471	461	422	host	tcpP
gene-VC_RS08505	1019	949	1320	726	878	801	629	873	800	host	gene-VC_RS08505
gene-VC_RS17910	1458	1446	2089	1110	1055	784	741	917	954	host	gene-VC_RS17910
gene-VC_RS03465	1037	1261	1473	894	1066	793	1370	1736	1561	host	gene-VC_RS03465
gene-VC_RS10920	24951	31859	30779	20652	62848	19814	15786	17340	17267	host	rpsB
gene-VC_RS02890	4073	4150	4681	4243	4353	3646	7824	5260	5678	host	rplS
gene-VC_RS04620	569	602	754	511	605	500	1333	1201	1265	host	gene-VC_RS04620
gene-VC_RS12895	1093	1213	1326	994	1160	821	2305	1053	1105	host	cytR
gene-VC_RS00325	776	894	996	563	612	497	155	175	208	host	gene-VC_RS00325
gene-VC_RS06775	374	385	511	263	296	245	141	181	203	host	gene-VC_RS06775
gene-VC_RS13730	106	138	217	120	140	123	183	201	221	host	pstB
gene-VC_RS04345	2564	2780	3081	2749	3203	3140	3494	4494	4075	host	gene-VC_RS04345
gene-VC_RS09395	161	213	231	166	212	145	233	268	264	host	gene-VC_RS09395
gene-VC_RS11515	17	10	16	10	10	3	4	16	7	host	gene-VC_RS11515
gene-VC_RS11590	857	788	947	643	756	661	666	894	878	host	murE
gene-VC_RS05440	1305	1420	2667	1036	1242	1120	970	1175	1204	host	gene-VC_RS05440
gene-VC_RS16735	295	337	401	263	423	337	519	642	613	host	gene-VC_RS16735
gene-VC_RS16845	1727	1825	2292	1253	1410	1170	926	1212	1154	host	gene-VC_RS16845
gene-VC_RS08810	166	165	181	118	173	127	239	249	280	host	gene-VC_RS08810
gene-VC_RS14035	129	153	137	120	175	121	167	243	242	host	gene-VC_RS14035
gene-VC_RS02250	5945	7266	8531	4940	6750	5383	4706	5935	6076	host	lptD
gene-VC_RS16265	468	473	542	402	444	331	527	535	562	host	gene-VC_RS16265
gene-VC_RS02700	1517	2027	2307	1017	1635	1359	875	1017	1161	host	surE
gene-VC_RS03175	1878	8764	2580	4574	1958	1813	1618	2021	221202	host	vexE
gene-VC_RS05010	449	574	746	393	558	532	473	670	656	host	rsxB
gene-VC_RS11620	6792	7741	8133	4947	5320	4286	81843	4437	4433	host	aceF
gene-VC_RS01350	292	321	335	241	357	248	372	298	257	host	zntR
gene-VC_RS07795	427	459	634	336	439	347	324	416	456	host	gene-VC_RS07795
gene-VC_RS01895	1005	1077	1292	764	913	786	383	586	613	host	zur
gene-VC_RS00795	5435	5898	7466	6961	7442	7134	6047	6469	6985	host	gene-VC_RS00795
gene-VC_RS13125	846	938	1041	618	701	541	419	555	609	host	gspL
gene-VC_RS02795	849	822	1515	958	911	869	184	467	422	host	gene-VC_RS02795
gene-VC_RS01800	495	578	765	491	707	601	840	1165	1131	host	tusC
gene-VC_RS04755	675	793	598	561	512	366	520	501	489	host	ybeY
gene-VC_RS05540	1645	1399	1959	1593	1896	1469	1173	1724	1569	host	gene-VC_RS05540
gene-VC_RS18595	2624	1755	3204	2810	2743	3456	2061	3051	3644	host	gene-VC_RS18595
gene-VC_RS06545	156	187	174	136	166	146	146	188	212	host	gene-VC_RS06545
gene-VC_RS07220	93	66	125	67	74	65	49	58	49	host	gene-VC_RS07220
gene-VC_RS03315	363	439	488	356	394	322	4441	254	295	host	gene-VC_RS03315
gene-VC_RS02880	5338	4966	6382	3441	3369	2689	1421	1762	1805	host	rimM
gene-VC_RS11955	2409	4075	2889	1777	2366	1744	1169	1319	1444	host	ilvN
gene-VC_RS06720	460	505	552	586	760	711	943	1063	1048	host	gene-VC_RS06720
gene-VC_RS12535	1645	1877	2306	1497	1989	1711	1269	2549	1763	host	rnr
gene-VC_RS06665	545	605	743	544	544	423	551	720	637	host	gene-VC_RS06665
gene-VC_RS00640	262	273	297	204	253	250	254	265	307	host	gene-VC_RS00640
gene-VC_RS00720	202	229	230	207	230	214	1910	421	484	host	gene-VC_RS00720
gene-VC_RS09475	134	66	135	104	161	122	124	177	187	host	gene-VC_RS09475
gene-VC_RS15640	218	200	258	207	263	223	287	333	483	host	gene-VC_RS15640
gene-VC_RS02165	1551	1677	1972	1428	1702	1476	1895	2195	3333	host	gene-VC_RS02165
gene-VC_RS02800	1582	1306	1707	946	1880	1426	685	1117	630	host	gene-VC_RS02800
gene-VC_RS04170	86	122	148	133	129	127	146	135	140	host	toxT
gene-VC_RS12210	705	685	929	533	730	525	436	675	650	host	ptsN
gene-VC_RS00165	1936	2023	2607	1611	1702	1482	1333	1475	1554	host	ccoG
gene-VC_RS13220	349	586	539	378	412	373	336	567	25831	host	gene-VC_RS13220
gene-VC_RS08820	493	525	592	497	661	533	1150	1632	1485	host	manA
gene-VC_RS06430	605	650	887	566	685	541	515	664	661	host	carS
gene-VPVV882_gp11	982	917	1178	4493	6616	6004	15154	20428	20308	phage	gene-VPVV882_gp11
gene-VC_RS07455	250	248	342	234	275	249	322	436	426	host	gene-VC_RS07455
gene-VC_RS10410	318	438	535	274	330	264	232	278	334	host	wrbA
gene-VC_RS09260	4654	5316	5509	3998	4627	3226	2266	2561	2672	host	lon
gene-VC_RS07255	668	833	955	750	849	828	1214	1245	1412	host	gene-VC_RS07255
gene-VC_RS12645	111	129	148	102	106	99	87	92	119	host	gene-VC_RS12645
gene-VC_RS12855	153	121	144	147	111	139	68	108	107	host	gene-VC_RS12855
gene-VC_RS13690	217	227	295	277	401	293	530	620	658	host	gene-VC_RS13690
gene-VC_RS06700	407	416	406	357	450	335	348	433	453	host	gene-VC_RS06700
gene-VC_RS16315	104	90	113	87	119	90	103	133	145	host	elbB
gene-VC_RS08515	1677	2049	2509	1788	2008	1575	2781	2484	2819	host	zorA
gene-VC_RS09190	2869	3063	3737	2465	3494	3143	6162	8865	8990	host	ald
gene-VC_RS04895	2968	3305	3939	1669	1801	1630	930	1197	1267	host	asnB
gene-VC_RS06560	619	518	667	431	568	559	542	618	712	host	gene-VC_RS06560
gene-VC_RS09320	648	703	916	506	710	542	453	642	706	host	gene-VC_RS09320
gene-VC_RS06965	3228	2939	3947	1593	1670	1882	573	797	803	host	ccoP
gene-VC_RS17005	954	1141	1193	562	613	516	530	621	592	host	viaA
gene-VC_RS19120	481	533	723	435	565	450	637	692	810	host	gene-VC_RS19120
gene-VC_RS06515	285	318	339	136	160	164	72	105	85	host	prpF
gene-VC_RS14670	787	926	1060	535	718	674	447	625	641	host	gene-VC_RS14670
gene-VC_RS13975	80	126	125	101	130	140	137	166	172	host	rbsA
gene-VC_RS09460	1767	2183	2182	1695	1944	1239	2886	2820	2813	host	gene-VC_RS09460
gene-VC_RS11400	484	492	620	331	443	355	314	389	418	host	gene-VC_RS11400
gene-VC_RS17160	382	543	610	422	634	523	773	914	869	host	gene-VC_RS17160
gene-VC_RS13025	374	389	507	324	345	288	389	541	437	host	gene-VC_RS13025
gene-VC_RS17130	587	603	718	637	734	771	1013	1339	1484	host	gene-VC_RS17130
gene-VC_RS16775	573	594	754	518	597	427	433	549	520	host	gene-VC_RS16775
gene-VC_RS05615	3021	3393	4160	3614	4127	3642	5598	6104	6454	host	gene-VC_RS05615
gene-VC_RS17965	659	656	971	458	503	465	279	318	337	host	gene-VC_RS17965
gene-VC_RS00450	1133	1392	1463	2299	2563	1877	2578	3139	3346	host	gene-VC_RS00450
gene-VC_RS00775	2731	3032	3727	1937	2387	1869	1469	1835	1835	host	vexB
gene-VC_RS17070	472	487	632	399	705	522	490	688	724	host	gene-VC_RS17070
gene-VC_RS16720	224	282	320	206	293	259	424	463	542	host	gene-VC_RS16720
gene-VC_RS12320	937	1065	1152	786	1076	994	933	1008	1095	host	gene-VC_RS12320
gene-VC_RS10500	1125	903	1350	921	1565	1370	468	1098	1060	host	gene-VC_RS10500
gene-VC_RS14295	1749	1681	2243	1388	1484	1251	991	1151	1241	host	gene-VC_RS14295
gene-VC_RS08365	3866	4243	4962	2828	3256	2711	2519	3132	3120	host	topA
gene-VC_RS03525	1655	2377	2536	1529	1710	1339	1449	1442	1516	host	sltY
gene-VC_RS07160	417	424	508	502	433	379	609	561	614	host	gene-VC_RS07160
gene-VC_RS08375	2895	3709	3803	2633	2696	2680	2156	2017	2202	host	aroA
gene-VC_RS17090	335	257	361	347	427	338	271	355	401	host	gene-VC_RS17090
gene-VC_RS18500	1843	2261	2447	1312	1475	1454	641	631	696	host	gene-VC_RS18500
gene-VC_RS15495	1023	1344	1694	819	933	755	1199	1108	1292	host	gene-VC_RS15495
gene-VC_RS15525	317	318	363	287	326	284	331	420	475	host	gene-VC_RS15525
gene-VC_RS00780	1059	1025	1292	1005	1115	870	866	1055	1037	host	vexA
gene-VC_RS04775	5685	5226	6193	5927	6406	6453	3389	6071	5277	host	crr
gene-VC_RS06520	348	550	588	201	263	257	145	237	205	host	gene-VC_RS06520
gene-VC_RS02225	523	526	586	418	1042	413	444	643	647	host	gene-VC_RS02225
gene-VC_RS11940	725	673	859	830	1003	633	1178	1962	1794	host	gene-VC_RS11940
gene-VC_RS16690	409	407	448	385	552	502	585	666	618	host	gene-VC_RS16690_gene_secD
gene-VC_RS10995	718	730	841	616	831	753	730	922	2720	host	frsA
gene-VC_RS03790	498	414	546	383	1990	383	250	272	325	host	ndk
gene-VC_RS13160	1277	1188	1489	966	1179	1039	822	964	997	host	gspE
gene-VC_RS02200	2972	2725	4012	4151	5525	6071	48978	4874	5214	host	rpmA
gene-VC_RS17925	2984	3514	2572	1943	1858	1422	1234	919	1140	host	gene-VC_RS17925
gene-VC_RS12040	22590	19748	24416	12035	19356	37095	8065	14367	12982	host	gene-VC_RS12040
gene-VC_RS01035	1104	1220	1399	793	819	777	716	835	896	host	lpxN
gene-VC_RS16495	41	62	68	34	41	30	49	61	59	host	gene-VC_RS16495
gene-VC_RS05095	4154	4837	5482	3572	4051	3796	3334	3451	3434	host	metG
gene-VC_RS18370	403	469	521	296	370	320	291	381	354	host	gene-VC_RS18370
gene-VC_RS14435	655	707	608	584	574	440	417	479	533	host	vctC
gene-VC_RS04840	211	193	248	155	155	153	139	210	209	host	gene-VC_RS04840
gene-VC_RS12035	372	412	476	303	470	421	506	583	496	host	gene-VC_RS12035
gene-VC_RS17385	483	448	621	344	465	424	346	439	481	host	gene-VC_RS17385
gene-VC_RS10720	440	469	516	278	387	296	366	404	470	host	gene-VC_RS10720
gene-VC_RS03140	360	398	562	291	402	365	389	458	485	host	gene-VC_RS03140
gene-VC_RS16405	206	196	277	182	214	161	160	174	221	host	gene-VC_RS16405
gene-VC_RS05205	569	534	744	486	667	689	501	626	683	host	gene-VC_RS05205
gene-VC_RS10165	765	763	720	685	956	842	583	761	758	host	gene-VC_RS10165
gene-VC_RS10955	2207	2202	2629	3101	3292	2694	3703	4195	3980	host	ribE
gene-VC_RS02300	33922	49071	47643	20093	21365	25443	12239	10557	11230	host	gene-VC_RS02300
gene-VC_RS09355	2072	1983	2380	2025	2349	2105	2480	3177	3169	host	gene-VC_RS09355
gene-VC_RS01355	488	579	718	450	499	379	758	806	743	host	cadC
gene-VC_RS05120	164	147	208	170	245	176	157	176	175	host	gene-VC_RS05120
gene-VC_RS04410	1322	1216	1388	1406	1586	1295	1325	1830	1948	host	ispA
gene-VC_RS05715	4615	5296	5921	4523	5418	3866	5727	5360	16823	host	aspS
gene-VC_RS05080	822	802	951	767	879	607	888	1064	3480	host	gene-VC_RS05080
gene-VC_RS11760	2642	3452	4110	3074	3929	3529	2942	3554	3494	host	gene-VC_RS11760
gene-VC_RS12810	68	76	97	47	55	48	26	49	32	host	frdD
gene-VC_RS18190	1687	1833	2025	1471	1279	1147	1044	897	985	host	lamB
gene-VC_RS06075	691	701	812	548	530	426	524	589	572	host	btuC
gene-VC_RS08455	1162	1202	1644	1148	1429	1050	910	1168	1306	host	gene-VC_RS08455
gene-VC_RS09760	406	322	485	415	446	389	416	497	536	host	gene-VC_RS09760
gene-VC_RS15585	355	384	411	414	509	373	1014	1224	1353	host	gene-VC_RS15585
gene-VC_RS06440	6229	7567	8361	5383	6414	5609	7421	7164	8201	host	gene-VC_RS06440
gene-VC_RS13725	47	39	46	60	84	38	94	94	88	host	pstA
gene-VC_RS01400	90	95	109	75	117	80	114	125	132	host	edd
gene-VC_RS00835	2552	2582	4276	3641	1563	1463	1317	1312	1509	host	gene-VC_RS00835
gene-VC_RS01385	249	260	302	172	225	157	112	158	170	host	gene-VC_RS01385
gene-VC_RS05665	360	447	476	286	289	253	244	214	249	host	gene-VC_RS05665
gene-VC_RS12425	16433	16999	19025	11141	9457	7608	3210	3412	3689	host	rplO
gene-VC_RS06585	541	736	670	722	1293	853	1092	1031	1329	host	yccX
gene-VC_RS04530	333	324	417	214	422	362	162	338	237	host	gene-VC_RS04530
gene-VC_RS06880	990	1195	1442	1392	1726	1520	5343	5293	5944	host	gene-VC_RS06880
gene-VC_RS11785	438	462	511	375	474	385	411	441	465	host	gene-VC_RS11785
gene-VC_RS18450	1081	1465	1251	837	916	774	475	565	541	host	gene-VC_RS18450
gene-VC_RS06485	70	73	88	96	130	72	94	106	103	host	gene-VC_RS06485
gene-VC_RS05360	1533	1313	1384	755	761	685	655	733	766	host	oppB
gene-VC_RS06095	618	648	771	394	499	433	185	247	249	host	gene-VC_RS06095
gene-VC_RS12125	1212	1143	1413	874	1096	686	481	663	578	host	gene-VC_RS12125
gene-VC_RS09500	776	695	848	357	322	379	213	239	218	host	menH
gene-VC_RS02970	1170	1172	1477	1022	1180	914	1076	1164	1340	host	rsmI
gene-VC_RS00290	597	684	831	533	925	868	516	1029	754	host	gene-VC_RS00290
gene-VC_RS13100	3075	2961	3470	3251	3359	3353	2708	3310	3564	host	nfuA
gene-VC_RS09955	3884	4454	5456	3645	3355	3320	3279	2753	2678	host	gene-VC_RS09955
gene-VC_RS11690	335	361	432	237	252	284	150	186	186	host	coaE
gene-VC_RS12885	805	788	871	823	840	495	295	357	354	host	hslV
gene-VC_RS01870	1130	1081	1369	1018	1302	1260	983	1173	1205	host	alr
gene-VC_RS13325	165	147	232	195	218	202	149	220	206	host	hemG
gene-VC_RS10195	960	1192	1395	837	1117	881	2541	2901	1485	host	flhB
gene-VC_RS00960	1253	1084	1388	975	1163	920	1050	1152	1208	host	recQ
gene-VC_RS15455	509	576	814	459	592	602	574	520	700	host	gene-VC_RS15455
gene-VC_RS10375	779	777	983	842	744	598	745	872	889	host	gene-VC_RS10375
gene-VC_RS05150	879	1092	1265	671	707	694	800	720	743	host	fadJ
gene-VC_RS09940	7942	9178	10323	6932	8331	7317	5937	6907	6815	host	gene-VC_RS09940
gene-VC_RS01820	23294	28659	31962	23431	22705	25864	44803	24430	31855	host	fusA
gene-VC_RS10095	1035	1098	1510	1213	1310	1082	1254	1208	1281	host	seqA
gene-VC_RS12715	444	406	613	454	481	445	313	442	427	host	oxyR
