Geneid	0_R1	0_R2	0_R3	30_R1	30_R2	30_R3	60_R1	60_R2	60_R3	Entity	Symbol
gene-VC_RS00150	1050	1658	1327	1602	2331	1689	1652	2086	1306	host	gene-VC_RS00150
gene-VC_RS18075	75	94	121	117	151	152	162	214	118	host	gene-VC_RS18075
gene-VC_RS09545	274	456	402	438	490	414	479	628	415	host	rnd
gene-VC_RS11340	697	983	896	902	1260	931	946	1091	755	host	yaaA
gene-VC_RS15580	563	671	658	781	1055	926	2210	2451	1576	host	gene-VC_RS15580
gene-VC_RS09605	421	620	676	481	764	558	336	358	205	host	gene-VC_RS09605
gene-VC_RS06790	859	1355	1041	730	975	648	570	640	471	host	gene-VC_RS06790
gene-VC_RS00515	479	777	651	801	1025	791	776	977	564	host	yihA
gene-VC_RS11135	1086	1546	1379	1592	2308	1702	1536	1830	1117	host	gene-VC_RS11135
gene-VC_RS14080	42	60	44	40	49	42	33	36	29	host	mnhG
gene-VC_RS16730	228	266	224	279	357	274	505	606	377	host	gene-VC_RS16730
gene-VC_RS11005	4143	5859	5355	7462	8748	7323	11432	14662	7633	host	gene-VC_RS11005
gene-VC_RS06820	112	138	111	130	194	143	235	272	161	host	vceC
gene-VC_RS00225	778	1154	977	868	1091	874	731	868	610	host	gene-VC_RS00225
gene-VC_RS10575	2363	3739	2972	5007	5224	4350	3581	4207	4838	host	gene-VC_RS10575
gene-VC_RS13410	1753	2744	2300	1782	2359	1812	1220	1416	1040	host	gene-VC_RS13410
gene-VC_RS10430	221	344	290	248	346	300	288	322	215	host	ybaK
gene-VC_RS00180	401	557	464	627	735	641	571	610	406	host	gene-VC_RS00180
gene-VC_RS14695	120	194	141	144	233	206	210	232	149	host	gene-VC_RS14695
gene-VC_RS15455	469	639	593	494	674	501	625	726	492	host	gene-VC_RS15455
gene-VC_RS15960	640	1051	818	526	882	570	500	573	334	host	gene-VC_RS15960
gene-VC_RS04300	152	226	235	365	387	386	622	674	457	host	gene-VC_RS04300
gene-VC_RS16660	118	191	163	209	243	196	228	276	203	host	fbpC
gene-VC_RS16855	40	28	32	57	72	78	63	83	36	host	gene-VC_RS16855
gene-VC_RS05480	58	68	90	76	80	111	144	153	102	host	gene-VC_RS05480
gene-VC_RS08825	826	1233	1170	2156	2420	2050	5307	6192	4155	host	gene-VC_RS08825
gene-VC_RS14335	1971	2784	2666	5334	4430	3644	1767	1769	1070	host	nadE
gene-VC_RS17250	900	1586	990	708	1323	701	314	431	233	host	gene-VC_RS17250
gene-VC_RS11010	783	1187	929	1129	1500	1119	1378	1574	1025	host	gene-VC_RS11010
gene-VC_RS06080	318	456	421	397	504	391	638	718	503	host	btuD
gene-VC_RS16545	696	1202	972	1110	1369	1049	1073	1378	824	host	gene-VC_RS16545
gene-VC_RS17100	249	388	351	277	392	326	320	407	272	host	fabV
gene-VC_RS17855	90	180	157	160	276	231	322	331	199	host	ppiC
gene-VC_RS10095	761	1107	957	1200	1505	1301	1225	1564	969	host	seqA
gene-VC_RS09110	208	294	271	352	400	378	954	974	720	host	gene-VC_RS09110
gene-VC_RS04535	291	400	378	321	362	262	193	172	105	host	gene-VC_RS04535
gene-VC_RS07080	35	49	45	28	45	45	50	58	37	host	gene-VC_RS07080
gene-VC_RS14530	73	99	91	94	123	96	128	137	91	host	gene-VC_RS14530
gene-VC_RS00700	493	660	612	616	776	657	624	738	494	host	fabR
gene-VC_RS13355	160	257	223	257	319	281	280	292	180	host	punC
gene-VC_RS14195	860	1180	1024	1817	2411	1878	1615	1993	1290	host	gene-VC_RS14195
gene-VC_RS12475	3562	5088	3723	3566	5554	3649	4460	4645	2810	host	rpsQ
gene-VC_RS17990	151	201	159	221	279	201	271	281	171	host	gene-VC_RS17990
gene-VC_RS00885	4444	1943	1658	2738	4094	2912	1630	1968	1203	host	dncV
gene-VC_RS05470	465	686	569	354	548	342	181	228	137	host	bioD
gene-VC_RS11400	410	579	465	336	464	344	393	387	232	host	gene-VC_RS11400
gene-VC_RS14430	781	1420	1092	1274	1827	1256	2179	2668	1715	host	vctG
gene-VPVV882_gp30	489	746	575	7314	7271	7116	20488	23240	15232	phage	gene-VPVV882_gp30
gene-VC_RS15510	385	567	515	511	704	531	804	795	679	host	gene-VC_RS15510
gene-VC_RS07465	552	948	678	834	1204	898	612	765	441	host	gene-VC_RS07465
gene-VC_RS13810	404	555	485	408	605	435	469	485	291	host	gene-VC_RS13810
gene-VC_RS10070	1439	2042	1790	1783	2335	1748	1223	1438	942	host	sdhC
gene-VC_RS17630	234	306	276	245	293	190	322	334	196	host	gene-VC_RS17630
gene-VC_RS12580	1271	1712	1603	1593	1789	1533	1626	1841	1290	host	gene-VC_RS12580
gene-VC_RS05735	503	717	661	410	690	480	299	356	236	host	trpB
gene-VPVV882_gp33	356	552	349	1634	1692	1623	5150	5402	3483	phage	gene-VPVV882_gp33
gene-VC_RS11145	177	281	280	270	409	333	350	383	223	host	gene-VC_RS11145
gene-VC_RS15565	359	464	397	429	550	413	772	847	518	host	gene-VC_RS15565
gene-VC_RS03110	22	45	28	39	51	32	51	57	28	host	gene-VC_RS03110
gene-VC_RS04360	52	43	50	32	52	42	31	37	20	host	ykgO
gene-VC_RS12885	554	913	693	575	873	570	290	302	206	host	hslV
gene-VC_RS17705	185	324	277	499	515	496	688	731	670	host	gene-VC_RS17705
gene-VC_RS04110	307	495	362	267	481	398	532	453	277	host	tcpP
gene-VPVV882_gp15	1458	1926	1342	19730	26123	21537	54212	65536	40953	phage	gene-VPVV882_gp15
gene-VPVV882_gp37	870	1309	1067	16968	14884	15705	51337	56285	39517	phage	gene-VPVV882_gp37
gene-VC_RS08215	292	340	310	263	336	268	243	256	182	host	gene-VC_RS08215
gene-VC_RS12345	2365	3758	3204	1316	1897	1495	213	297	197	host	cobA
gene-VC_RS10700	3986	5351	3999	3445	15855	3233	3068	3312	2242	host	gene-VC_RS10700
gene-VC_RS03615	386	488	468	482	538	470	856	889	850	host	gene-VC_RS03615
gene-VC_RS17660	1197	2212	1567	3056	4359	3141	3256	4340	2739	host	hutW
gene-VC_RS12000	2602	4244	3386	1894	2924	1846	1373	2064	1082	host	leuC
gene-VC_RS10765	5584	6085	5421	4320	6824	5312	4670	5552	3608	host	purN
gene-VC_RS01790	692	1004	867	776	1072	840	609	795	493	host	gene-VC_RS01790
gene-VC_RS12890	1017	1476	1291	933	1450	1135	1489	1615	945	host	gene-VC_RS12890
gene-VC_RS00540	1001	1872	1360	1700	1994	1480	1141	1436	924	host	hemN
gene-VC_RS06205	70	66	70	76	72	65	126	133	103	host	gene-VC_RS06205
gene-VC_RS03320	471	662	544	467	652	505	430	522	274	host	gene-VC_RS03320
gene-VC_RS17235	1702	2596	1985	3137	4084	3018	3508	4266	2589	host	speA
gene-VC_RS17900	397	479	477	588	809	603	1951	2444	1542	host	gene-VC_RS17900
gene-VC_RS05525	698	1170	923	859	1303	906	1345	1721	1028	host	hflD
gene-VC_RS08885	162	233	191	292	346	276	320	348	236	host	cydX
gene-VC_RS09530	721	1155	1034	970	1241	997	988	1121	755	host	gene-VC_RS09530
gene-VC_RS10940	526	689	578	479	556	429	742	916	608	host	pgpA
gene-VC_RS01035	923	1358	1068	776	1060	820	786	995	574	host	lpxN
gene-VC_RS12335	3688	9819	4439	1979	3082	1868	286	384	278	host	cysN
gene-VC_RS11070	4000	5717	4237	2177	3242	2236	1077	1752	2169	host	gene-VC_RS11070
gene-VC_RS06420	347	446	510	747	781	714	1301	1340	980	host	gene-VC_RS06420
gene-VC_RS07360	219	271	261	247	303	291	353	408	271	host	gene-VC_RS07360
gene-VC_RS09180	3658	5361	4664	4391	5463	4473	5838	6198	3944	host	ftsK
gene-VC_RS05635	1966	3029	2599	2194	2510	2208	2194	2437	1659	host	panP
gene-VC_RS04665	141	192	182	504	691	582	800	959	575	host	gene-VC_RS04665
gene-VC_RS00680	590	910	747	646	958	684	509	611	335	host	ftsE
gene-VC_RS05560	775	1224	1099	780	820	755	2377	658	464	host	hisC
gene-VC_RS18030	88	116	134	155	184	146	267	354	201	host	gene-VC_RS18030
gene-VC_RS00295	7646	6368	6784	5941	6259	4680	2576	2872	1716	host	gene-VC_RS00295
gene-VC_RS04125	150	191	185	244	324	255	390	410	276	host	tcpB
gene-VC_RS14480	325	425	406	453	580	445	699	755	467	host	gene-VC_RS14480
gene-VC_RS17815	654	926	852	654	799	725	470	570	349	host	malF
gene-VC_RS03920	89	142	129	163	203	148	264	261	160	host	gene-VC_RS03920
gene-VC_RS01125	771	1259	1067	633	853	691	289	379	224	host	gene-VC_RS01125
gene-VC_RS18445	932	1363	1057	781	889	739	670	756	509	host	gene-VC_RS18445
gene-VC_RS08285	108	196	183	113	197	125	95	98	74	host	gene-VC_RS08285
gene-VC_RS12050	1230	1533	1353	1274	1675	1550	1667	1578	1221	host	gene-VC_RS12050
gene-VC_RS12140	208	258	215	218	382	245	193	238	141	host	ibaG
gene-VC_RS03425	531	841	679	725	1076	813	664	910	494	host	gene-VC_RS03425
gene-VC_RS14505	15	16	14	44	38	36	60	82	39	host	gene-VC_RS14505
gene-VC_RS13715	106	164	161	150	159	133	154	180	142	host	gene-VC_RS13715
gene-VC_RS11505	8609	14905	10598	6689	13421	6070	8616	5276	2225	host	carB
gene-VC_RS05190	1452	2267	1572	830	1408	925	630	797	419	host	recR
gene-VC_RS15475	148	242	177	218	396	263	410	472	285	host	gene-VC_RS15475
gene-VC_RS11075	1910	2974	2211	1459	2230	1514	761	820	519	host	gene-VC_RS11075
gene-VC_RS00600	540	716	597	526	572	435	429	473	800	host	yigB
gene-VC_RS09280	211	358	262	259	430	250	225	290	168	host	gene-VC_RS09280
gene-VC_RS09370	163	222	241	242	348	253	388	449	283	host	gene-VC_RS09370
gene-VC_RS13245	723	1069	969	820	1079	790	1140	1214	738	host	gene-VC_RS13245
gene-VC_RS07440	600	754	719	617	828	638	466	474	330	host	gene-VC_RS07440
gene-VC_RS11500	62	107	84	153	190	146	224	190	134	host	gene-VC_RS11500
gene-VC_RS18400	993	1615	1377	1362	1525	1351	2019	2390	1607	host	putA
gene-VC_RS04585	103	167	155	153	227	166	228	255	179	host	vpsG
gene-VC_RS04930	683	960	794	943	1152	896	1181	1515	889	host	truA
gene-VPVV882_gp68	2396	3187	2587	7662	13387	9097	10062	12381	7109	phage	gene-VPVV882_gp68
gene-VC_RS13745	458	684	620	661	770	620	1124	1173	814	host	gene-VC_RS13745
gene-VC_RS13365	3478	5289	3842	3333	4170	2864	950	1077	760	host	gene-VC_RS13365
gene-VC_RS16125	1852	2498	2142	2227	2851	2221	2522	2980	1953	host	gene-VC_RS16125
gene-VC_RS16960	166	145	181	204	169	154	102	71	45	host	gene-VC_RS16960
gene-VC_RS14820	535	883	746	591	858	688	810	872	561	host	gene-VC_RS14820
gene-VC_RS06320	4537	7309	6101	5448	7282	5763	5697	7133	4506	host	asnS
gene-VC_RS10990	353	443	428	352	508	440	239	316	183	host	crl
gene-VC_RS04720	628	871	701	553	828	628	393	534	310	host	rsfS
gene-VC_RS13075	752	1116	896	847	1125	819	653	829	514	host	gene-VC_RS13075
gene-VC_RS05270	444	638	570	577	802	590	4697	1036	736	host	arsJ
gene-VC_RS10155	598	961	798	813	1124	860	989	1202	754	host	mnmC
gene-VC_RS18080	107	213	181	157	239	194	243	302	207	host	gene-VC_RS18080
gene-VC_RS16465	123	150	139	129	176	130	179	178	122	host	gene-VC_RS16465
gene-VC_RS06620	1371	1906	1642	1766	2460	1870	2015	2457	1602	host	gene-VC_RS06620
gene-VC_RS18695	64	75	78	85	125	97	119	143	76	host	gene-VC_RS18695
gene-VC_RS01805	282	371	367	426	621	496	1067	740	552	host	tusB
gene-VC_RS08055	502	742	636	561	701	542	747	858	592	host	gene-VC_RS08055
gene-VC_RS11530	4226	6985	5349	4204	6133	4062	16823	3326	3760	host	secA
gene-VC_RS11300	744	1084	863	1010	1322	1015	888	1134	646	host	deoD
gene-VC_RS11305	359	505	451	377	546	366	402	521	311	host	gene-VC_RS11305
gene-VC_RS16835	248	396	411	356	433	362	414	517	330	host	gene-VC_RS16835
gene-VC_RS12275	404	694	571	497	588	547	473	542	380	host	gene-VC_RS12275
gene-VC_RS15945	80	129	105	105	117	104	183	219	125	host	gene-VC_RS15945
gene-VC_RS01695	784	1132	835	790	1020	655	429	319	202	host	gene-VC_RS01695
gene-VC_RS12735	3192	4846	3925	2033	2932	1862	512	558	430	host	argH
gene-VC_RS02430	164	284	201	465	724	517	592	838	469	host	gene-VC_RS02430
gene-VC_RS03550	1128	1507	1399	1676	1935	1674	1613	1788	1269	host	pheA
gene-VC_RS03720	1568	2647	1939	1575	2752	1849	879	20834	744	host	yajC
gene-VC_RS11790	7006	11221	8542	6395	9087	6547	4247	5222	3100	host	eno
gene-VC_RS04160	115	164	137	142	162	152	287	273	199	host	tcpE
gene-VC_RS13155	767	1061	1015	549	819	530	683	666	894	host	gspF
gene-VC_RS14270	750	1095	933	706	1051	873	3191	3543	2202	host	gene-VC_RS14270
gene-VC_RS05700	342	504	472	628	730	574	854	927	628	host	cmoB
gene-VC_RS09260	3402	5705	4147	3762	5500	3577	2233	2782	1773	host	lon
gene-VC_RS16405	118	202	193	164	300	214	202	215	130	host	gene-VC_RS16405
gene-VC_RS03600	925	1019	877	727	864	680	460	549	1698	host	gene-VC_RS03600
gene-VC_RS15830	273	333	302	355	430	378	726	669	544	host	gene-VC_RS15830
gene-VC_RS06830	259	397	329	243	318	272	320	371	238	host	vceB
gene-VC_RS09215	806	1093	996	911	1243	1005	1137	1367	792	host	pyrF
gene-VC_RS05565	1285	1869	1533	1095	1197	993	748	941	638	host	hisB
gene-VC_RS13350	141	183	182	238	264	229	209	232	148	host	punR
gene-VC_RS04480	2193	3162	2535	2764	3328	2557	7617	9511	6037	host	metQ
gene-VC_RS13035	2174	2915	2362	3597	4404	3398	3203	3934	2556	host	gmk
gene-VC_RS16020	879	1287	1151	1312	1747	1476	1840	2251	1378	host	gene-VC_RS16020
gene-VC_RS12485	12281	23217	15332	19693	25104	14935	21110	27318	14917	host	rplP
gene-VC_RS02395	494	651	544	528	680	489	361	380	248	host	gene-VC_RS02395
gene-VC_RS17520	351	464	412	458	710	507	539	671	420	host	gene-VC_RS17520
gene-VPVV882_gp57	4250	6104	5564	56411	61550	54346	126141	141823	88280	phage	gene-VPVV882_gp57
gene-VC_RS13345	241	390	298	285	373	286	306	401	264	host	fadA
gene-VC_RS17025	138	193	209	188	222	191	275	338	261	host	gene-VC_RS17025
gene-VC_RS10975	447	645	503	547	809	621	532	672	353	host	nrdR
gene-VC_RS03825	3009	4597	3655	3245	4537	3331	5309	6277	2850	host	der
gene-VC_RS05505	74	145	155	86	147	107	115	125	81	host	gene-VC_RS05505
gene-VC_RS03975	41	58	56	69	104	79	89	122	76	host	gene-VC_RS03975
gene-VC_RS06970	193	287	199	94	143	88	56	67	48	host	gene-VC_RS06970
gene-VC_RS12355	189	286	231	222	304	190	295	1581	210	host	gene-VC_RS12355
gene-VC_RS03410	646	996	919	803	1037	1007	791	852	515	host	gene-VC_RS03410
gene-VC_RS04400	194	252	190	394	380	334	432	514	343	host	truC
gene-VC_RS09080	869	1400	1217	1087	1658	1195	888	1029	650	host	lolE
gene-VC_RS12035	324	603	392	520	407	370	383	355	218	host	gene-VC_RS12035
gene-VC_RS07025	1693	2268	1913	1811	2123	1726	2605	2879	2027	host	rtxA
gene-VC_RS02500	2543	3448	2988	2447	3143	2568	2702	3041	2095	host	gene-VC_RS02500
gene-VC_RS18010	1225	1931	1568	1083	1412	1060	640	808	502	host	ppsA
gene-VC_RS05920	3077	5536	4230	4019	5629	3780	3473	4388	2653	host	yeiP
gene-VC_RS17385	394	544	516	425	508	435	385	453	298	host	gene-VC_RS17385
gene-VC_RS06350	736	1062	990	1148	1302	1007	1083	1382	903	host	pabB
gene-VC_RS15395	200	324	256	229	350	230	393	490	354	host	gene-VC_RS15395
gene-VC_RS05380	74	142	90	96	149	106	106	130	75	host	gene-VC_RS05380
gene-VC_RS00145	62	90	78	117	121	102	98	104	68	host	gene-VC_RS00145
gene-VC_RS16330	141	220	200	315	348	308	547	578	367	host	msrB
gene-VC_RS02235	593	836	714	450	702	565	558	626	451	host	rsmA
gene-VC_RS07820	164	191	151	237	297	222	305	418	244	host	rlmF
gene-VC_RS11385	5202	8010	6919	4437	7301	4478	2802	6352	2181	host	thrA
gene-VC_RS17120	121	199	189	417	450	412	1004	1064	774	host	gene-VC_RS17120
gene-VC_RS15115	661	974	937	871	1152	988	977	1147	746	host	gene-VC_RS15115
gene-VC_RS16950	1109	1864	1482	2325	3111	2265	3345	4319	2749	host	gene-VC_RS16950
gene-VC_RS06510	362	504	484	323	386	321	278	323	201	host	acnD
gene-VC_RS14975	298	442	385	335	408	346	603	712	479	host	gene-VC_RS14975
gene-VC_RS06040	2555	4515	3690	1935	2834	1984	827	937	585	host	gene-VC_RS06040
gene-VC_RS17420	156	263	214	245	339	269	331	436	214	host	gene-VC_RS17420
gene-VC_RS05040	922	1367	1131	1296	1519	2125	1628	2171	1720	host	gene-VC_RS05040
gene-VC_RS05000	1091	1487	1358	1056	1334	996	1061	1359	848	host	rsxD
gene-VPVV882_gp61	102	140	138	4954	5374	4425	6579	6691	4315	phage	gene-VPVV882_gp61
gene-VC_RS13565	176	240	210	188	257	186	261	278	182	host	gene-VC_RS13565
gene-VC_RS06490	69	106	99	118	145	125	139	166	113	host	gene-VC_RS06490
gene-VC_RS07830	94	129	136	209	266	217	247	293	195	host	gene-VC_RS07830
gene-VC_RS02125	1566	2440	2093	1653	1767	1454	1588	2762	1468	host	gene-VC_RS02125
gene-VC_RS00325	674	999	800	478	837	478	190	750	155	host	gene-VC_RS00325
gene-VC_RS04175	71	83	76	82	101	86	96	108	88	host	tcpJ
gene-VC_RS11085	4321	6721	5374	4268	4733	3635	3963	4740	3048	host	gene-VC_RS11085
gene-VC_RS04385	776	1239	912	490	1012	625	353	411	251	host	gene-VC_RS04385
gene-VC_RS03295	237	344	264	378	525	386	427	566	316	host	vcrM
gene-VC_RS15245	857	981	908	708	1009	879	936	1159	771	host	gene-VC_RS15245
gene-VC_RS10355	483	689	556	397	590	442	1082	400	276	host	gene-VC_RS10355
gene-VC_RS02050	1239	2083	1961	1232	1816	1294	650	806	553	host	gene-VC_RS02050
gene-VC_RS14150	1167	1838	1577	2282	3609	2716	3213	4039	2508	host	gene-VC_RS14150
gene-VC_RS15775	426	529	464	470	752	561	1079	1263	821	host	gene-VC_RS15775
gene-VC_RS03400	965	822	737	601	775	578	558	666	694	host	gene-VC_RS03400
gene-VC_RS15025	575	732	628	756	963	843	838	864	599	host	gene-VC_RS15025
gene-VC_RS16975	233	336	293	297	335	283	447	480	337	host	gene-VC_RS16975
gene-VC_RS02775	807	1069	4062	1244	1873	1365	861	1006	623	host	csrA
gene-VC_RS08400	456	717	584	523	655	540	727	864	580	host	gene-VC_RS08400
gene-VC_RS01285	560	863	790	603	913	662	620	623	377	host	gene-VC_RS01285
gene-VC_RS08980	499	740	652	307	489	361	355	433	322	host	gene-VC_RS08980
gene-VC_RS00320	149	205	178	100	132	84	43	45	26	host	thiS
gene-VC_RS13310	287	314	310	149	338	176	80	67	58	host	gene-VC_RS13310
gene-VC_RS16235	485	688	619	381	596	474	475	623	343	host	gene-VC_RS16235
gene-VC_RS05780	1398	2090	1873	1495	1993	1494	1731	2106	1295	host	cydC
gene-VC_RS08985	886	1290	1208	646	941	678	889	958	708	host	gene-VC_RS08985
gene-VC_RS09010	372	596	575	479	614	497	512	628	353	host	gene-VC_RS09010
gene-VC_RS03700	167	242	164	133	173	187	175	143	133	host	aceA
gene-VC_RS08130	1257	2276	1921	1434	1856	1562	2042	2426	1525	host	gene-VC_RS08130
gene-VC_RS10480	4525	6854	5910	6141	7844	6007	4717	5508	3638	host	gene-VC_RS10480
gene-VC_RS04255	441	694	549	673	828	624	725	994	555	host	nadK
gene-VC_RS04420	1146	1564	1441	1844	2298	1712	1692	2022	1289	host	pomA
gene-VC_RS06810	484	714	537	769	893	767	1123	1473	892	host	gene-VC_RS06810
gene-VC_RS04790	2524	3783	2902	1609	2241	1526	461	504	345	host	cysK
gene-VC_RS06980	3722	5920	4617	3183	3975	3001	2077	2623	1735	host	ccoN
gene-VC_RS14390	264	387	343	341	445	349	485	521	375	host	gene-VC_RS14390
gene-VC_RS05110	2087	4337	3579	1561	2349	1532	1343	5953	1051	host	gene-VC_RS05110
gene-VC_RS06850	219	302	262	307	405	319	464	477	302	host	tssI
gene-VC_RS03185	868	1132	1018	1277	1538	1287	60428	1580	1002	host	gene-VC_RS03185
gene-VC_RS14710	1765	3171	2400	2934	3902	2966	4081	5253	3307	host	rpmI
gene-VC_RS01465	1383	2211	2000	1882	2355	1935	1965	2389	1650	host	gppA
gene-VC_RS08385	200	275	286	248	358	276	284	295	209	host	gene-VC_RS08385
gene-VC_RS16500	24	36	39	20	37	26	29	41	25	host	gene-VC_RS16500
gene-VC_RS11965	492	690	582	825	1028	732	871	1084	699	host	gene-VC_RS11965
gene-VC_RS11220	111	204	140	129	208	141	237	252	152	host	gene-VC_RS11220
gene-VC_RS15655	480	564	565	812	933	783	1506	1593	1097	host	gene-VC_RS15655
gene-VC_RS09315	170	273	270	241	345	266	237	316	187	host	gene-VC_RS09315
gene-VC_RS12745	4584	7208	5574	2766	3715	2483	488	652	404	host	argB
gene-VC_RS16355	205	311	245	233	218	196	240	203	151	host	sseA
gene-VC_RS08870	1515	2309	1853	1833	2926	2113	3231	4388	2517	host	tolQ
gene-VC_RS08160	206	315	228	225	372	288	244	254	153	host	gene-VC_RS08160
gene-VC_RS15450	111	159	207	115	144	120	181	230	144	host	gene-VC_RS15450
gene-VC_RS09250	3264	5045	4071	3779	5350	3964	3133	3789	2397	host	ppiD
gene-VC_RS07300	297	423	162	161	226	144	145	196	123	host	gene-VC_RS07300
gene-VC_RS16335	465	645	573	865	1051	849	818	920	581	host	folE
gene-VC_RS05035	510	695	622	410	618	1426	1159	1164	949	host	luxU
gene-VC_RS04295	102	126	132	159	183	134	240	419	379	host	gene-VC_RS04295
gene-VC_RS08455	877	1246	1218	1295	1483	1310	1048	1095	766	host	gene-VC_RS08455
gene-VC_RS13925	314	454	347	264	339	264	138	182	121	host	tssH
gene-VC_RS07865	565	843	668	585	877	660	586	692	459	host	nspC
gene-VC_RS09905	682	1011	954	772	1066	778	924	1129	760	host	ccmB
gene-VPVV882_gp42	185	171	260	6933	6687	7421	16948	15051	11895	phage	gene-VPVV882_gp42
gene-VC_RS06185	455	728	573	603	715	544	885	1041	729	host	gene-VC_RS06185
gene-VC_RS13870	96	157	171	147	241	171	199	199	113	host	gene-VC_RS13870
gene-VC_RS12040	24856	27824	24263	20460	24806	15725	9138	10338	6264	host	gene-VC_RS12040
gene-VC_RS01175	2097	3193	2799	3727	5568	3996	3808	4530	2783	host	rfaD
gene-VC_RS10745	1366	1944	1706	3160	7931	3215	3393	4315	2850	host	rluF
gene-VC_RS16600	99	150	111	104	138	120	135	157	110	host	napF
gene-VC_RS06740	99	114	112	122	136	140	164	180	125	host	gene-VC_RS06740
gene-VC_RS05465	387	695	551	386	492	347	248	308	202	host	bioC
gene-VC_RS06280	3000	4372	4282	3835	4456	3607	5698	6758	4483	host	mdoH
gene-VC_RS01590	5212	8748	6694	7281	8709	6390	10263	12226	7588	host	nusG
gene-VC_RS10535	2702	3729	4170	3279	3470	2961	854	1090	721	host	gene-VC_RS10535
gene-VC_RS10775	705	1042	734	636	909	633	537	618	391	host	lpcA
gene-VC_RS08445	410	510	531	607	730	547	804	837	612	host	gene-VC_RS08445
gene-VC_RS04735	4306	6672	5491	6072	6812	5384	7092	8582	5420	host	leuS
gene-VC_RS12705	171	211	227	236	301	233	228	264	180	host	pilM
gene-VC_RS15330	405	620	521	503	766	586	670	777	571	host	gene-VC_RS15330
gene-VC_RS06155	195	258	229	247	364	313	525	551	337	host	gene-VC_RS06155
gene-VC_RS09850	3059	5106	4001	4033	5265	4276	6172	8104	4787	host	sodB
gene-VC_RS16085	636	905	953	713	916	746	1100	1254	832	host	gene-VC_RS16085
gene-VC_RS18200	199	278	242	272	360	292	300	350	199	host	gene-VC_RS18200
gene-VC_RS09515	1806	2718	2152	1445	1759	1518	962	1191	781	host	gene-VC_RS09515
gene-VC_RS01050	296	544	464	419	633	445	297	386	205	host	gene-VC_RS01050
gene-VC_RS11120	648	809	724	759	861	763	633	641	530	host	gene-VC_RS11120
gene-VC_RS16205	180	257	223	230	312	234	276	372	207	host	gene-VC_RS16205
gene-VC_RS17700	643	960	891	741	1026	773	712	794	447	host	gene-VC_RS17700
gene-VC_RS12370	862	1242	1162	1119	1515	9500	1226	2007	955	host	gene-VC_RS12370
gene-VC_RS18020	453	705	620	506	779	581	325	407	255	host	gene-VC_RS18020
gene-VC_RS02355	1092	1604	1275	1357	1893	1427	1141	1247	868	host	gene-VC_RS02355
gene-VC_RS07790	325	472	438	319	415	326	287	350	239	host	gene-VC_RS07790
gene-VC_RS09505	1447	2077	1896	1208	1440	1222	1223	1311	854	host	menD
gene-VC_RS01440	1246	2044	1582	676	1069	738	300	445	215	host	acs
gene-VC_RS04545	687	934	796	757	989	781	792	946	617	host	vexH
gene-VC_RS08150	581	987	730	531	618	438	284	312	204	host	gene-VC_RS08150
gene-VC_RS08005	416	485	448	537	630	507	1167	1272	889	host	mgtE
gene-VC_RS08775	170	244	230	244	328	227	296	370	290	host	gene-VC_RS08775
gene-VC_RS10665	694	987	943	1650	2251	1769	1240	1594	883	host	flgP
gene-VC_RS17575	74	78	80	77	121	74	131	116	91	host	gene-VC_RS17575
