Geneid	5_R1	5_R2	15_R1	15_R2	35_R1	35_R2	Entity	Symbol
gene-PA2604	30	33	16	6	5	14	host	gene-PA2604
gene-PA2457	9	6	0	6	2	5	host	gene-PA2457
gene-PA4335	2	4	0	4	2	2	host	gene-PA4335
gene-PA4760	23	18	5	11	2	11	host	dnaJ
gene-PA5543	3	2	2	3	1	9	host	gene-PA5543
gene-PA3595	11	8	4	9	0	5	host	gene-PA3595
gene-PHIKZ295	10	7	42	27	6	84	phage	gene-PHIKZ295
gene-PA2388	12	19	7	8	1	5	host	fpvR
gene-PA2664	3	5	3	3	0	4	host	fhp
gene-PA2521	11	4	4	5	2	8	host	czcB
gene-PA1519	3	10	3	6	1	6	host	gene-PA1519
gene-PA1930	11	18	7	8	2	9	host	gene-PA1930
gene-PA4853	18	13	6	5	0	2	host	fis
gene-PA2091	7	6	1	6	1	4	host	gene-PA2091
gene-PA4252	109	93	29	15	7	9	host	rplX
gene-PA4851	36	26	8	19	7	12	host	gene-PA4851
gene-PA2462	157	115	32	63	18	61	host	gene-PA2462
gene-PA3754	13	12	8	4	1	3	host	gene-PA3754
gene-PA2202	3	3	0	2	0	1	host	gene-PA2202
gene-PA0060	4	5	1	3	2	3	host	gene-PA0060
gene-PA4571	16	7	3	9	2	8	host	gene-PA4571
gene-PA0432	81	63	31	21	8	28	host	sahH
gene-PA4873	25	21	3	7	2	9	host	gene-PA4873
gene-PA2362	3	2	1	3	0	2	host	gene-PA2362
gene-PA3089a	10	2	2	1	0	2	host	gene-PA3089a
gene-PHIKZ172	30	35	160	95	11	104	phage	gene-PHIKZ172
gene-PA4842	26	23	18	15	6	8	host	gene-PA4842
gene-PA4368	8	5	2	6	2	6	host	gene-PA4368
gene-PA5171	19	22	20	4	6	9	host	arcA
gene-PA1523	19	12	4	8	2	9	host	xdhB
gene-PA2356	7	7	1	1	1	3	host	msuD
gene-PA4217	15	9	1	6	2	8	host	phzS
gene-PA3767	10	4	5	7	2	7	host	gene-PA3767
gene-PA1726	21	9	6	8	1	11	host	bglX
gene-PA3898	9	4	3	3	2	3	host	gene-PA3898
gene-PA3061	6	3	3	4	0	7	host	pelD
gene-PA4494	22	13	6	6	3	7	host	roxS
gene-PA4882	7	6	1	7	3	3	host	gene-PA4882
gene-PA4808	16	8	4	11	3	7	host	selA
gene-PA0926	2	8	1	3	1	0	host	gene-PA0926
gene-PA4380	14	10	0	7	2	10	host	gene-PA4380
gene-PA2098	2	6	1	0	0	2	host	gene-PA2098
gene-PA4731	7	4	5	4	1	2	host	panD
gene-PA3969	16	10	0	9	2	2	host	gene-PA3969
gene-PA3921	26	23	6	24	0	11	host	gene-PA3921
gene-PA0686	2	6	1	2	4	9	host	gene-PA0686
gene-PA4626	12	11	4	4	0	5	host	hprA
gene-PA1592	14	14	11	17	13	10	host	gene-PA1592
gene-PA1970	6	6	1	2	1	1	host	gene-PA1970
gene-PA1199	33	23	11	12	6	4	host	gene-PA1199
gene-PA1803	165	167	87	71	23	34	host	lon
gene-PA4250	102	71	12	20	2	15	host	rpsN
gene-PA5389	9	8	1	6	4	9	host	cdhR
gene-PA3266	303	222	226	112	29	39	host	capB
gene-PA1246	17	20	4	13	0	5	host	aprD
gene-PA0487	13	20	2	9	2	7	host	gene-PA0487
gene-PA2724	6	3	0	2	1	5	host	gene-PA2724
gene-PA2890	6	3	1	4	0	4	host	atuE
gene-PA1345	21	12	3	4	2	4	host	gene-PA1345
gene-PA2969	33	20	7	10	3	7	host	plsX
gene-PA0511	10	12	1	9	0	6	host	nirJ
gene-PA5138	10	10	1	11	3	3	host	gene-PA5138
gene-PA4072	20	17	5	15	1	11	host	gene-PA4072
gene-PHIKZ_p12	7	4	39	12	3	55	phage	gene-PHIKZ_p12
gene-PA3084	14	12	5	6	0	4	host	gene-PA3084
gene-PA3591	3	2	0	5	0	0	host	gene-PA3591
gene-PA1664	0	1	1	1	0	0	host	gene-PA1664
gene-PA4220	3	2	1	2	1	3	host	gene-PA4220
gene-PA2629	36	26	10	22	7	12	host	purB
gene-PA1075	4	7	2	300	5	2	host	gene-PA1075
gene-PA1711	8	8	0	0	0	1	host	gene-PA1711
gene-PA1820	11	10	6	9	2	7	host	nhaB
gene-PA1941	20	21	5	14	2	9	host	gene-PA1941
gene-PHIKZ_t03	15	13	38	14	8	69	phage	gene-PHIKZ_t03
gene-PA0576	157	139	90	85	26	46	host	rpoD
gene-PA0527.1	5304	4764	1626	1093	144	201	host	rsmY
gene-PA4564	13	15	3	2	0	1	host	gene-PA4564
gene-PA2332	8	5	3	2	0	5	host	gene-PA2332
gene-PA0291	46	32	17	17	11	7	host	oprE
gene-PHIKZ096	15	24	316	160	214	838	phage	gene-PHIKZ096
gene-PA1032	34	25	12	18	6	9	host	quiP
gene-PA1663	5	7	0	4	1	6	host	gene-PA1663
gene-PA2507	7	5	2	5	0	4	host	catA
gene-PA2537	11	6	1	3	0	2	host	gene-PA2537
gene-PA0714.1	64	56	100	57	15	37	host	phrD
gene-PA0626	10	6	1	3	1	3	host	gene-PA0626
gene-PA5248	26	23	9	11	2	15	host	gene-PA5248
gene-PA2267	5	12	4	1	1	3	host	gene-PA2267
gene-PA4161	8	4	1	9	1	6	host	fepG
gene-PA3608	4	11	7	6	0	6	host	potB
gene-PA2223	11	6	1	5	1	9	host	gene-PA2223
gene-PA2635	15	5	3	6	0	8	host	gene-PA2635
gene-PA0976.1	434	384	273	104	34	56	host	gene-PA0976.1
gene-PA1508	0	1	2	0	0	0	host	gene-PA1508
gene-PA0164	23	12	2	8	5	8	host	gene-PA0164
gene-PA2182	1	1	0	1	0	0	host	gene-PA2182
gene-PA0195.1	6	4	1	2	0	2	host	pntAB
gene-PHIKZ169	29	29	19	5	52	288	phage	gene-PHIKZ169
gene-PA4522	4	4	1	4	2	5	host	ampD
gene-PA0050	3	2	0	3	0	1	host	gene-PA0050
gene-PA1118	12	3	2	4	0	10	host	gene-PA1118
gene-PHIKZ_p38	97	91	139	90	7	78	phage	gene-PHIKZ_p38
gene-PA4690.4	328	238	279	51	15	13	host	gene-PA4690.4
gene-PA3209	4	3	2	6	1	2	host	gene-PA3209
gene-PA4483	48	35	17	19	8	9	host	gatA
gene-PA2583.1	320	288	117	44	19	21	host	gene-PA2583.1
gene-PA2717	5	7	1	1	1	6	host	cpo
gene-PA0355	5	4	5	1	0	4	host	pfpI
gene-PHIKZ186	344	290	1349	740	63	193	phage	gene-PHIKZ186
gene-PA2881	4	6	2	4	0	2	host	gene-PA2881
gene-PA2764	6	1	0	5	2	5	host	gene-PA2764
gene-PHIKZ011	110	103	56	33	7	47	phage	gene-PHIKZ011
gene-PA4532	8	4	1	0	1	2	host	gene-PA4532
gene-PA5560	176	122	49	48	17	28	host	atpB
gene-PA4581.1	0	0	3	0	0	1	host	gene-PA4581.1
gene-PA4191	8	13	2	5	1	10	host	gene-PA4191
gene-PA1701	6	4	0	0	0	1	host	gene-PA1701
gene-PA4913	10	9	0	13	3	11	host	gene-PA4913
gene-PA0175	17	17	3	12	1	8	host	gene-PA0175
gene-PA0955	23	22	10	3	1	4	host	gene-PA0955
gene-PA2946	12	6	1	3	2	6	host	gene-PA2946
gene-PA3474	4	5	2	7	2	2	host	gene-PA3474
gene-PA0029	8	13	1	6	2	12	host	gene-PA0029
gene-PA4613	5	13	1	6	0	6	host	katB
gene-PA0969	27	202	3	5	4	6	host	tolQ
gene-PA4888	21	16	6	11	2	7	host	desB
gene-PA1995	7	2	2	6	0	1	host	gene-PA1995
gene-PA1099	20	17	3	9	3	3	host	fleR
gene-PA4915	14	13	6	18	3	11	host	gene-PA4915
gene-PA3193	14	13	5	9	4	1	host	glk
gene-PA0092	5	5	0	5	0	1	host	gene-PA0092
gene-PA4507	8	10	3	6	4	2	host	gene-PA4507
gene-PA3680	5	4	5	7	1	5	host	gene-PA3680
gene-PA4127	10	10	2	8	0	58	host	hpcG
gene-PA0152	8	8	7	5	2	8	host	pcaQ
gene-PA0028	6	4	3	6	1	6	host	gene-PA0028
gene-PHIKZ_p46	2	5	156	86	65	199	phage	gene-PHIKZ_p46
gene-PA5231	26	22	7	16	3	11	host	gene-PA5231
gene-PA0874	34982	3	1	0	0	1	host	gene-PA0874
gene-PA5034	20	17	7	11	4	9	host	hemE
gene-PA0901	19	19	9	9	1	6	host	aruE
gene-PA5529	35	27	15	18	6	25	host	gene-PA5529
gene-PA1143	1	1	1	2	1	1	host	gene-PA1143
gene-PA1878	4	2	0	4	1	2	host	gene-PA1878
gene-PA1921	1	4	1	0	0	2	host	gene-PA1921
gene-PA3888	524	5	7	2	1	9	host	gene-PA3888
gene-PA3684	9	9	1	4	2	1	host	gene-PA3684
gene-PA0393	13	15	6	11	3	5	host	proC
gene-PA2863	5	4	1	2	1	2	host	lipH
gene-PA3941	9	6	0	8	1	3	host	gene-PA3941
gene-PA0861	24	18	8	15	3	196	host	gene-PA0861
gene-PA4496	19	13	8	12	2	113	host	gene-PA4496
gene-PA1272	16	14	4	7	0	8	host	cobO
gene-PA3582	26	22	11	17	4	9	host	glpK
gene-PA4921	8	1	9	6	3	5	host	gene-PA4921
gene-PA2231	24	19	3	8	4	9	host	pslA
gene-PA5048	25	10	8	3	3	3	host	gene-PA5048
gene-PA0210	4	2	0	3	0	2	host	mdcC
gene-PHIKZ066	10	12	564	341	117	454	phage	gene-PHIKZ066
gene-PHIKZ276	44	47	80	55	11	122	phage	gene-PHIKZ276
gene-PHIKZ143	3	2	43	25	74	280	phage	gene-PHIKZ143
gene-PA0497	11	8	5	7	3	11	host	gene-PA0497
gene-PA0701	7	2	1	1	0	2	host	gene-PA0701
gene-PA1871	10	9	3	9	2	8	host	lasA
gene-PA0952	11	6	5	1	0	2	host	gene-PA0952
gene-PA5164	18	8	6	5	2	10	host	rmlC
gene-PA1886	12	20	5	11	1	8	host	polB
gene-PA3878	29	19	4	17	2	13	host	narX
gene-PA4594	2	2	0	1	1	2	host	gene-PA4594
gene-PA0236	16	8	1	12	0	8	host	gene-PA0236
gene-PA1462	26	14	12	13	2	4	host	gene-PA1462
gene-PA3585	5	5	2	5	3	3	host	glpM
gene-PHIKZ_p57	54	28	342	203	19	165	phage	gene-PHIKZ_p57
gene-PA0228	9	10	5	5	3	6	host	pcaF
gene-PA2730	16	23	8	6	1	2	host	gene-PA2730
gene-PA1311	6	4	1	7	1	4	host	phnX
gene-PA2285	8	10	1	7	3	2	host	gene-PA2285
gene-PA3478	10	7	7	12	1	10	host	rhlB
gene-PA2255	6	6	0	3	1	2	host	pvcB
gene-PA0325	9	14	8	11	1	10	host	gene-PA0325
gene-PA3202	6	5	4	6	1	3	host	gene-PA3202
gene-PA3005	11	11	5	5	2	5	host	nagZ
gene-PA1513	7	4	4	5	1	7	host	gene-PA1513
gene-PA3362	12	2	2	1	0	5	host	gene-PA3362
gene-PA3409	4	9	2	10	0	6	host	gene-PA3409
gene-PA0138	12	6	2	6	0	6	host	gene-PA0138
gene-PA1821	28	23	8	6	6	4	host	gene-PA1821
gene-PA2532	4	5	5	1	2	3	host	tpx
gene-PA2650	4	2	3	3	4	3	host	gene-PA2650
gene-PA4780	18	15	3	6	0	6	host	gene-PA4780
gene-PA1709	46	33	4	13	2	5	host	popD
gene-PA2157	12	9	9	10	9	13	host	gene-PA2157
gene-PHIKZ_p11	2	3	20	11	7	37	phage	gene-PHIKZ_p11
gene-PA5150	15	15	12	13	3	7	host	gene-PA5150
gene-PA0855	9	11	4	3	2	4	host	gene-PA0855
gene-PA1067	3	3	2	5	0	2	host	gene-PA1067
gene-PA2835	19	10	2	12	2	11	host	gene-PA2835
gene-PA1807	11	13	2	6	1	4	host	gene-PA1807
gene-PA1088	13	5	2	8	0	4	host	gene-PA1088
gene-PA1136	8	5	1	3	0	4	host	gene-PA1136
gene-PA0328	10	13	9	17	2	15	host	gene-PA0328
gene-PA1492	2	2	1	0	0	3	host	gene-PA1492
gene-PA3343	10	17	2	3	1	10	host	gene-PA3343
gene-PA3000	12	22	5	8	2	14	host	aroP1
gene-PA3860	16	9	2	3	1	131	host	gene-PA3860
gene-PA4927	13	14	3	12	5	14	host	gene-PA4927
gene-PA1924	4	1	1	1	0	1	host	gene-PA1924
gene-PA5454	11	12	7	6	3	10	host	rmd
gene-PA0190	12	10	5	7	0	9	host	gene-PA0190
gene-PA2361	16	16	8	11	0	14	host	gene-PA2361
gene-PA4399	8	9	3	5	2	2	host	gene-PA4399
gene-PA0944	15	10	1	2	2	7	host	purN
gene-PA1675	8	9	1	3	1	4	host	gene-PA1675
gene-PA2640	14	12	4	0	1	3	host	nuoE
gene-PA5128	36	35	9	12	2	6	host	secB
gene-PA0359	12	9	2	3	1	0	host	gene-PA0359
gene-PA0818	2	3	0	2	1	3	host	gene-PA0818
gene-PA3929	20	5	3	6	0	11	host	cioB
gene-PA4188	4	4	1	4	0	4	host	gene-PA4188
gene-PA4502	14	12	4	8	4	14	host	gene-PA4502
gene-PA2812	11	5	0	11	4	10	host	gene-PA2812
gene-PA0255	10	15	4	5	1	5	host	gene-PA0255
gene-PA0542	10	5	4	6	4	5	host	gene-PA0542
gene-PA0233	11	7	5	7	4	4	host	gene-PA0233
gene-PA0596	8	8	2	3	7	6	host	gene-PA0596
gene-PA3809	35	22	10	12	4	2	host	fdx2
gene-PA4436	8	11	1	7	7	6	host	gene-PA4436
gene-PA0200	5	8	2	4	0	1	host	gene-PA0200
gene-PA0756	12	5	1	4	1	0	host	gene-PA0756
gene-PA1567	8	8	3	2	1	5	host	gene-PA1567
gene-PA1643	12	7	2	8	4	7	host	gene-PA1643
gene-PA1400	13	15	3	6	0	7	host	gene-PA1400
gene-PA0084	25	29	17	14	6	17	host	gene-PA0084
gene-PA0673	0	8	1	2	2	2479	host	gene-PA0673
gene-PA0782	75	62	27	32	6	1697	host	putA
gene-PA1545	11	5	4	11	1	5	host	gene-PA1545
gene-PA0872	29	17	20	15	9	9	host	phhA
gene-PA5549	32	21	11	11	4	14	host	glmS
gene-PHIKZ134	22	20	419	219	303	1077	phage	gene-PHIKZ134
gene-PA4852	97	56	32	43	4	8	host	gene-PA4852
gene-PA3134	33	20	13	18	6	12	host	gltX
gene-PA5457	11	10	1	6	1	4	host	gene-PA5457
gene-PA2195	11	11	0	3	2	6	host	hcnC
gene-PA2367	4	2	2	2	2	2	host	gene-PA2367
gene-PA2741	237	221	77	68	22	43	host	rplT
gene-PA4956	18	15	6	5	4	93	host	rhdA
gene-PHIKZ_p65	1	7	48	29	1	43	phage	gene-PHIKZ_p65
gene-PA5264	20	15	5	15	5	12	host	gene-PA5264
gene-PA3400	8	7	2	11	1	4	host	gene-PA3400
gene-PA2198	0	1	0	2	3	3	host	gene-PA2198
gene-PA4592	10	10	4	11	2	14	host	gene-PA4592
gene-PA5569	1876	80	23	32	10	10	host	rnpA
gene-PA0715	38	24	13	12	4	20	host	gene-PA0715
gene-PA4421.1	16028	17102	9319	12601	1936	1349	host	rnpB
gene-PA0566	8	4	3	4	1	4	host	gene-PA0566
gene-PA5177	14	9	3	5	1	11	host	gene-PA5177
gene-PA4686	5271	361	11	17	7	25	host	gene-PA4686
gene-PA0418	21	8	3	16	1	6	host	gene-PA0418
gene-PHIKZ049	73	51	262	141	58	248	phage	gene-PHIKZ049
gene-PHIKZ037	103	98	259	148	30	176	phage	gene-PHIKZ037
gene-PA0004	110	82	30	50	27	46	host	gyrB
gene-PA3732	21	12	8	7	5	6	host	gene-PA3732
gene-PA2002	7	11	4	7	2	4	host	gene-PA2002
gene-PA2778	1	7	0	0	0	4	host	gene-PA2778
gene-PA4084	35	23	5	16	3	26	host	cupB3
gene-PA1264	6	3	1	3	0	3	host	gene-PA1264
gene-PA3670	10	11	7	8	1	8	host	gene-PA3670
gene-PA0472	5	7	1	4	3	1	host	gene-PA0472
gene-PA4525	407	379	275	106	7	16	host	pilA
gene-PA5299	15	18	4	10	2	16	host	gene-PA5299
gene-PA0922	11	8	5	6	2	3	host	gene-PA0922
gene-PA1490	7	10	1	2	2	1	host	gene-PA1490
gene-PA3445	15	8	2	8	0	2	host	gene-PA3445
gene-PA1953	4	6	4	7	1	2	host	gene-PA1953
gene-PA3245	25	24	6	9	1	3	host	minE
gene-PA0080	8	5	1	3	2	6	host	gene-PA0080
gene-PA5225	7	8	7	7	1	3	host	gene-PA5225
gene-PA2694	2	3	0	1	0	0	host	gene-PA2694
gene-PA3882	8	2	0	6	2	2	host	gene-PA3882
gene-PA1180	18	21	9	11	1	11	host	phoQ
gene-PA4893	10	6	1	5	2	5	host	ureG
gene-PA4215	4	4	2	6	0	3	host	phzF1
gene-PA2262	5	9	6	5	2	11	host	gene-PA2262
gene-PA4169	5	5	1	3	1	7	host	gene-PA4169
gene-PA5562	30	22	8	10	4	8	host	spoOJ
gene-PA0612	1	0	0	0	0	0	host	ptrB
gene-PA2874	9	7	3	4	1	4	host	gene-PA2874
gene-PA3371	0	1	1	1	2	0	host	gene-PA3371
gene-PA4767	15	10	3	4	4	6	host	gene-PA4767
gene-PA1932	8	3	1	3	5	4	host	gene-PA1932
gene-PA3071	8	6	4	5	0	7	host	gene-PA3071
gene-PA4895	5	6	0	6	0	8	host	gene-PA4895
gene-PA4566	13649	18	10	9	3	1660	host	obg
gene-PA3584	70	61	38	32	20	23	host	glpD
gene-PA1355	2	2	1	1	0	2	host	gene-PA1355
gene-PA2581	5	11	1	6	1	6	host	gene-PA2581
gene-PA3358	15	8	1	4	0	7	host	gene-PA3358
gene-PA5431	12	10	7	11	5	11	host	gene-PA5431
gene-PA5067	13	6	5	3	6	1	host	hisE
gene-PA5344	33	22	9	13	3	14	host	oxyR
gene-PA0775	15	14	7	12	4	5	host	gene-PA0775
gene-PA1572	8	9	7	6	2	2	host	gene-PA1572
gene-PA1086	34	22	7	12	4	16	host	flgK
gene-PHIKZ129	32	57	782	402	317	1069	phage	gene-PHIKZ129
gene-PA1185	5	2	2	6	0	7	host	gene-PA1185
gene-PA0120	15	5	5	5	0	6	host	gene-PA0120
gene-PA4872	12	8	7	7	1	9	host	gene-PA4872
gene-PA0284	8	8	1	4	0	0	host	gene-PA0284
gene-PA1103	23	28	2	5	0	3	host	gene-PA1103
gene-PA1177	0	3	2	2	0	1	host	napE
gene-PA3504	8	8	1	11	5	5	host	gene-PA3504
gene-PA2166	1	4	0	0	0	0	host	gene-PA2166
gene-PA5042	12	14	2	3	1	4	host	pilO
gene-PHIKZ097	45	49	2053	1007	1485	3795	phage	gene-PHIKZ097
gene-PA2970	128	107	35	33	8	11	host	rpmF
gene-PA4476	48	21	7	27	9	24	host	gene-PA4476
gene-PHIKZ048	38	25	67	59	12	73	phage	gene-PHIKZ048
gene-PA1069	19	15	9	13	4	11	host	gene-PA1069
gene-PA3842	27	13	0	5	1	4	host	gene-PA3842
gene-PA4737	11	11	1	2	1	1	host	gene-PA4737
gene-PA3985	11	7	1	0	1	3	host	gene-PA3985
gene-PA5157	9	3	2	7	0	4	host	gene-PA5157
gene-PA3113	24	6	5	7	0	6	host	trpF
gene-PA3563	11	9	2	3	1	7	host	fruR
gene-PA2205	6	5	0	4	0	2	host	gene-PA2205
gene-PA2931	7	5	0	8	1	3	host	cifR
gene-PA0919	20	13	2	6	4	7	host	gene-PA0919
gene-PA5307	43	27	11	20	9	17	host	gene-PA5307
gene-PA2850	9	6	0	3	0	4	host	ohr
gene-PA3812	14	9	4	2	3	3	host	iscA
gene-PA0250	9	6	5	6	0	6	host	gene-PA0250
gene-PA3863	6	9	2	5	0	6	host	dauA
gene-PA3908	6	12	0	6	1	7	host	gene-PA3908
gene-PA0298	24	24	4	7	8	13	host	spuB
gene-PA0466	2	2	0	0	1	2	host	gene-PA0466
gene-PA2173	2	1	0	0	0	3	host	gene-PA2173
gene-PA0323	11	16	4	6	2	12	host	gene-PA0323
gene-PA4417	42	26	16	16	8	14	host	murE
gene-PA0639	5	5	2	2	0	6	host	gene-PA0639
gene-PA4310	15	19	13	17	22	134	host	pctB
gene-PA3554	27	16	14	11	3	10	host	arnA
gene-PA4168	30	26	13	21	2	26	host	fpvB
gene-PA1593	8	7	3	2	2	1	host	gene-PA1593
gene-PA4614	24	20	10	7	3	0	host	mscL
gene-PA0385	11	8	3	6	1	6	host	gene-PA0385
gene-PA0342	31	24	10	15	3	8	host	thyA
gene-PA0314	18	8	7	4	1	5	host	gene-PA0314
gene-PA3720	9	14	2	4	1	2	host	gene-PA3720
gene-PA1842	3	7	0	3	1	4	host	gene-PA1842
gene-PA0557	5	4	0	4	1	3	host	gene-PA0557
gene-PA4147	17	13	7	12	5	8	host	acoR
gene-PA0964	57	371	24	19	7	9	host	pmpR
gene-PA4678	2	7	1	4	1	1	host	rimI
gene-PA4394	17	12	5	5	2	5	host	gene-PA4394
gene-PA2179	6	4	0	5	0	1	host	gene-PA2179
gene-PA2343	10	4	0	6	2	9	host	mtlY
gene-PA3953	5	6	1	2	1	3	host	gene-PA3953
gene-PA4810	15	13	5	7	3	13	host	fdnI
gene-PA2756	7	11	6	11	3	8	host	gene-PA2756
gene-PA5054	29	24	10	14	5	11	host	hslU
gene-PA2736.1	409	381	109	148	32	47	host	gene-PA2736.1
gene-PA3963	8	7	5	4	4	4	host	gene-PA3963
gene-PA3429	9	10	3	5	2	2	host	gene-PA3429
gene-PA0607	5	10	2	5	2	8	host	rpe
gene-PA4509	4	4	2	3	3	3	host	gene-PA4509
gene-PA0554	12	10	6	8	3	4	host	gene-PA0554
gene-PA4779	5	6	3	6	0	8	host	gene-PA4779
gene-PA4770	20	16	10	8	3	12	host	lldP
gene-PA4230	3	4	0	0	0	2	host	pchB
gene-PA5259	15	16	1	4	4	6	host	hemD
gene-PA0191	20	13	3	5	2	2	host	gene-PA0191
gene-PA2909	2	2	1	2	2	4	host	gene-PA2909
gene-PA2411	6	3	2	3	1	2	host	gene-PA2411
gene-PA2647	25	28	8	8	6	8	host	nuoL
gene-PA0527	5	7	3	1	2	8	host	dnr
gene-PA2227	12	4	2	3	1	8	host	vqsM
gene-PA4043	12	8	2	7	1	2	host	ispA
gene-PA1238	11	4	3	4	0	4	host	gene-PA1238
gene-PA3163	18	12	2	2	0	3	host	cmk
gene-PA4798	11	6	4	9	2	5	host	gene-PA4798
gene-PA0032a	12	9	1	3	2	3	host	gene-PA0032a
gene-PA4211	3	5	0	2	0	2	host	phzB1
gene-PA0744	5	4	0	5	0	12	host	gene-PA0744
gene-PA2539	12	7	1	4	2	8	host	gene-PA2539
gene-PA4836	2	4	3	8	1	5	host	gene-PA4836
gene-PA0304	14	14	6	14	0	16	host	spuH
gene-PA4800	11	5	1	11	1	6	host	gene-PA4800
gene-PA0074	39	32	18	16	6	19	host	ppkA
gene-PA3307	8	7	2	6	0	0	host	gene-PA3307
gene-PA0693	8	6	3	3	2	101	host	exbB2
gene-PA1214	10	9	1	3	0	6	host	gene-PA1214
gene-PA4135	9	10	0	3	1	4	host	gene-PA4135
gene-PA1385	7	4	1	4	1	6	host	gene-PA1385
gene-PA4036	21	26	7	21	3	57	host	gene-PA4036
gene-PA2696	3	7	2	2	1	1	host	gene-PA2696
gene-PA4894	3	3	2	6	2	4	host	gene-PA4894
gene-PA2750	3	2	0	1	0	0	host	gene-PA2750
gene-PA0757	10	14	1	4	0	4	host	gene-PA0757
gene-PA3555	4	3	2	5	0	0	host	arnD
gene-PA3540	8	9	4	7	2	5	host	algD
gene-PA2251	6	4	1	4	0	3	host	gene-PA2251
gene-PA3487	26	30	9	15	5	15	host	pldA
gene-PA2329	10	3	2	4	1	3	host	gene-PA2329
gene-PA1338	6	8	2	8	2	4	host	ggt
gene-PA2541	6	4	4	2	0	3	host	gene-PA2541
gene-PA4094	13	8	5	2416	2	2	host	gene-PA4094
gene-PA0276	10	8	3	9	1	1	host	gene-PA0276
gene-PA1483	14	21	2	6	2	6	host	cycH
gene-PA0114	13	14	7	18	2	10	host	senC
gene-PA3027	9	5	4	4	1	12	host	gene-PA3027
gene-PA2414	16	11	3	12	1	10	host	gene-PA2414
gene-PA3516	9	15	6	3	0	7	host	gene-PA3516
gene-PA3765	6	3	0	6	1	1	host	gene-PA3765
gene-PA0278	10	9	0	6	1	7	host	gene-PA0278
gene-PA3814	41	34	10	28	11	19	host	iscS
gene-PA1571	14	13	12	11	2	2	host	gene-PA1571
gene-PA4553	3	6	1	10	0	3	host	pilX
gene-PA2627	7	11	4	4	1	4	host	gene-PA2627
gene-PA3783	10	3	2	4	2	6	host	gene-PA3783
gene-PA4438	53	44	18	17	4	4	host	gene-PA4438
gene-PA2643	21	14	7	9	1	6	host	nuoH
gene-PA2760	49	38	18	12	5	12	host	gene-PA2760
gene-PA2107	1	2	1	2	1	2	host	gene-PA2107
gene-PA5494	6	7	2	2	3	0	host	gene-PA5494
gene-PA5070	19	19	5	3	1	6	host	tatC
gene-PA4333	31	27	11	17	5	13	host	gene-PA4333
gene-PA1372	30	24	16	9	7	17	host	gene-PA1372
gene-PHIKZ197	3	5	44	25	7	62	phage	gene-PHIKZ197
gene-PA0064	17	12	6	2	0	6	host	gene-PA0064
gene-PA4541.2	98	75	24	24	3	10	host	gene-PA4541.2
gene-PA5151	3	5	0	1	2	3	host	gene-PA5151
gene-PHIKZ127	9	5	32	24	82	315	phage	gene-PHIKZ127
gene-PA5063	36	22	17	16	7	4	host	ubiE
gene-PA2848	13	11	1	4	1	2	host	gene-PA2848
gene-PA1986	6	2	7	0	1	5	host	pqqB
gene-PA2964	14	12	3	4	2	0	host	pabC
gene-PHIKZ095	33	27	1345	660	819	2132	phage	gene-PHIKZ095
gene-PA0539	4	10	0	3	2	6	host	gene-PA0539
gene-PA4524.1	1157	978	245	160	23	9	host	gene-PA4524.1
gene-PA4746	31	28	17	17	2	5	host	gene-PA4746
gene-PA3873	7	7	0	1	0	2	host	narJ
gene-PA1776	42	30	19	12	4	7	host	sigX
gene-PA1851	13	5	5	4	2	10	host	gene-PA1851
gene-PA0445	20	10	4	9	0	6	host	gene-PA0445
gene-PA1237	8	10	1	4	1	2	host	gene-PA1237
gene-PA4323	13	11	6	4	1	10	host	gene-PA4323
gene-PA3225	7	6	6	1	3	1	host	gene-PA3225
gene-PA2827	16	12	5	0	1	0	host	gene-PA2827
gene-PA5367	14	21	10	12	4	28	host	pstA
gene-PA4260	187	161	32	35	17	27	host	rplB
gene-PA4778	9	9	11	4	1	2	host	cueR
gene-PA4102	18	9	5	3	4	6	host	bfmS
gene-PA3663	6	4	2	5	1	1	host	gene-PA3663
gene-PA3029	5	3	4	3	0	4	host	moaB2
gene-PHIKZ_p70	51	32	450	241	25	115	phage	gene-PHIKZ_p70
gene-PA0590	21	8	4	6	1	4	host	apaH
gene-PA0221	13	12	4	12	1	12	host	gene-PA0221
gene-PA4132	20	22	7	10	2	11	host	gene-PA4132
gene-PA2497	3	13	4	5	1	7	host	gene-PA2497
gene-PA1979	1	1	2	1	1	1	host	eraS
gene-PA5220	8	5	2	6	4	7	host	gene-PA5220
gene-PA5464	31	17	5	16	2	16	host	gene-PA5464
gene-PA4746.2	4759	2792	312	434	43	21	host	gene-PA4746.2
gene-PA0863	5	5	0	1	1	8	host	gene-PA0863
gene-PA1459	11	11	2	7	2	1	host	gene-PA1459
gene-PHIKZ029	23	49	144	93	1549	4134	phage	gene-PHIKZ029
gene-PA1297	8	7	3	7	0	5	host	gene-PA1297
gene-PA1717	23	14	4	6	2	3	host	pscD
gene-PA1542	3	1	0	4	1	5	host	gene-PA1542
gene-PA1171	10	5	0	7	2	4	host	gene-PA1171
gene-PHIKZ168	0	7	135	82	11	93	phage	gene-PHIKZ168
gene-PA4398	23	12	9	11	5	19	host	gene-PA4398
gene-PA2282	1	3	2	1	0	1	host	gene-PA2282
gene-PA0350	9	9	2	3	0	9	host	folA
gene-PA3150	35	37	9	15	3	4	host	wbpG
