Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol
gene-b4429	376	289	390	467	321	290	302	348	159	165	170	178	host	sokB
gene-b0945	1722	1352	939	824	606	571	1378	1225	831	798	518	598	host	pyrD
gene-b2688	12420	12679	8946	9335	8302	10541	6497	6804	3340	3634	3437	3753	host	gshA
gene-b0544	38	54	60	87	53	74	46	43	21	28	19	31	host	ybcK
gene-b0698	35	41	19	40	17	20	37	42	32	12	27	77	host	kdpA
gene-b3594	206	254	165	338	131	201	212	208	65	46	71	101	host	yibA
gene-b2689	1469	1433	1216	1536	1034	1379	1141	1170	394	489	407	521	host	yqaA
gene-b3034	1631	1664	1131	1520	1007	1253	850	989	435	539	489	687	host	nudF
gene-b3864	2076	3387	1521	2381	2171	1487	1086	1157	743	902	5827	909	host	spf
gene-b3973	3559	3263	2695	2777	2555	3292	2052	2187	1037	1162	867	989	host	birA
gene-b1713	28611	26052	20165	21399	25052	30599	20026	21636	9422	10483	7438	8935	host	pheT
gene-b0085	10387	10651	6932	7146	7237	9354	4800	5299	2604	3322	2613	3058	host	murE
gene-b4818	529	709	551	910	334	438	600	645	154	178	189	161	host	yoeJ
gene-b1795	6639	7992	4919	9747	3639	5494	4245	4493	996	1110	1781	1820	host	yeaQ
gene-b3340	370272	306634	267547	209103	344720	345832	265581	285635	141338	160039	78259	106737	host	fusA
gene-b0859	998	1117	1132	1425	1192	1577	784	920	333	395	201	355	host	rlmC
gene-b0551	24	22	21	40	13	17	27	24	11	9	13	12	host	quuD
gene-b2159	1069	1077	790	754	710	795	513	579	290	363	302	460	host	nfo
gene-b3619	7802	7330	5006	5034	5373	4937	9924	3923	2456	2616	2105	2737	host	rfaD
gene-b0987	36	57	64	102	72	77	50	79	22	24	13	35	host	gfcA
gene-b2486	88	88	65	77	60	84	76	56	42	29	32	74	host	hyfF
gene-b1847	7434	7446	5074	6705	4809	7322	4246	5034	1533	1821	1746	1884	host	yebF
gene-b4485	119	124	63	90	76	81	70	82	47	32	57	154	host	ytfR
gene-b1836	672	850	709	1234	588	730	642	738	227	253	177	381	host	yebV
gene-b1375	19	26	28	63	21	34	37	34	10	12	11	14	host	ynaE
gene-b0036	80	80	92	98	89	107	43	41	57	51	30	62	host	caiD
gene-b0631	336	453	385	610	272	368	195	310	84	119	114	299	host	ybeD
gene-b1331	694	803	428	490	436	498	424	436	250	310	204	406	host	insH4
gene-b2126	283	368	206	325	164	321	214	317	122	88	80	127	host	btsS
gene-b1669	77	70	55	80	31	40	29	32	19	16	21	66	host	ydhT
gene-b0379	67	90	58	86	58	73	53	64	36	17	23	36	host	yaiY
gene-b0361	165	182	101	148	104	142	99	78	58	57	65	172	host	insD1
gene-b2488	51	58	21	35	22	29	21	19	25	12	17	34	host	hyfH
gene-b3764	10425	9426	8733	10831	8489	9301	10575	9601	3426	3497	2794	2237	host	maoP
gene-b3804	2342	2496	1614	1935	1379	1531	1202	1181	650	720	742	928	host	hemD
gene-b2987	63	48	38	71	58	43	51	49	45	30	23	83	host	pitB
gene-b1636	4625	4723	2736	3012	2765	3502	2313	2603	1158	1430	1038	1175	host	pdxY
gene-b0968	673	672	542	787	434	494	434	397	168	168	167	233	host	yccX
gene-b3150	2734	3055	1967	2025	1924	2278	1372	1475	891	1049	871	988	host	dolP
gene-b0095	27816	26140	18088	17775	18201	23149	12156	13483	7493	8818	7302	8579	host	ftsZ
gene-b3447	4562	4658	2672	2885	2493	3433	1249	1328	705	755	984	1515	host	ggt
gene-b4723	801	873	1459	2024	1276	1575	1528	1596	385	575	371	482	host	ymcF
gene-b0756	4661	5654	2442	2555	2091	2606	1276	1400	995	1435	1316	1876	host	galM
gene-b3252	1994	2126	1588	2058	1289	1683	1121	1290	457	541	526	822	host	csrD
gene-b0134	4365	4105	2455	2625	2827	2819	2174	2365	1366	1489	1003	1623	host	panB
gene-b1987	518	742	298	589	129	205	203	217	194	207	122	208	host	cbl
gene-b0795	1352	1604	652	714	480	564	305	291	287	324	570	697	host	ybhG
gene-b0049	1946	1979	1383	1617	1260	1349	1088	1094	525	606	504	751	host	apaH
gene-b0781	4732	6290	3590	4634	3166	4617	2088	3039	1400	2112	1514	2108	host	moaA
gene-b3658	2444	3133	2605	1653	4241	1695	2208	1644	912	1749	1675	2663	host	selC
gene-b3862	199	212	334	475	242	285	232	257	58	55	48	95	host	yihG
gene-b3956	13441	15096	6988	8366	5250	5488	2850	3193	2994	4100	3879	8270	host	ppc
gene-b2790	820	832	583	766	513	669	339	307	204	201	266	406	host	yqcA
gene-b4763	3382	4401	3564	5546	2409	2836	4688	4187	1138	1823	1427	1798	host	sroC
gene-b0804	1967	217	2079	206	950	103	86	74	41	51	40	73	host	ybiX
gene-b1540	1151	1371	892	1192	865	1007	857	1003	372	458	273	374	host	rspR
gene-b2844	480	525	355	409	331	255	275	256	172	176	132	279	host	yqeF
gene-b2480	2771	3274	1854	2322	1526	1331	1279	1290	802	962	648	1173	host	bcp
gene-b3448	274	321	182	251	108	155	164	138	88	88	123	204	host	yhhA
gene-b1039	77	90	47	65	24	21	18	24	13	14	26	39	host	csgE
gene-b0018	141	149	135	146	114	161	120	143	65	74	58	66	host	mokC
gene-b2335	18	35	13	29	5	20	18	12	8	9	7	20	host	yfcR
gene-b0560	15	33	8	19	7	8	20	10	5	1	6	67	host	nohD
gene-b0829	3910	3652	1533	1651	577	680	570	761	1660	2002	1167	1808	host	gsiA
gene-b0582	639	670	556	628	621	721	445	469	178	198	212	346	host	insL2
gene-b1177	633	725	497	708	382	578	468	488	190	199	192	210	host	ycgJ
gene-b0471	2071	1772	1541	1540	1740	2110	1269	1388	561	573	436	743	host	ybaB
gene-T7p56	17	9	15	23	8	76	7879	13175	88143	116927	118782	151942	phage	gene-T7p56
gene-b1002	1144	1381	690	945	641	892	387	516	218	240	265	403	host	agp
gene-b1846	448	545	338	485	274	394	243	302	179	182	178	190	host	yebE
gene-b1841	670	618	485	544	447	528	463	513	248	239	180	334	host	yobA
gene-b2399	609	696	443	522	398	553	452	438	162	175	172	210	host	yfeD
gene-b4246	807	900	525	707	425	208	1873	1573	470	534	609	440	host	pyrL
gene-b4100	43	31	20	34	23	23	28	41	15	11	8	54	host	phnH
gene-b4087	56	66	32	71	34	36	58	39	32	25	20	51	host	alsA
gene-b1736	190	197	119	166	107	179	113	107	48	69	51	55	host	chbA
gene-b3623	215	292	354	679	149	335	489	545	70	42	50	87	host	waaU
gene-b2676	276	61	216	48	107	23	28	21	13	12	17	26	host	nrdF
gene-b2893	3020	3313	2629	2602	2520	3404	1501	1757	780	848	853	902	host	dsbC
gene-b4602	571	723	858	1636	518	463	1706	1191	177	233	188	319	host	cydH
gene-b1072	113	112	71	79	56	76	60	63	27	39	32	34	host	flgA
gene-b1856	1033	1109	804	939	806	983	790	789	323	390	259	459	host	mepM
gene-b3888	4219	4721	2276	2282	1552	1925	1023	1038	907	1151	1280	1628	host	fabY
gene-b3203	3354	3677	2121	2210	1583	2027	1243	1467	928	1119	1198	1457	host	hpf
gene-b0882	43528	49857	21928	24275	15036	19697	10394	11374	11254	15467	18449	22450	host	clpA
gene-b0308	89	84	70	72	57	91	63	62	42	35	27	89	host	ykgG
gene-b3576	7	10	2	7	6	7	9	9	3	4	5	17	host	yiaL
gene-b2878	157	176	102	134	74	115	113	112	79	62	58	141	host	ygfK
gene-b1160	14	23	20	45	19	21	100	88	33	20	27	20	host	iraM
gene-b4133	107	103	175	201	152	154	104	108	48	49	40	92	host	cadC
gene-b4196	149	117	75	84	72	86	77	61	38	50	45	117	host	ulaD
gene-b1959	118	138	88	156	80	101	82	121	51	34	40	95	host	yedA
gene-b2363	14	14	9	15	3	11	13	18	12	1	3	8	host	yfdT
gene-b3790	3903	3739	2868	2644	3145	3788	2146	2307	976	1078	780	917	host	rffC
gene-b3663	104	93	88	134	70	74	105	114	53	29	32	89	host	yicN
gene-b2343	1608	1667	1449	1779	1067	1364	1272	1368	606	698	534	567	host	yfcZ
gene-b3779	2071	1743	1653	1569	1288	1678	1121	1105	458	496	468	697	host	gpp
gene-b2447	55	58	25	31	29	35	33	34	15	15	14	40	host	yffP
gene-b2761	142	141	120	160	85	122	133	136	77	70	72	117	host	cas3
gene-b2023	2599	2776	1567	1687	1700	2428	970	1230	513	587	457	828	host	hisH
gene-b3315	153961	120750	106865	96816	167314	208322	128224	152894	53357	64409	33190	45175	host	rplV
gene-b4106	35	40	12	32	10	11	33	28	24	17	9	31	host	phnC
gene-b0622	28	34	29	49	25	37	52	59	16	17	17	40	host	pagP
gene-b0767	3784	4401	1893	2328	1697	2218	920	1032	788	1093	1138	1952	host	pgl
gene-b1696	41	58	21	38	15	32	35	40	13	18	17	37	host	ydiP
gene-b2621	2223267	2137897	1730571	1946159	1661262	1975461	1857931	1899398	1148372	1479767	1368910	1463216	host	ssrA
gene-b2812	2480	2191	2378	2327	2721	3110	1240	1272	526	564	425	597	host	tcdA
gene-b0196	295	339	290	339	243	262	185	196	104	100	67	129	host	rcsF
gene-b1782	6267	6103	4637	5244	4409	4970	3393	3652	2116	2364	1523	2409	host	mipA
gene-b4637	3558	3911	3983	5030	2552	3663	4254	3714	1197	1326	1398	1029	host	uof
gene-b3010	167	182	107	89	75	89	93	127	78	79	90	118	host	yqhC
gene-b0222	5577	6059	3461	3823	3268	3846	2957	3181	1774	2197	1760	2031	host	gmhA
gene-b3873	168	254	100	188	110	166	146	186	104	83	82	89	host	yihM
gene-b0646	25	28	19	33	22	30	24	24	17	8	15	48	host	djlB
gene-b1862	141	113	129	138	144	158	111	120	51	51	34	68	host	yebB
gene-b1674	28	33	15	29	12	29	17	20	15	19	13	30	host	ydhY
gene-b0092	6491	6377	4763	5376	5162	6640	3791	4169	1808	2286	1772	1912	host	ddlB
gene-b1449	1436	1799	806	1209	672	933	356	399	218	271	410	644	host	curA
gene-b0155	1770	2070	1261	1768	1120	1459	1058	1193	502	683	641	958	host	clcA
gene-b0344	146	140	93	120	95	118	112	114	84	53	69	188	host	lacZ
gene-b2011	743	798	422	446	411	503	401	447	278	305	223	353	host	sbcB
gene-b0831	1588	1325	1060	1187	486	560	235	242	503	604	578	780	host	gsiC
gene-b3540	8009	12702	5264	7443	6695	11107	1713	2573	871	1162	1818	2839	host	dppF
gene-b0845	454	412	245	315	279	250	204	247	117	168	110	243	host	ybjJ
gene-b4776	7	12	31	47	16	17	38	24	6	7	7	11	host	ynfU
gene-b2299	3386	3202	1837	2060	1764	2434	1325	1316	931	1125	955	1055	host	yfcD
gene-b0075	3595	4982	2437	4522	1340	1200	4149	3615	689	1280	1257	1435	host	leuL
gene-b3115	49	51	48	51	38	56	41	45	33	22	17	42	host	tdcD
gene-b1455	4	4	2	10	0	1	2	1	0	1	2	2	host	yncH
gene-b0082	4680	4658	3518	3466	3610	4654	2307	2490	1299	1461	1267	1613	host	rsmH
gene-b2527	3621	2929	2329	1922	2121	2531	1406	1816	759	1058	729	997	host	hscB
gene-b3430	2060	1871	1451	1523	1253	1437	479	515	401	479	589	1436	host	glgC
gene-b2280	6100	5474	3919	4927	4807	4960	4017	4260	1937	2212	1217	2180	host	nuoJ
gene-b0948	4297	3912	4101	4226	4573	5440	2766	2988	1265	1295	860	1252	host	rlmL
gene-b1739	7580	9800	4953	8460	3267	5127	2787	3057	1217	1432	2817	3272	host	osmE
gene-b3942	7697	8305	3742	4009	3523	3797	2090	2276	1791	2179	1986	2746	host	katG
gene-b2004	73	74	42	70	43	52	45	40	22	17	21	34	host	cbeA
gene-b4720	14	16	5	19	2	2	23	33	12	19	21	5	host	ytiC
gene-b2380	466	511	271	351	271	262	234	229	108	126	160	217	host	pyrS
gene-b0409	10462	9243	8218	8059	10631	11179	8297	8966	2596	2998	1829	2863	host	secF
gene-b3986	110011	87689	106743	97432	116720	140498	110306	113335	35583	39174	21963	25886	host	rplL
gene-b3735	36180	27183	27796	21261	30473	31144	20385	20835	10090	11377	6223	10957	host	atpH
gene-b3928	7275	7360	5179	8151	4322	4918	5436	5373	2011	2575	2359	2808	host	zapB
gene-b4555	87	124	191	252	112	135	103	107	38	29	27	40	host	yicS
gene-b1610	471	424	263	392	231	291	249	295	178	188	165	281	host	tus
gene-b3141	40	48	25	55	34	35	43	30	24	13	9	61	host	agaI
gene-b2245	228	238	133	137	122	157	93	101	49	83	60	92	host	yfaU
gene-b0041	27	24	19	31	13	26	20	32	16	10	17	44	host	fixA
gene-b3558	1602	1675	1851	2083	2212	2735	1845	2189	410	472	365	390	host	insK
gene-b3740	1879	1882	1986	2204	2314	2852	1503	1612	411	493	421	491	host	rsmG
gene-b1222	1011	1034	846	879	736	993	530	613	259	286	265	361	host	narX
gene-b0603	24	36	40	56	17	22	43	38	14	7	16	26	host	citR
gene-b2892	7374	7262	5622	4940	6208	8135	3400	3700	1767	2045	1832	1887	host	recJ
gene-b0874	155	164	160	202	87	169	147	130	43	54	49	79	host	lysO
gene-b0984	214	216	143	196	203	222	162	167	86	128	65	128	host	gfcD
gene-b0466	487	502	369	423	259	364	271	293	159	164	165	185	host	ybaM
gene-b2866	122	137	71	142	74	99	114	97	68	71	45	178	host	xdhA
gene-b0126	14560	16244	8938	9695	7161	8100	5846	6140	4292	5219	4931	6071	host	can
gene-b3192	3011	3144	2096	2187	2402	2586	1990	1994	1148	1300	935	1447	host	mlaC
gene-b2281	7183	7073	4518	4900	5680	6018	3696	4312	2263	2514	1415	2395	host	nuoI
gene-b0345	859	881	560	721	572	534	483	441	310	361	276	501	host	lacI
gene-b4690	133	165	114	114	85	131	45	50	27	39	45	46	host	eyeA
gene-b0661	5926	5724	4716	5084	5494	6050	3630	3919	2196	2326	1236	2050	host	miaB
gene-b2897	1776	1873	1383	1682	1237	1403	1410	1347	681	696	561	647	host	sdhE
gene-b0735	151	151	150	167	102	139	100	109	61	53	52	117	host	ybgE
gene-b4383	2405	2164	1888	1590	1751	1689	1021	946	561	663	497	1285	host	deoB
gene-b0581	376	462	190	230	125	147	66	79	75	63	163	283	host	ybdK
gene-b0152	1698	403	1439	416	1119	288	169	139	94	76	84	104	host	fhuD
gene-b2696	10986	11821	8844	11977	7792	9395	7981	8408	2732	3223	3311	3457	host	csrA
gene-b4232	4536	4997	3039	3677	3196	3339	2079	2390	1953	2314	1578	2569	host	fbp
gene-T7p58	19	6	19	27	14	109	6169	10542	91185	117386	134509	191646	phage	gene-T7p58
gene-b4802	18	23	11	12	7	11	6	6	7	3	2	10	host	ythB
gene-b0751	2592	2129	1912	1803	1059	1097	1081	919	700	802	960	1611	host	pnuC
gene-b3161	44312	42660	2261	2482	880	1023	570	522	157	202	2502	250	host	mtr
gene-b0518	31	42	10	23	14	25	36	27	18	8	17	76	host	fdrA
gene-b0169	90445	82973	73236	69707	87297	96425	80029	87992	43878	48375	21000	30387	host	rpsB
gene-b0322	104	110	59	107	42	41	45	53	37	33	27	79	host	yahH
gene-b1927	4475	4802	2624	3254	2555	3402	1441	1606	744	741	919	1408	host	amyA
gene-b4192	156	191	88	102	98	110	85	97	56	44	61	122	host	ulaG
gene-b0759	911	967	651	724	534	609	488	490	272	316	212	465	host	galE
gene-b1051	3917	4493	2043	3273	1660	2276	1017	1020	514	605	1022	1110	host	msyB
gene-b0026	31108	31989	19409	19317	20783	23003	12799	14702	9971	12311	8094	12757	host	ileS
gene-b0839	1311	1495	781	854	496	734	506	566	290	374	465	681	host	dacC
gene-b1393	24	27	17	34	16	12	19	13	17	10	11	46	host	paaF
gene-b3589	48	44	37	55	28	31	53	43	29	9	21	71	host	yiaY
gene-b1118	5362	5379	3816	3972	3789	4678	2876	3173	1058	1252	984	1204	host	lolE
gene-b1049	5134	4357	3623	3400	3825	3825	2751	2729	1297	1433	879	1791	host	opgH
gene-b4678	1179	1031	2208	3040	1522	2235	1473	1560	289	296	189	220	host	yoeI
gene-b3282	3330	3682	2855	3268	2602	3160	1469	1729	630	749	721	912	host	tsaC
gene-b2848	26	29	20	45	20	30	31	44	9	7	11	10	host	yqeJ
gene-b2284	19478	18840	11733	12069	13705	15907	9246	9329	5788	6652	4311	6255	host	nuoF
gene-b0187	558	630	378	498	308	390	274	323	147	171	163	275	host	yaeR
gene-b1439	415	391	297	365	302	319	285	314	118	136	89	172	host	ydcR
gene-b0007	250	317	170	248	138	165	175	173	114	75	99	183	host	yaaJ
gene-b0761	819	780	514	635	465	604	457	477	213	252	237	306	host	modE
gene-b2712	462	501	279	310	276	284	235	219	230	208	145	258	host	hypF
gene-b1971	615	587	413	521	366	401	393	356	177	183	199	303	host	msrP
gene-b3676	212	233	159	238	113	133	136	114	55	55	80	112	host	yidH
gene-b0188	1177	1221	723	706	756	858	542	609	321	361	247	492	host	tilS
gene-b0606	10949	12647	7561	8171	6717	8322	3635	4090	1899	2355	2427	2775	host	ahpF
gene-b2137	401	491	190	252	98	164	79	78	54	78	122	163	host	yohF
gene-b3328	32	41	24	32	13	25	33	34	20	20	12	26	host	gspG
gene-b4713	20	19	34	45	23	22	27	20	5	6	6	7	host	agrB
gene-b3618	849	854	976	1150	811	880	843	809	235	204	209	267	host	htrL
gene-b3030	9501	9662	8115	7991	8767	10578	4875	5240	2188	2486	2183	2532	host	parE
gene-b4762	566	663	545	825	409	423	526	507	160	180	108	183	host	sroA
gene-b4724	35	56	72	129	46	69	51	66	21	12	20	15	host	ynfQ
gene-b2935	5509	4627	4295	3558	4315	4088	3123	3106	2074	2390	1201	3185	host	tktA
gene-b3626	1048	1148	1175	1788	747	1294	1445	1449	263	274	233	227	host	waaJ
gene-b1705	361	323	345	307	224	335	231	239	100	114	104	150	host	ydiE
gene-b0856	2397	2594	1569	1988	1005	1485	1140	1193	559	651	496	651	host	potH
gene-b2273	19	30	29	38	11	23	21	22	10	9	14	19	host	yfbN
gene-b3232	1579	1586	883	1049	845	959	822	835	477	562	437	610	host	zapE
gene-b3415	558	640	407	556	401	536	325	412	176	213	189	328	host	gntT
gene-b3874	77	95	61	132	40	66	98	73	33	43	37	82	host	yihN
gene-b1241	2650	2827	2165	2303	1483	2038	1119	1380	543	699	417	1119	host	adhE
gene-b2953	1008	1013	805	1028	793	917	769	811	353	359	251	331	host	yggU
gene-b0158	394	436	336	494	335	334	398	434	195	197	119	269	host	btuF
gene-b1199	1640	2251	1000	1388	926	1493	859	1518	439	658	462	760	host	dhaL
gene-b0312	2708	3086	1802	1680	1694	1823	1312	1267	1394	1658	1051	1384	host	betB
gene-b0425	1486	1544	943	1009	799	1049	683	762	402	515	463	603	host	panE
gene-b4433	3636	4728	2784	5520	1707	2467	4928	4346	1061	1342	1275	1359	host	sdsR
gene-b4520	22	14	17	35	14	18	8	9	5	6	3	4	host	ymgF
gene-b0097	3196	3630	3588	4611	2925	3722	3046	3240	973	1212	865	1086	host	secM
gene-b2660	1197	1995	612	1018	421	830	277	365	101	112	119	381	host	lhgD
gene-b0272	667	736	381	510	397	449	408	432	193	235	178	246	host	xynR
gene-b3499	444	438	343	369	380	345	267	244	135	174	99	273	host	rlmJ
gene-b0524	4679	4620	4146	4953	3666	4672	3277	3434	1386	1596	1054	1250	host	lpxH
gene-b2026	3963	3981	2817	3184	2940	3997	1890	2500	645	780	676	939	host	hisI
gene-b3080	111	128	57	97	54	78	103	62	72	39	45	115	host	ygjK
gene-b3402	220	244	126	179	118	120	148	149	76	76	73	165	host	yhgE
gene-b0937	71	63	27	58	35	33	38	38	25	30	20	48	host	ssuE
gene-b2919	67	92	55	78	45	85	43	52	30	24	22	55	host	scpB
gene-b4210	636	673	465	688	423	501	496	499	211	225	194	350	host	ytfF
gene-b4663	2762	3327	4416	7886	2890	3222	7306	5587	841	1068	972	801	host	azuC
gene-b0623	61577	84179	69519	147038	49705	91716	91106	110938	18846	21565	19756	16627	host	cspE
gene-b3231	151394	129717	144473	128180	159886	200960	154910	177110	59235	63812	32805	33188	host	rplM
gene-b4066	28	29	25	52	14	18	29	40	16	10	18	15	host	yjcF
gene-b3980	219434	199776	150973	136461	179846	200157	134115	140262	74310	86402	46033	63782	host	tufB
gene-b3227	101	90	76	101	42	83	115	88	55	45	51	102	host	dcuD
gene-b2690	471	428	466	698	473	601	456	432	155	178	134	235	host	yqaB
gene-b3143	30	28	26	30	18	23	23	25	17	9	11	35	host	yraI
gene-b2411	7048	7066	5825	5773	7098	9759	3307	3816	1428	1689	1367	1536	host	ligA
gene-b2581	6748	6730	5165	5757	6383	7795	4505	4594	2155	2580	1667	2016	host	yfiF
gene-b1550	639	915	873	3106	342	853	1629	1783	121	134	178	116	host	gnsB
gene-b1333	5509	6555	3198	3898	2332	3312	2035	2295	1424	1849	2058	2356	host	uspE
gene-b3702	13232	12928	16068	15602	16533	20816	6637	7678	2621	2719	2374	3272	host	dnaA
gene-b2720	23	29	12	27	11	15	23	11	14	9	11	28	host	hycF
gene-b2721	62	64	30	42	34	32	37	30	23	23	28	63	host	hycE
gene-b2888	21	27	18	32	9	24	27	28	20	10	13	44	host	uacT
gene-b3163	29228	27928	39115	39733	47047	54681	35418	40472	7185	8545	6403	7198	host	nlpI
gene-b0782	3133	3939	2102	2547	1587	2360	899	1341	926	1358	1154	1625	host	moaB
gene-b4409	375	462	506	1028	310	373	730	605	101	125	109	136	host	blr
gene-b1852	11190	12226	7255	7736	7527	9364	5405	5901	2982	3729	2938	3614	host	zwf
gene-b4051	2805	3346	1334	1650	818	871	588	591	520	685	1081	1392	host	qorA
gene-b1330	591	688	576	697	437	599	479	507	224	268	199	269	host	ynaI
gene-b1729	22362	12781	7881	5288	2884	1676	4559	6104	9928	10288	4367	5710	host	tcyP
gene-b3153	335	513	219	334	107	160	82	68	71	67	135	266	host	yhbO
gene-b1558	164	227	420	580	307	440	322	312	53	70	47	64	host	cspF
gene-b3431	3222	3380	2515	2386	1634	2278	735	795	604	715	1018	1991	host	glgX
gene-b1419	320	344	262	423	206	285	228	313	81	109	98	118	host	ydcA
gene-b1165	275	240	193	237	111	117	127	122	66	67	149	170	host	ymgA
gene-b3027	9	8	5	13	3	11	9	13	9	5	4	4	host	ygiZ
gene-b2495	2646	2935	1939	2479	1709	2173	1189	1205	639	715	751	865	host	yfgD
gene-b3241	305	358	274	340	228	291	215	221	96	82	91	154	host	aaeA
gene-b3061	35	38	28	47	21	29	38	29	20	20	14	65	host	ttdA
gene-b3520	304	325	218	271	149	199	188	171	69	87	80	118	host	yhjB
gene-b3800	175	193	296	330	245	388	154	153	78	73	46	94	host	aslB
gene-b0886	769	707	565	634	502	546	444	445	186	220	167	310	host	cydC
gene-b1060	1848	2143	1689	2746	1085	1658	2109	2178	1034	1188	1494	1501	host	bssS
gene-T7p37	26	14	27	18	11	74	72371	106708	180715	244896	105953	132322	phage	gene-T7p37
gene-b4069	1328	1849	768	1162	749	1305	629	884	369	531	419	781	host	acs
gene-b3405	1837	1777	1224	1338	1046	1222	890	954	638	699	606	1171	host	ompR
gene-b0771	235	254	172	224	179	211	164	158	86	74	58	128	host	ybhJ
gene-b1020	883	903	375	526	212	171	327	304	337	500	458	1215	host	phoH
gene-b2627	489	468	329	348	239	287	242	223	150	147	146	264	host	abpB
gene-b3306	72174	46797	67160	52451	75574	90214	66583	66685	18677	19840	11350	19921	host	rpsH
gene-b4357	33	34	26	38	15	11	32	25	23	13	20	37	host	lgoR
gene-b2414	74335	55066	24202	19867	11255	11504	8834	12544	31489	36242	20895	23057	host	cysK
gene-b2471	1237	1391	884	1040	615	879	669	765	322	355	428	393	host	yffB
gene-b2587	32247	32836	33752	40584	33321	36571	31174	31548	8932	11229	8625	12907	host	kgtP
gene-b1793	625	599	401	593	392	474	419	391	192	211	169	177	host	yoaF
gene-b3827	1742	2013	1434	1688	1757	2012	924	1018	362	383	291	493	host	bioP
gene-b0442	223	258	294	324	286	450	120	137	51	63	64	52	host	ybaV
gene-b3023	886	1042	547	722	462	681	227	272	152	127	267	320	host	ygiV
gene-b3329	21	24	9	25	10	14	24	27	21	12	15	43	host	gspH
gene-b3519	1208	1375	581	730	390	435	301	316	228	234	400	677	host	treF
gene-b1336	75	85	82	94	33	39	77	74	38	32	29	68	host	abgT
gene-b1733	415	448	242	288	266	311	204	248	126	150	118	172	host	chbG
gene-b2579	1094	1007	1318	1921	1157	1279	1512	1181	465	447	361	494	host	grcA
gene-b4391	6741	6030	4420	4519	4812	6328	3143	3396	1724	1822	1550	2360	host	ettA
gene-b0377	664	684	472	615	454	555	347	428	162	163	153	239	host	sbmA
gene-b0239	1199	1090	1006	984	1007	1140	720	740	396	433	307	529	host	frsA
gene-b2097	2240	2577	1514	2125	1085	1862	644	789	332	447	520	1003	host	fbaB
gene-b0164	193	188	107	114	52	80	95	115	66	79	78	118	host	yaeI
gene-b2375	75	66	53	62	41	52	58	48	33	24	24	37	host	yfdX
gene-b0967	3911	3502	2907	3174	3539	3846	2757	2984	1319	1392	848	1045	host	rlmI
gene-b3528	445	573	463	710	465	747	366	785	174	245	127	353	host	dctA
gene-b2153	1067	1188	996	1072	635	1039	555	646	295	391	319	567	host	folE
gene-b0216	18117	13909	26581	19892	34217	16301	25911	25481	5282	8784	7765	11327	host	aspV
gene-b0421	1358	1381	1283	1234	1025	1238	866	878	408	525	337	609	host	ispA
